Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-10/06/2017
Datum: 10/06/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B24F0029,001,24FP0029,99590,487860,723,,731,-3677,-3777,1960/06/22,2004/11/28

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B24F0029,001,1998/08/13 00:00:00,686,
B24F0029,001,1998/08/28 00:00:00,686,
B24F0029,001,1998/09/14 00:00:00,671,
B24F0029,001,1998/09/28 00:00:00,672,
B24F0029,001,1998/10/14 00:00:00,662,
B24F0029,001,1998/10/28 00:00:00,648,
B24F0029,001,1998/11/23 00:00:00,663,
B24F0029,001,1998/12/14 00:00:00,664,
B24F0029,001,1999/01/11 00:00:00,650,
B24F0029,001,1999/01/25 00:00:00,649,
B24F0029,001,1999/02/15 00:00:00,647,
B24F0029,001,1999/03/01 00:00:00,644,
B24F0029,001,1999/03/15 00:00:00,646,
B24F0029,001,1999/03/29 00:00:00,646,
B24F0029,001,1999/04/12 00:00:00,665,
B24F0029,001,1999/04/26 00:00:00,661,
B24F0029,001,1999/05/10 00:00:00,661,
B24F0029,001,1999/05/31 00:00:00,672,
B24F0029,001,1999/06/16 00:00:00,672,
B24F0029,001,1999/06/28 00:00:00,676,
B24F0029,001,1999/07/14 00:00:00,677,
B24F0029,001,1999/07/28 00:00:00,680,
B24F0029,001,1999/08/16 00:00:00,687,
B24F0029,001,1999/08/28 00:00:00,683,
B24F0029,001,1999/09/14 00:00:00,691,
B24F0029,001,1999/09/28 00:00:00,685,
B24F0029,001,1999/10/14 00:00:00,672,
B24F0029,001,1999/10/25 00:00:00,672,
B24F0029,001,1999/11/15 00:00:00,693,
B24F0029,001,1999/11/29 00:00:00,666,
B24F0029,001,1999/12/28 00:00:00,641,
B24F0029,001,2000/01/10 00:00:00,635,
B24F0029,001,2000/01/27 00:00:00,644,
B24F0029,001,2000/02/14 00:00:00,651,
B24F0029,001,2000/03/14 00:00:00,650,
B24F0029,001,2000/03/27 00:00:00,652,
B24F0029,001,2000/03/28 00:00:00,652,
B24F0029,001,2000/04/14 00:00:00,655,
B24F0029,001,2000/05/01 00:00:00,659,
B24F0029,001,2000/05/15 00:00:00,676,
B24F0029,001,2000/06/08 00:00:00,667,
B24F0029,001,2000/06/13 00:00:00,675,
B24F0029,001,2000/06/26 00:00:00,679,
B24F0029,001,2000/07/10 00:00:00,679,
B24F0029,001,2000/07/27 00:00:00,680,
B24F0029,001,2000/08/14 00:00:00,668,
B24F0029,001,2000/09/04 00:00:00,693,
B24F0029,001,2000/10/16 00:00:00,688,
B24F0029,001,2000/10/30 00:00:00,690,
B24F0029,001,2000/11/14 00:00:00,667,
B24F0029,001,2000/11/27 00:00:00,693,
B24F0029,001,2000/12/11 00:00:00,657,
B24F0029,001,2000/12/28 00:00:00,664,
B24F0029,001,2001/01/16 00:00:00,655,
B24F0029,001,2001/01/28 00:00:00,650,
B24F0029,001,2001/02/12 00:00:00,647,
B24F0029,001,2001/02/27 00:00:00,672,
B24F0029,001,2001/03/13 00:00:00,671,
B24F0029,001,2001/05/08 00:00:00,668,
B24F0029,001,2001/06/04 00:00:00,675,
B24F0029,001,2001/06/25 00:00:00,682,
B24F0029,001,2001/08/28 00:00:00,683,
B24F0029,001,2001/12/11 00:00:00,659,
B24F0029,001,2001/12/28 00:00:00,656,
B24F0029,001,2002/01/15 00:00:00,672,
B24F0029,001,2002/01/28 00:00:00,669,
B24F0029,001,2002/02/12 00:00:00,672,
B24F0029,001,2002/02/28 00:00:00,662,
B24F0029,001,2002/03/12 00:00:00,658,
B24F0029,001,2002/03/25 00:00:00,662,
B24F0029,001,2002/04/15 00:00:00,655,
B24F0029,001,2002/04/29 00:00:00,665,
B24F0029,001,2002/05/06 00:00:00,670,
B24F0029,001,2002/05/07 00:00:00,670,
B24F0029,001,2002/05/08 00:00:00,671,
B24F0029,001,2002/05/09 00:00:00,670,
B24F0029,001,2002/05/10 00:00:00,669,
B24F0029,001,2002/05/11 00:00:00,668,
B24F0029,001,2002/05/12 00:00:00,667,
B24F0029,001,2002/05/13 00:00:00,667,
B24F0029,001,2002/05/14 00:00:00,666,
B24F0029,001,2002/05/15 00:00:00,666,
B24F0029,001,2002/05/16 00:00:00,666,
B24F0029,001,2002/05/17 00:00:00,666,
B24F0029,001,2002/05/18 00:00:00,665,
B24F0029,001,2002/05/19 00:00:00,665,
B24F0029,001,2002/05/20 00:00:00,665,
B24F0029,001,2002/05/21 00:00:00,665,
B24F0029,001,2002/05/22 00:00:00,664,
B24F0029,001,2002/05/23 00:00:00,664,
B24F0029,001,2002/05/24 00:00:00,664,
B24F0029,001,2002/05/25 00:00:00,664,
B24F0029,001,2002/05/26 00:00:00,664,
B24F0029,001,2002/05/27 00:00:00,664,
B24F0029,001,2002/05/28 00:00:00,662,
B24F0029,001,2002/06/10 00:00:00,659,
B24F0029,001,2002/07/08 00:00:00,657,
B24F0029,001,2002/07/22 00:00:00,660,
B24F0029,001,2002/08/12 00:00:00,660,
B24F0029,001,2002/08/28 00:00:00,659,
B24F0029,001,2002/09/09 00:00:00,656,
B24F0029,001,2002/09/23 00:00:00,660,
B24F0029,001,2002/10/28 00:00:00,652,
B24F0029,001,2002/11/11 00:00:00,644,
B24F0029,001,2002/11/25 00:00:00,660,
B24F0029,001,2002/12/09 00:00:00,643,
B24F0029,001,2003/01/12 00:00:00,647,
B24F0029,001,2003/01/20 00:00:00,629,
B24F0029,001,2003/01/27 00:00:00,631,
B24F0029,001,2003/02/10 00:00:00,625,
B24F0029,001,2003/02/25 00:00:00,622,
B24F0029,001,2003/03/10 00:00:00,636,
B24F0029,001,2003/04/14 00:00:00,646,
B24F0029,001,2003/05/26 00:00:00,649,
B24F0029,001,2003/06/10 00:00:00,650,
B24F0029,001,2003/06/23 00:00:00,652,
B24F0029,001,2003/07/09 00:00:00,658,
B24F0029,001,2003/07/28 00:00:00,663,
B24F0029,001,2003/08/11 00:00:00,664,
B24F0029,001,2003/08/25 00:00:00,646,
B24F0029,001,2003/09/08 00:00:00,650,
B24F0029,001,2003/09/22 00:00:00,653,
B24F0029,001,2003/10/07 00:00:00,663,
B24F0029,001,2003/10/09 00:00:00,663,
B24F0029,001,2003/10/20 00:00:00,665,
B24F0029,001,2003/11/03 00:00:00,648,
B24F0029,001,2003/11/19 00:00:00,657,
B24F0029,001,2003/12/01 00:00:00,656,
B24F0029,001,2003/12/15 00:00:00,659,
B24F0029,001,2004/01/12 00:00:00,647,
B24F0029,001,2004/01/27 00:00:00,649,
B24F0029,001,2004/02/09 00:00:00,631,
B24F0029,001,2004/04/14 00:00:00,642,
B24F0029,001,2004/06/08 00:00:00,660,
B24F0029,001,2004/06/28 00:00:00,658,
B24F0029,001,2004/07/14 00:00:00,656,
B24F0029,001,2004/08/02 00:00:00,659,
B24F0029,001,2004/08/23 00:00:00,660,
B24F0029,001,2004/09/06 00:00:00,650,
B24F0029,001,2004/09/20 00:00:00,654,
B24F0029,001,2004/10/12 00:00:00,646,
B24F0029,001,2004/11/15 00:00:00,646,
