Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,06-03-1974,tot:,14-12-2015,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24H0257,001,24HP0257,99243,486993,815,01-01-1916,01-10-1921,14-12-2015,864,49,-300,-400


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24H0257,001,06-03-1974,725,676,139,,,,,,
B24H0257,001,05-06-1974,719,670,145,,,,,,
B24H0257,001,11-09-1974,736,687,128,,,,,,
B24H0257,001,04-12-1974,709,660,155,,,,,,
B24H0257,001,23-04-1975,666,617,198,,,,,,
B24H0257,001,28-08-1975,681,632,183,,,,,,
B24H0257,001,15-10-1975,691,642,173,,,,,,
B24H0257,001,17-12-1975,702,653,162,,,,,,
B24H0257,001,21-04-1976,710,661,154,,,,,,
B24H0257,001,27-08-1976,727,678,137,,,,,,
B24H0257,001,13-10-1976,735,686,129,,,,,,
B24H0257,001,15-12-1976,747,698,117,,,,,,
B24H0257,001,27-04-1977,716,667,148,,,,,,
B24H0257,001,31-08-1977,725,676,139,,,,,,
B24H0257,001,12-10-1977,735,686,129,,,,,,
B24H0257,001,14-12-1977,725,676,139,,,,,,
B24H0257,001,26-04-1978,712,663,152,,,,,,
B24H0257,001,30-08-1978,721,672,143,,,,,,
B24H0257,001,11-10-1978,729,680,135,,,,,,
B24H0257,001,13-12-1978,736,687,128,,,,,,
B24H0257,001,25-04-1979,698,649,166,,,,,,
B24H0257,001,29-08-1979,671,622,193,,,,,,
B24H0257,001,17-10-1979,686,637,178,,,,,,
B24H0257,001,12-12-1979,693,644,171,,,,,,
B24H0257,001,23-04-1980,658,609,206,,,,,,
B24H0257,001,27-08-1980,672,623,192,,,,,,
B24H0257,001,15-10-1980,681,632,183,,,,,,
B24H0257,001,10-12-1980,694,645,170,,,,,,
B24H0257,001,22-04-1981,646,597,218,,,,,,
B24H0257,001,26-08-1981,666,617,198,,,,,,
B24H0257,001,14-10-1981,676,627,188,,,,,,
B24H0257,001,16-12-1981,667,618,197,,,,,,
B24H0257,001,28-04-1982,661,612,203,,,,,,
B24H0257,001,25-08-1982,682,633,182,,,,,,
B24H0257,001,13-10-1982,691,642,173,,,,,,
B24H0257,001,15-12-1982,681,632,183,,,,,,
B24H0257,001,27-04-1983,661,612,203,,,,,,
B24H0257,001,31-08-1983,648,599,216,,,,,,
B24H0257,001,12-10-1983,641,592,223,,,,,,
B24H0257,001,14-12-1983,650,601,214,,,,,,
B24H0257,001,25-04-1984,617,568,247,,,,,,
B24H0257,001,29-08-1984,642,593,222,,,,,,
B24H0257,001,17-10-1984,650,601,214,,,,,,
B24H0257,001,12-12-1984,650,601,214,,,,,,
B24H0257,001,25-04-1985,654,605,210,,,,,,
B24H0257,001,28-08-1985,664,615,200,,,,,,
B24H0257,001,16-10-1985,665,616,199,,,,,,
B24H0257,001,11-12-1985,673,624,191,,,,,,
B24H0257,001,23-04-1986,661,612,203,,,,,,
B24H0257,001,27-08-1986,680,631,184,,,,,,
B24H0257,001,14-10-1986,688,639,176,,,,,,
B24H0257,001,17-12-1986,683,634,181,,,,,,
B24H0257,001,29-04-1987,662,613,202,,,,,,
