Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,28-08-1991,tot:,27-01-2005,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25E1017,001,25EP7028,126790,498405,-413,23-08-1991,23-08-1991,11-12-1992,-351,62,-804,-904
B25E1017,001,25EP7028,126790,498405,-413,23-08-1991,11-12-1992,14-09-1995,-331,82,-804,-904
B25E1017,001,25EP7028,126790,498405,-396,14-09-1995,14-09-1995,13-09-1996,-328,68,-801,-901
B25E1017,001,25EP7028,126790,498405,-396,14-09-1995,13-09-1996,21-07-2005,-328,68,-801,-901


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25E1017,001,28-08-1991,154,92,-505,,,,,,
B25E1017,001,13-09-1991,158,96,-509,,,,,,
B25E1017,001,27-09-1991,130,68,-481,,,,,,
B25E1017,001,14-10-1991,112,50,-463,,,,,,
B25E1017,001,28-10-1991,117,55,-468,,,,,,
B25E1017,001,14-11-1991,60,-2,-411,,,,,,
B25E1017,001,29-11-1991,109,47,-460,,,,,,
B25E1017,001,13-12-1991,111,49,-462,,,,,,
B25E1017,001,27-12-1991,103,41,-454,,,,,,
B25E1017,001,14-01-1992,101,39,-452,,,,,,
B25E1017,001,23-01-1992,107,45,-458,,,,,,
B25E1017,001,13-02-1992,100,38,-451,,,,,,
B25E1017,001,28-02-1992,112,50,-463,,,,,,
B25E1017,001,13-03-1992,83,21,-434,,,,,,
B25E1017,001,27-03-1992,102,40,-453,,,,,,
B25E1017,001,14-04-1992,123,61,-474,,,,,,
B25E1017,001,27-04-1992,102,40,-453,,,,,,
B25E1017,001,14-05-1992,116,54,-467,,,,,,
B25E1017,001,29-05-1992,140,78,-491,,,,,,
B25E1017,001,15-06-1992,146,84,-497,,,,,,
B25E1017,001,29-06-1992,156,94,-507,,,,,,
B25E1017,001,14-07-1992,123,61,-474,,,,,,
B25E1017,001,27-07-1992,150,88,-501,,,,,,
B25E1017,001,14-08-1992,126,64,-477,,,,,,
B25E1017,001,26-08-1992,125,63,-476,,,,,,
B25E1017,001,28-09-1992,117,55,-468,,,,,,
B25E1017,001,14-10-1992,120,58,-471,,,,,,
B25E1017,001,28-10-1992,75,13,-426,,,,,,
B25E1017,001,26-11-1992,62,0,-413,,,,,,
B25E1017,001,11-12-1992,125,43,-456,,,,,,
B25E1017,001,28-12-1992,130,48,-461,,,,,,
B25E1017,001,14-01-1993,124,42,-455,,,,,,
B25E1017,001,28-01-1993,129,47,-460,,,,,,
B25E1017,001,15-02-1993,133,51,-464,,,,,,
B25E1017,001,25-02-1993,128,46,-459,,,,,,
B25E1017,001,15-03-1993,135,53,-466,,,,,,
B25E1017,001,25-03-1993,137,55,-468,,,,,,
B25E1017,001,14-04-1993,135,53,-466,,,,,,
B25E1017,001,28-04-1993,139,57,-470,,,,,,
B25E1017,001,14-05-1993,140,58,-471,,,,,,
B25E1017,001,28-05-1993,129,47,-460,,,,,,
B25E1017,001,14-06-1993,154,72,-485,,,,,,
B25E1017,001,28-06-1993,190,108,-521,,,,,,
B25E1017,001,14-07-1993,149,67,-480,,,,,,
B25E1017,001,29-07-1993,132,50,-463,,,,,,
B25E1017,001,13-08-1993,140,58,-471,,,,,,
B25E1017,001,27-08-1993,142,60,-473,,,,,,
B25E1017,001,14-09-1993,121,39,-452,,,,,,
B25E1017,001,28-09-1993,108,26,-439,,,,,,
B25E1017,001,15-10-1993,116,34,-447,,,,,,
B25E1017,001,26-10-1993,120,38,-451,,,,,,
B25E1017,001,15-11-1993,108,26,-439,,,,,,
B25E1017,001,29-11-1993,130,48,-461,,,,,,
B25E1017,001,14-12-1993,110,28,-441,,,,,,
B25E1017,001,28-12-1993,121,39,-452,,,,,,
B25E1017,001,14-01-1994,121,39,-452,,,,,,
B25E1017,001,28-01-1994,119,37,-450,,,,,,
B25E1017,001,14-02-1994,135,53,-466,,,,,,
B25E1017,001,28-02-1994,123,41,-454,,,,,,
B25E1017,001,14-03-1994,132,50,-463,,,,,,
B25E1017,001,28-03-1994,126,44,-457,,,,,,
B25E1017,001,14-04-1994,134,52,-465,,,,,,
B25E1017,001,26-04-1994,145,63,-476,,,,,,
B25E1017,001,16-05-1994,159,77,-490,,,,,,
B25E1017,001,27-05-1994,161,79,-492,,,,,,
B25E1017,001,15-06-1994,163,81,-494,,,,,,
B25E1017,001,28-06-1994,174,92,-505,,,,,,
B25E1017,001,14-07-1994,193,111,-524,,,,,,
B25E1017,001,22-07-1994,202,120,-533,,,,,,
B25E1017,001,15-08-1994,185,103,-516,,,,,,
B25E1017,001,29-08-1994,201,119,-532,,,,,,
B25E1017,001,13-09-1994,157,75,-488,,,,,,
B25E1017,001,28-09-1994,154,72,-485,,,,,,
B25E1017,001,13-10-1994,151,69,-482,,,,,,
B25E1017,001,27-10-1994,138,56,-469,,,,,,
B25E1017,001,14-11-1994,133,51,-464,,,,,,
B25E1017,001,28-11-1994,145,63,-476,,,,,,
B25E1017,001,14-12-1994,135,53,-466,,,,,,
B25E1017,001,29-12-1994,127,45,-458,,,,,,
B25E1017,001,12-01-1995,132,50,-463,,,,,,
B25E1017,001,30-01-1995,133,51,-464,,,,,,
B25E1017,001,14-02-1995,135,53,-466,,,,,,
B25E1017,001,28-02-1995,134,52,-465,,,,,,
B25E1017,001,14-03-1995,142,60,-473,,,,,,
B25E1017,001,27-03-1995,133,51,-464,,,,,,
B25E1017,001,13-04-1995,153,71,-484,,,,,,
B25E1017,001,01-05-1995,159,77,-490,,,,,,
B25E1017,001,15-05-1995,171,89,-502,,,,,,
B25E1017,001,29-05-1995,170,88,-501,,,,,,
B25E1017,001,14-06-1995,163,81,-494,,,,,,
B25E1017,001,28-06-1995,185,103,-516,,,,,,
B25E1017,001,13-07-1995,202,120,-533,,,,,,
B25E1017,001,28-07-1995,220,138,-551,,,,,,
B25E1017,001,14-08-1995,260,178,-591,,,,,,
B25E1017,001,29-08-1995,221,139,-552,,,,,,
B25E1017,001,14-09-1995,223,155,-551,,,,,,
B25E1017,001,28-09-1995,168,100,-496,,,,,,
B25E1017,001,14-10-1995,182,114,-510,,,,,,
B25E1017,001,30-10-1995,186,118,-514,,,,,,
B25E1017,001,14-11-1995,181,113,-509,,,,,,
B25E1017,001,28-11-1995,170,102,-498,,,,,,
B25E1017,001,14-12-1995,170,102,-498,,,,,,
B25E1017,001,28-12-1995,153,85,-481,,,,,,
B25E1017,001,15-01-1996,150,82,-478,,,,,,
B25E1017,001,29-01-1996,156,88,-484,,,,,,
B25E1017,001,14-02-1996,150,82,-478,,,,,,
B25E1017,001,28-02-1996,147,79,-475,,,,,,
B25E1017,001,14-03-1996,151,83,-479,,,,,,
B25E1017,001,27-03-1996,157,89,-485,,,,,,
B25E1017,001,15-04-1996,157,89,-485,,,,,,
B25E1017,001,29-04-1996,165,97,-493,,,,,,
B25E1017,001,13-05-1996,171,103,-499,,,,,,
B25E1017,001,29-05-1996,172,104,-500,,,,,,
B25E1017,001,13-06-1996,203,135,-531,,,,,,
B25E1017,001,28-06-1996,212,144,-540,,,,,,
B25E1017,001,15-07-1996,225,157,-553,,,,,,
B25E1017,001,29-07-1996,248,180,-576,,,,,,
B25E1017,001,15-08-1996,203,135,-531,,,,,,
B25E1017,001,28-08-1996,206,138,-534,,,,,,
B25E1017,001,16-09-1996,223,155,-551,,,,,,
B25E1017,001,26-09-1996,225,157,-553,,,,,,
B25E1017,001,17-10-1996,183,115,-511,,,,,,
B25E1017,001,28-10-1996,154,86,-482,,,,,,
B25E1017,001,14-11-1996,145,77,-473,,,,,,
B25E1017,001,28-11-1996,144,76,-472,,,,,,
B25E1017,001,12-12-1996,148,80,-476,,,,,,
B25E1017,001,27-12-1996,148,80,-476,,,,,,
B25E1017,001,14-01-1997,152,84,-480,,,,,,
B25E1017,001,27-01-1997,152,84,-480,,,,,,
B25E1017,001,13-02-1997,130,62,-458,,,,,,
B25E1017,001,13-03-1997,152,84,-480,,,,,,
B25E1017,001,14-04-1997,159,91,-487,,,,,,
B25E1017,001,28-04-1997,163,95,-491,,,,,,
B25E1017,001,14-05-1997,152,84,-480,,,,,,
B25E1017,001,28-05-1997,168,100,-496,,,,,,
B25E1017,001,15-06-1997,194,126,-522,,,,,,
B25E1017,001,30-06-1997,174,106,-502,,,,,,
B25E1017,001,14-07-1997,200,132,-528,,,,,,
B25E1017,001,25-07-1997,201,133,-529,,,,,,
