Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,24-03-1992,tot:,18-05-2016,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25E0885,002,25EP0885,126489,499025,-411,30-08-1991,12-11-1991,18-05-2016,-308,103,-1711,-1911


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25E0885,002,24-03-1992,,,,O,,,,,
B25E0885,002,28-04-1996,41,-62,-349,,,,,,
B25E0885,002,28-08-1996,29,-74,-337,,,,,,
B25E0885,002,14-10-1996,31,-72,-339,,,,,,
B25E0885,002,14-12-1996,25,-78,-333,,,,,,
B25E0885,002,28-04-1997,35,-68,-343,,,,,,
B25E0885,002,16-10-1997,28,-75,-336,,,,,,
B25E0885,002,17-12-1997,23,-80,-331,,,,,,
B25E0885,002,05-05-1998,19,-84,-327,,,,,,
B25E0885,002,22-10-1998,7,-96,-315,,,,,,
B25E0885,002,17-12-1998,20,-83,-328,,,,,,
B25E0885,002,29-04-1999,20,-83,-328,,,,,,
B25E0885,002,17-12-1999,15,-88,-323,,,,,,
B25E0885,002,28-04-2000,15,-88,-323,,,,,,
B25E0885,002,30-08-2000,23,-80,-331,,,,,,
B25E0885,002,19-10-2000,4,-99,-312,,,,,,
B25E0885,002,14-12-2000,9,-94,-317,,,,,,
B25E0885,002,28-04-2001,11,-92,-319,,,,,,
B25E0885,002,26-04-2002,15,-88,-323,,,,,,
B25E0885,002,07-05-2003,22,-81,-330,,,,,,
B25E0885,002,27-08-2003,38,-65,-346,,,,,,
B25E0885,002,17-10-2003,32,-71,-340,,,,,,
B25E0885,002,12-12-2003,22,-81,-330,,,,,,
B25E0885,002,28-04-2004,17,-86,-325,,,,,,
B25E0885,002,30-08-2004,13,-90,-321,,,,,,
B25E0885,002,13-10-2004,20,-83,-328,,,,,,
B25E0885,002,15-12-2004,16,-87,-324,,,,,,
B25E0885,002,28-04-2005,10,-93,-318,,,,,,
B25E0885,002,02-09-2005,20,-83,-328,,,,,,
B25E0885,002,13-10-2005,19,-84,-327,,,,,,
B25E0885,002,21-12-2005,17,-86,-325,,,,,,
B25E0885,002,02-05-2006,15,-88,-323,,,,,,
B25E0885,002,04-09-2006,16,-87,-324,,,,,,
B25E0885,002,19-10-2006,13,-90,-321,,,,,,
B25E0885,002,14-12-2006,14,-89,-322,,,,,,
B25E0885,002,04-05-2007,21,-82,-329,,,,,,
B25E0885,002,03-09-2007,18,-85,-326,,,,,,
B25E0885,002,19-10-2007,21,-82,-329,,,,,,
B25E0885,002,13-12-2007,17,-86,-325,,,,,,
B25E0885,002,29-04-2008,12,-91,-320,,,,,,
B25E0885,002,27-08-2008,19,-84,-327,,,,,,
B25E0885,002,23-10-2008,10,-93,-318,,,,,,
B25E0885,002,16-12-2008,15,-88,-323,,,,,,
B25E0885,002,07-05-2009,17,-86,-325,,,,,,
B25E0885,002,26-08-2009,26,-77,-334,,,,,,
B25E0885,002,19-10-2009,21,-82,-329,,,,,,
B25E0885,002,14-12-2009,16,-87,-324,,,,,,
B25E0885,002,02-05-2010,15,-88,-323,,,,,,
B25E0885,002,31-08-2010,10,-93,-318,,,,,,
B25E0885,002,20-10-2010,14,-89,-322,,,,,,
B25E0885,002,22-12-2010,,,,Y,,,,,
B25E0885,002,28-04-2011,19,-84,-327,,,,,,
B25E0885,002,02-09-2011,10,-93,-318,,,,,,
B25E0885,002,19-10-2011,8,-95,-316,,,,,,
B25E0885,002,14-12-2011,6,-97,-314,,,,,,
B25E0885,002,03-05-2012,13,-90,-321,,,,,,
B25E0885,002,03-09-2012,12,-91,-320,,,,,,
B25E0885,002,25-10-2012,9,-94,-317,,,,,,
B25E0885,002,11-12-2012,12,-91,-320,,,,,,
B25E0885,002,25-04-2013,14,-89,-322,,,,,,
B25E0885,002,03-09-2013,29,-74,-337,,,,,,
B25E0885,002,17-10-2013,12,-91,-320,,,,,,
B25E0885,002,12-12-2013,13,-90,-321,,,,,,
B25E0885,002,30-04-2014,10,-93,-318,,,,,,
B25E0885,002,28-08-2014,7,-96,-315,,,,,,
B25E0885,002,17-10-2014,11,-92,-319,,,,,,
B25E0885,002,24-12-2014,6,-97,-314,,,,,,
B25E0885,002,29-10-2015,10,-93,-318,,,,,,
B25E0885,002,18-05-2016,11,-92,-319,,,,,,
