Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,28-03-1960,tot:,26-04-2005,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24F0028,002,24FP0028,98170,491310,216,26-01-1960,28-03-1960,28-04-1981,293,77,-2184,-2284
B24F0028,002,24FP0028,98170,491310,283,28-04-1981,28-04-1981,28-04-2005,293,10,-2184,-2284


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24F0028,002,28-03-1960,176,99,117,,,,,,
B24F0028,002,14-04-1960,184,107,109,,,,,,
B24F0028,002,28-04-1960,185,108,108,,,,,,
B24F0028,002,14-05-1960,187,110,106,,,,,,
B24F0028,002,28-05-1960,190,113,103,,,,,,
B24F0028,002,14-06-1960,192,115,101,,,,,,
B24F0028,002,28-06-1960,201,124,92,,,,,,
B24F0028,002,14-07-1960,195,118,98,,,,,,
B24F0028,002,28-07-1960,199,122,94,,,,,,
B24F0028,002,15-08-1960,199,122,94,,,,,,
B24F0028,002,29-08-1960,195,118,98,,,,,,
B24F0028,002,14-09-1960,180,103,113,,,,,,
B24F0028,002,28-09-1960,180,103,113,,,,,,
B24F0028,002,14-10-1960,181,104,112,,,,,,
B24F0028,002,28-10-1960,175,98,118,,,,,,
B24F0028,002,14-11-1960,165,88,128,,,,,,
B24F0028,002,28-11-1960,155,78,138,,,,,,
B24F0028,002,14-12-1960,125,48,168,,,,,,
B24F0028,002,28-12-1960,127,50,166,,,,,,
B24F0028,002,14-01-1961,126,49,167,,,,,,
B24F0028,002,28-01-1961,117,40,176,,,,,,
B24F0028,002,14-02-1961,112,35,181,,,,,,
B24F0028,002,28-02-1961,116,39,177,,,,,,
B24F0028,002,14-03-1961,124,47,169,,,,,,
B24F0028,002,28-03-1961,128,51,165,,,,,,
B24F0028,002,14-04-1961,129,52,164,,,,,,
B24F0028,002,28-04-1961,134,57,159,,,,,,
B24F0028,002,16-05-1961,140,63,153,,,,,,
B24F0028,002,29-05-1961,143,66,150,,,,,,
B24F0028,002,14-06-1961,150,73,143,,,,,,
B24F0028,002,28-06-1961,156,79,137,,,,,,
B24F0028,002,14-07-1961,162,85,131,,,,,,
B24F0028,002,28-07-1961,165,88,128,,,,,,
B24F0028,002,14-08-1961,170,93,123,,,,,,
B24F0028,002,28-08-1961,170,93,123,,,,,,
B24F0028,002,14-09-1961,164,87,129,,,,,,
B24F0028,002,28-09-1961,170,93,123,,,,,,
B24F0028,002,14-10-1961,176,99,117,,,,,,
B24F0028,002,28-10-1961,148,71,145,,,,,,
B24F0028,002,14-11-1961,136,59,157,,,,,,
B24F0028,002,30-11-1961,148,71,145,,,,,,
B24F0028,002,14-12-1961,140,63,153,,,,,,
B24F0028,002,29-12-1961,130,53,163,,,,,,
B24F0028,002,15-01-1962,128,51,165,,,,,,
B24F0028,002,29-01-1962,125,48,168,,,,,,
B24F0028,002,14-02-1962,124,47,169,,,,,,
B24F0028,002,28-02-1962,123,46,170,,,,,,
B24F0028,002,14-03-1962,135,58,158,,,,,,
B24F0028,002,28-03-1962,137,60,156,,,,,,
B24F0028,002,14-04-1962,133,56,160,,,,,,
B24F0028,002,28-04-1962,134,57,159,,,,,,
B24F0028,002,14-05-1962,140,63,153,,,,,,
B24F0028,002,28-05-1962,144,67,149,,,,,,
B24F0028,002,14-06-1962,150,73,143,,,,,,
B24F0028,002,28-06-1962,154,77,139,,,,,,
B24F0028,002,14-07-1962,158,81,135,,,,,,
