Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,28-04-2004,tot:,12-08-2016,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25D0638,001,,111506,487352,-385,10-03-2003,10-03-2003,22-09-2005,-299,86,-785,-885
B25D0638,001,,111506,487352,-385,10-03-2003,22-09-2005,12-08-2016,-289,96,-785,-885


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25D0638,001,28-04-2004,89,3,-388,,,,,,
B25D0638,001,12-10-2004,84,-2,-383,,,,,,
B25D0638,001,14-12-2004,92,6,-391,,,,,,
B25D0638,001,29-04-2005,81,-5,-380,,,,,,
B25D0638,001,26-08-2005,76,-10,-375,,,,,,
B25D0638,001,13-10-2005,140,44,-429,,,,,,
B25D0638,001,15-12-2005,109,13,-398,,,,,,
B25D0638,001,02-05-2006,104,8,-393,,,,,,
B25D0638,001,30-08-2006,78,-18,-367,,,,,,
B25D0638,001,18-10-2006,81,-15,-370,,,,,,
B25D0638,001,13-12-2006,77,-19,-366,,,,,,
B25D0638,001,01-05-2007,99,3,-388,,,,,,
B25D0638,001,29-08-2007,108,12,-397,,,,,,
B25D0638,001,17-10-2007,96,0,-385,,,,,,
B25D0638,001,12-12-2007,93,-3,-382,,,,,,
B25D0638,001,23-04-2008,113,17,-402,,,,,,
B25D0638,001,26-08-2008,109,13,-398,,,,,,
B25D0638,001,16-10-2008,93,-3,-382,,,,,,
B25D0638,001,10-12-2008,104,8,-393,,,,,,
B25D0638,001,23-04-2009,108,12,-397,,,,,,
B25D0638,001,27-08-2009,120,24,-409,,,,,,
B25D0638,001,15-10-2009,103,7,-392,,,,,,
B25D0638,001,29-04-2010,96,0,-385,,,,,,
B25D0638,001,31-08-2010,97,1,-386,,,,,,
B25D0638,001,14-10-2010,93,-3,-382,,,,,,
B25D0638,001,14-12-2010,92,-4,-381,,,,,,
B25D0638,001,28-04-2011,104,8,-393,,,,,,
B25D0638,001,01-09-2011,117,21,-406,,,,,,
B25D0638,001,19-10-2011,98,2,-387,,,,,,
B25D0638,001,15-12-2011,94,-2,-383,,,,,,
B25D0638,001,03-05-2012,108,12,-397,,,,,,
B25D0638,001,29-08-2012,107,11,-396,,,,,,
B25D0638,001,17-10-2012,88,-8,-377,,,,,,
B25D0638,001,19-12-2012,89,-7,-378,,,,,,
B25D0638,001,02-05-2013,105,9,-394,,,,,,
B25D0638,001,17-05-2013,99,3,-388,,Handmeting,,,,
B25D0638,001,18-05-2013,96,0,-385,,,,,,
B25D0638,001,19-05-2013,97,1,-386,,,,,,
B25D0638,001,20-05-2013,99,3,-388,,,,,,
B25D0638,001,21-05-2013,92,-4,-381,,,,,,
B25D0638,001,22-05-2013,94,-2,-383,,,,,,
B25D0638,001,23-05-2013,91,-5,-380,,,,,,
B25D0638,001,24-05-2013,95,-1,-384,,,,,,
B25D0638,001,25-05-2013,95,-1,-384,,,,,,
B25D0638,001,26-05-2013,95,-1,-384,,,,,,
B25D0638,001,27-05-2013,94,-2,-383,,,,,,
B25D0638,001,28-05-2013,94,-2,-383,,,,,,
B25D0638,001,29-05-2013,94,-2,-383,,,,,,
B25D0638,001,30-05-2013,97,1,-386,,,,,,
B25D0638,001,31-05-2013,96,0,-385,,,,,,
B25D0638,001,01-06-2013,99,3,-388,,,,,,
B25D0638,001,02-06-2013,99,3,-388,,,,,,
B25D0638,001,03-06-2013,100,4,-389,,,,,,
B25D0638,001,04-06-2013,98,2,-387,,,,,,
B25D0638,001,05-06-2013,100,4,-389,,,,,,
B25D0638,001,06-06-2013,101,5,-390,,,,,,
B25D0638,001,07-06-2013,100,4,-389,,,,,,
B25D0638,001,08-06-2013,98,2,-387,,,,,,
B25D0638,001,09-06-2013,100,4,-389,,,,,,
B25D0638,001,10-06-2013,102,6,-391,,,,,,
B25D0638,001,11-06-2013,101,5,-390,,,,,,
B25D0638,001,12-06-2013,103,7,-392,,,,,,
B25D0638,001,13-06-2013,100,4,-389,,,,,,
B25D0638,001,14-06-2013,102,6,-391,,,,,,
B25D0638,001,15-06-2013,103,7,-392,,,,,,
B25D0638,001,16-06-2013,103,7,-392,,,,,,
B25D0638,001,17-06-2013,103,7,-392,,,,,,
B25D0638,001,18-06-2013,103,7,-392,,,,,,
B25D0638,001,19-06-2013,104,8,-393,,,,,,
B25D0638,001,20-06-2013,104,8,-393,,,,,,
B25D0638,001,21-06-2013,102,6,-391,,,,,,
B25D0638,001,22-06-2013,102,6,-391,,,,,,
B25D0638,001,23-06-2013,98,2,-387,,,,,,
B25D0638,001,24-06-2013,99,3,-388,,,,,,
B25D0638,001,25-06-2013,103,7,-392,,,,,,
B25D0638,001,26-06-2013,103,7,-392,,,,,,
B25D0638,001,27-06-2013,101,5,-390,,,,,,
B25D0638,001,28-06-2013,101,5,-390,,,,,,
B25D0638,001,29-06-2013,100,4,-389,,,,,,
B25D0638,001,30-06-2013,101,5,-390,,,,,,
B25D0638,001,01-07-2013,99,3,-388,,,,,,
B25D0638,001,02-07-2013,100,4,-389,,,,,,
B25D0638,001,03-07-2013,101,5,-390,,,,,,
B25D0638,001,04-07-2013,101,5,-390,,,,,,
B25D0638,001,05-07-2013,103,7,-392,,,,,,
B25D0638,001,06-07-2013,101,5,-390,,,,,,
B25D0638,001,07-07-2013,103,7,-392,,,,,,
B25D0638,001,08-07-2013,103,7,-392,,,,,,
B25D0638,001,09-07-2013,107,11,-396,,,,,,
B25D0638,001,10-07-2013,104,8,-393,,,,,,
B25D0638,001,11-07-2013,104,8,-393,,,,,,
B25D0638,001,12-07-2013,102,6,-391,,,,,,
B25D0638,001,13-07-2013,105,9,-394,,,,,,
B25D0638,001,14-07-2013,105,9,-394,,,,,,
B25D0638,001,15-07-2013,105,9,-394,,,,,,
B25D0638,001,16-07-2013,106,10,-395,,,,,,
B25D0638,001,17-07-2013,105,9,-394,,,,,,
B25D0638,001,18-07-2013,107,11,-396,,,,,,
B25D0638,001,19-07-2013,106,10,-395,,,,,,
B25D0638,001,20-07-2013,105,9,-394,,,,,,
B25D0638,001,21-07-2013,109,13,-398,,,,,,
B25D0638,001,22-07-2013,107,11,-396,,,,,,
B25D0638,001,23-07-2013,106,10,-395,,,,,,
B25D0638,001,24-07-2013,106,10,-395,,,,,,
B25D0638,001,25-07-2013,105,9,-394,,,,,,
B25D0638,001,26-07-2013,106,10,-395,,,,,,
B25D0638,001,27-07-2013,106,10,-395,,,,,,
B25D0638,001,28-07-2013,106,10,-395,,,,,,
B25D0638,001,29-07-2013,108,12,-397,,,,,,
B25D0638,001,30-07-2013,107,11,-396,,,,,,
B25D0638,001,31-07-2013,106,10,-395,,,,,,
B25D0638,001,01-08-2013,106,10,-395,,,,,,
B25D0638,001,02-08-2013,105,9,-394,,,,,,
B25D0638,001,03-08-2013,107,11,-396,,,,,,
B25D0638,001,04-08-2013,106,10,-395,,,,,,
B25D0638,001,05-08-2013,108,12,-397,,,,,,
B25D0638,001,06-08-2013,109,13,-398,,,,,,
B25D0638,001,07-08-2013,109,13,-398,,,,,,
B25D0638,001,08-08-2013,109,13,-398,,,,,,
B25D0638,001,09-08-2013,108,12,-397,,,,,,
B25D0638,001,10-08-2013,107,11,-396,,,,,,
B25D0638,001,11-08-2013,107,11,-396,,,,,,
B25D0638,001,12-08-2013,107,11,-396,,,,,,
B25D0638,001,13-08-2013,111,15,-400,,,,,,
B25D0638,001,14-08-2013,111,15,-400,,,,,,
B25D0638,001,15-08-2013,109,13,-398,,,,,,
B25D0638,001,16-08-2013,108,12,-397,,,,,,
B25D0638,001,17-08-2013,111,15,-400,,,,,,
B25D0638,001,18-08-2013,109,13,-398,,,,,,
B25D0638,001,19-08-2013,111,15,-400,,,,,,
B25D0638,001,20-08-2013,111,15,-400,,,,,,
B25D0638,001,21-08-2013,109,13,-398,,,,,,
B25D0638,001,22-08-2013,113,17,-402,,,,,,
B25D0638,001,23-08-2013,111,15,-400,,,,,,
B25D0638,001,24-08-2013,112,16,-401,,,,,,
B25D0638,001,25-08-2013,113,17,-402,,,,,,
B25D0638,001,26-08-2013,111,15,-400,,,,,,
B25D0638,001,27-08-2013,110,14,-399,,,,,,
B25D0638,001,28-08-2013,113,17,-402,,,,,,
B25D0638,001,29-08-2013,112,16,-401,,,,,,
B25D0638,001,30-08-2013,114,18,-403,,,,,,
B25D0638,001,31-08-2013,115,19,-404,,,,,,
B25D0638,001,01-09-2013,115,19,-404,,,,,,
B25D0638,001,02-09-2013,117,21,-406,,,,,,
B25D0638,001,03-09-2013,116,20,-405,,,,,,
B25D0638,001,04-09-2013,117,21,-406,,,,,,
B25D0638,001,05-09-2013,114,18,-403,,,,,,
B25D0638,001,06-09-2013,116,20,-405,,,,,,
B25D0638,001,07-09-2013,118,22,-407,,,,,,
B25D0638,001,08-09-2013,111,15,-400,,,,,,
B25D0638,001,09-09-2013,110,14,-399,,,,,,
B25D0638,001,10-09-2013,107,11,-396,,,,,,
B25D0638,001,11-09-2013,94,-2,-383,,,,,,
B25D0638,001,12-09-2013,91,-5,-380,,,,,,
B25D0638,001,13-09-2013,92,-4,-381,,,,,,
B25D0638,001,14-09-2013,89,-7,-378,,,,,,
B25D0638,001,15-09-2013,87,-9,-376,,,,,,
B25D0638,001,16-09-2013,83,-13,-372,,,,,,
B25D0638,001,17-09-2013,86,-10,-375,,,,,,
B25D0638,001,18-09-2013,83,-13,-372,,,,,,
B25D0638,001,19-09-2013,84,-12,-373,,,,,,
B25D0638,001,20-09-2013,82,-14,-371,,,,,,
B25D0638,001,21-09-2013,86,-10,-375,,,,,,
B25D0638,001,22-09-2013,88,-8,-377,,,,,,
B25D0638,001,23-09-2013,89,-7,-378,,,,,,
B25D0638,001,24-09-2013,88,-8,-377,,,,,,
B25D0638,001,25-09-2013,89,-7,-378,,,,,,
B25D0638,001,26-09-2013,92,-4,-381,,,,,,
B25D0638,001,27-09-2013,91,-5,-380,,,,,,
B25D0638,001,28-09-2013,91,-5,-380,,,,,,
B25D0638,001,29-09-2013,93,-3,-382,,,,,,
B25D0638,001,30-09-2013,92,-4,-381,,,,,,
B25D0638,001,01-10-2013,95,-1,-384,,,,,,
B25D0638,001,02-10-2013,97,1,-386,,,,,,
B25D0638,001,03-10-2013,97,1,-386,,,,,,
B25D0638,001,04-10-2013,96,0,-385,,,,,,
B25D0638,001,05-10-2013,99,3,-388,,,,,,
B25D0638,001,06-10-2013,99,3,-388,,,,,,
B25D0638,001,07-10-2013,98,2,-387,,,,,,
B25D0638,001,08-10-2013,99,3,-388,,,,,,
B25D0638,001,09-10-2013,98,2,-387,,,,,,
B25D0638,001,10-10-2013,96,0,-385,,,,,,
B25D0638,001,11-10-2013,97,1,-386,,,,,,
B25D0638,001,12-10-2013,82,-14,-371,,,,,,
B25D0638,001,13-10-2013,79,-17,-368,,,,,,
B25D0638,001,14-10-2013,68,-28,-357,,,,,,
B25D0638,001,15-10-2013,69,-27,-358,,,,,,
B25D0638,001,16-10-2013,71,-25,-360,,,,,,
B25D0638,001,17-10-2013,76,-20,-365,,,,,,
B25D0638,001,18-10-2013,79,-17,-368,,,,,,
B25D0638,001,19-10-2013,80,-16,-369,,,,,,
B25D0638,001,20-10-2013,78,-18,-367,,,,,,
B25D0638,001,21-10-2013,80,-16,-369,,,,,,
B25D0638,001,22-10-2013,82,-14,-371,,,,,,
B25D0638,001,23-10-2013,84,-12,-373,,,,,,
B25D0638,001,24-10-2013,89,-7,-378,,,,,,
B25D0638,001,25-10-2013,87,-9,-376,,,,,,
B25D0638,001,26-10-2013,88,-8,-377,,,,,,
B25D0638,001,27-10-2013,86,-10,-375,,,,,,
B25D0638,001,28-10-2013,81,-15,-370,,,,,,
B25D0638,001,29-10-2013,76,-20,-365,,,,,,
B25D0638,001,30-10-2013,80,-16,-369,,,,,,
B25D0638,001,31-10-2013,82,-14,-371,,,,,,
B25D0638,001,01-11-2013,83,-13,-372,,,,,,
B25D0638,001,02-11-2013,82,-14,-371,,,,,,
B25D0638,001,03-11-2013,82,-14,-371,,,,,,
B25D0638,001,04-11-2013,64,-32,-353,,,,,,
B25D0638,001,05-11-2013,63,-33,-352,,,,,,
B25D0638,001,06-11-2013,66,-30,-355,,,,,,
B25D0638,001,07-11-2013,68,-28,-357,,,,,,
B25D0638,001,08-11-2013,71,-25,-360,,,,,,
B25D0638,001,09-11-2013,74,-22,-363,,,,,,
B25D0638,001,10-11-2013,65,-31,-354,,,,,,
B25D0638,001,11-11-2013,70,-26,-359,,,,,,
B25D0638,001,12-11-2013,75,-21,-364,,,,,,
B25D0638,001,13-11-2013,78,-18,-367,,,,,,
B25D0638,001,14-11-2013,79,-17,-368,,,,,,
B25D0638,001,15-11-2013,81,-15,-370,,,,,,
