Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,14-01-1976,tot:,20-12-2002,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25B1012,002,25BP0033,119286,491640,141,14-01-1976,14-01-1976,20-12-2002,140,-1,-2659,-2759


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25B1012,002,14-01-1976,679,680,-539,,,,,,
B25B1012,002,28-01-1976,682,683,-542,,,,,,
B25B1012,002,13-02-1976,678,679,-538,,,,,,
B25B1012,002,27-02-1976,686,687,-546,,,,,,
B25B1012,002,15-03-1976,681,682,-541,,,,,,
B25B1012,002,30-03-1976,680,681,-540,,,,,,
B25B1012,002,15-04-1976,683,684,-543,,,,,,
B25B1012,002,29-04-1976,684,685,-544,,,,,,
B25B1012,002,13-05-1976,685,686,-545,,,,,,
B25B1012,002,25-05-1976,686,687,-546,,,,,,
B25B1012,002,16-06-1976,692,693,-552,,,,,,
B25B1012,002,28-06-1976,694,695,-554,,,,,,
B25B1012,002,19-07-1976,678,679,-538,,,,,,
B25B1012,002,29-07-1976,676,677,-536,,,,,,
B25B1012,002,12-08-1976,684,685,-544,,,,,,
B25B1012,002,31-08-1976,694,695,-554,,,,,,
B25B1012,002,15-09-1976,696,697,-556,,,,,,
B25B1012,002,28-09-1976,700,701,-560,,,,,,
B25B1012,002,15-10-1976,683,684,-543,,,,,,
B25B1012,002,28-10-1976,695,696,-555,,,,,,
B25B1012,002,15-11-1976,695,696,-555,,,,,,
B25B1012,002,29-11-1976,695,696,-555,,,,,,
B25B1012,002,13-12-1976,698,699,-558,,,,,,
B25B1012,002,28-12-1976,698,699,-558,,,,,,
B25B1012,002,13-01-1977,740,741,-600,,,,,,
B25B1012,002,27-01-1977,718,719,-578,,,,,,
B25B1012,002,14-02-1977,714,715,-574,,,,,,
B25B1012,002,28-02-1977,716,717,-576,,,,,,
B25B1012,002,14-03-1977,702,703,-562,,,,,,
B25B1012,002,28-03-1977,698,699,-558,,,,,,
B25B1012,002,14-04-1977,689,690,-549,,,,,,
B25B1012,002,28-04-1977,681,682,-541,,,,,,
B25B1012,002,13-05-1977,698,699,-558,,,,,,
B25B1012,002,27-05-1977,713,714,-573,,,,,,
B25B1012,002,14-06-1977,704,705,-564,,,,,,
B25B1012,002,28-06-1977,721,722,-581,,,,,,
B25B1012,002,14-07-1977,717,718,-577,,,,,,
B25B1012,002,28-07-1977,692,693,-552,,,,,,
B25B1012,002,15-08-1977,697,698,-557,,,,,,
B25B1012,002,29-08-1977,700,701,-560,,,,,,
B25B1012,002,14-09-1977,702,703,-562,,,,,,
B25B1012,002,28-09-1977,701,702,-561,,,,,,
B25B1012,002,14-10-1977,705,706,-565,,,,,,
B25B1012,002,28-10-1977,700,701,-560,,,,,,
B25B1012,002,14-11-1977,687,688,-547,,,,,,
B25B1012,002,28-11-1977,697,698,-557,,,,,,
B25B1012,002,14-12-1977,704,705,-564,,,,,,
B25B1012,002,28-12-1977,694,695,-554,,,,,,
B25B1012,002,16-01-1978,719,720,-579,,,,,,
B25B1012,002,30-01-1978,725,726,-585,,,,,,
B25B1012,002,14-02-1978,726,727,-586,,,,,,
B25B1012,002,28-02-1978,725,726,-585,,,,,,
B25B1012,002,14-03-1978,701,702,-561,,,,,,
B25B1012,002,28-03-1978,694,695,-554,,,,,,
B25B1012,002,14-04-1978,683,684,-543,,,,,,
B25B1012,002,28-04-1978,676,677,-536,,,,,,
B25B1012,002,16-05-1978,683,684,-543,,,,,,
B25B1012,002,26-05-1978,680,681,-540,,,,,,
B25B1012,002,14-06-1978,682,683,-542,,,,,,
B25B1012,002,28-06-1978,684,685,-544,,,,,,
B25B1012,002,13-07-1978,692,693,-552,,,,,,
B25B1012,002,27-07-1978,662,663,-522,,,,,,
B25B1012,002,14-08-1978,662,663,-522,,,,,,
B25B1012,002,15-01-1979,355,356,-215,,,,,,
B25B1012,002,29-01-1979,349,350,-209,,,,,,
B25B1012,002,13-02-1979,343,344,-203,,,,,,
B25B1012,002,28-02-1979,358,359,-218,,,,,,
B25B1012,002,14-03-1979,355,356,-215,,,,,,
B25B1012,002,28-03-1979,352,353,-212,,,,,,
B25B1012,002,17-04-1979,360,361,-220,,,,,,
B25B1012,002,26-04-1979,356,357,-216,,,,,,
B25B1012,002,14-05-1979,360,361,-220,,,,,,
B25B1012,002,28-05-1979,352,353,-212,,,,,,
B25B1012,002,14-06-1979,351,352,-211,,,,,,
B25B1012,002,27-06-1979,370,371,-230,,,,,,
B25B1012,002,14-08-1979,380,381,-240,,,,,,
B25B1012,002,27-08-1979,375,376,-235,,,,,,
B25B1012,002,14-09-1979,380,381,-240,,,,,,
B25B1012,002,27-09-1979,367,368,-227,,,,,,
B25B1012,002,16-10-1979,364,365,-224,,,,,,
B25B1012,002,29-10-1979,368,369,-228,,,,,,
B25B1012,002,14-11-1979,350,351,-210,,,,,,
