Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,28-09-1960,tot:,27-07-2000,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24H0194,002,24HP0194,99620,487270,821,01-01-1960,04-07-1960,14-08-2002,844,23,-4079,-4179


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24H0194,002,28-09-1960,894,871,-50,,,,,,
B24H0194,002,28-10-1960,883,860,-39,,,,,,
B24H0194,002,28-11-1960,869,846,-25,,,,,,
B24H0194,002,28-12-1960,844,821,0,,,,,,
B24H0194,002,28-01-1961,853,830,-9,,,,,,
B24H0194,002,28-02-1961,854,831,-10,,,,,,
B24H0194,002,28-03-1961,843,820,1,,,,,,
B24H0194,002,28-04-1961,855,832,-11,,,,,,
B24H0194,002,29-05-1961,866,843,-22,,,,,,
B24H0194,002,28-06-1961,889,866,-45,,,,,,
B24H0194,002,28-07-1961,879,856,-35,,,,,,
B24H0194,002,28-08-1961,873,850,-29,,,,,,
B24H0194,002,28-09-1961,867,844,-23,,,,,,
B24H0194,002,30-10-1961,854,831,-10,,,,,,
B24H0194,002,28-11-1961,841,818,3,,,,,,
B24H0194,002,28-12-1961,837,814,7,,,,,,
B24H0194,002,29-01-1962,837,814,7,,,,,,
B24H0194,002,28-02-1962,845,822,-1,,,,,,
B24H0194,002,28-03-1962,838,815,6,,,,,,
B24H0194,002,01-05-1962,841,818,3,,,,,,
B24H0194,002,28-05-1962,846,823,-2,,,,,,
B24H0194,002,28-06-1962,861,838,-17,,,,,,
B24H0194,002,27-07-1962,868,845,-24,,,,,,
B24H0194,002,28-08-1962,861,838,-17,,,,,,
B24H0194,002,28-09-1962,862,839,-18,,,,,,
B24H0194,002,29-10-1962,859,836,-15,,,,,,
B24H0194,002,28-11-1962,867,844,-23,,,,,,
B24H0194,002,28-12-1962,859,836,-15,,,,,,
B24H0194,002,28-01-1963,904,881,-60,,,,,,
B24H0194,002,28-02-1963,912,889,-68,,,,,,
B24H0194,002,28-03-1963,896,873,-52,,,,,,
B24H0194,002,29-04-1963,898,875,-54,,,,,,
B24H0194,002,04-06-1963,903,880,-59,,,,,,
B24H0194,002,28-06-1963,880,857,-36,,,,,,
B24H0194,002,29-07-1963,894,871,-50,,,,,,
B24H0194,002,28-08-1963,901,878,-57,,,,,,
B24H0194,002,30-09-1963,879,856,-35,,,,,,
B24H0194,002,28-10-1963,882,859,-38,,,,,,
B24H0194,002,28-11-1963,860,837,-16,,,,,,
B24H0194,002,24-12-1963,869,846,-25,,,,,,
B24H0194,002,28-01-1964,871,848,-27,,,,,,
B24H0194,002,28-02-1964,882,859,-38,,,,,,
B24H0194,002,26-03-1964,886,863,-42,,,,,,
B24H0194,002,04-05-1964,887,864,-43,,,,,,
B24H0194,002,28-05-1964,903,880,-59,,,,,,
B24H0194,002,28-06-1964,907,884,-63,,,,,,
B24H0194,002,28-07-1964,913,890,-69,,,,,,
B24H0194,002,28-08-1964,911,888,-67,,,,,,
B24H0194,002,28-09-1964,929,906,-85,,,,,,
B24H0194,002,28-10-1964,924,901,-80,,,,,,
B24H0194,002,01-12-1964,924,901,-80,,,,,,
B24H0194,002,28-01-1965,883,860,-39,,,,,,
B24H0194,002,01-03-1965,886,863,-42,,,,,,
B24H0194,002,29-03-1965,892,869,-48,,,,,,
B24H0194,002,28-04-1965,889,866,-45,,,,,,
B24H0194,002,28-05-1965,889,866,-45,,,,,,
B24H0194,002,28-06-1965,895,872,-51,,,,,,
B24H0194,002,28-07-1965,891,868,-47,,,,,,
B24H0194,002,30-08-1965,893,870,-49,,,,,,
B24H0194,002,14-10-1965,885,862,-41,,,,,,
B24H0194,002,28-10-1965,888,865,-44,,,,,,
B24H0194,002,29-11-1965,872,849,-28,,,,,,
B24H0194,002,28-12-1965,863,840,-19,,,,,,
B24H0194,002,28-01-1966,869,846,-25,,,,,,
B24H0194,002,28-02-1966,857,834,-13,,,,,,
B24H0194,002,28-03-1966,855,832,-11,,,,,,
B24H0194,002,28-04-1966,866,843,-22,,,,,,
B24H0194,002,27-05-1966,881,858,-37,,,,,,
B24H0194,002,29-06-1966,882,859,-38,,,,,,
B24H0194,002,29-07-1966,884,861,-40,,,,,,
B24H0194,002,29-08-1966,892,869,-48,,,,,,
B24H0194,002,28-09-1966,893,870,-49,,,,,,
B24H0194,002,28-10-1966,890,867,-46,,,,,,
B24H0194,002,28-11-1966,897,874,-53,,,,,,
B24H0194,002,28-12-1966,854,831,-10,,,,,,
B24H0194,002,30-01-1967,855,832,-11,,,,,,
B24H0194,002,28-02-1967,855,832,-11,,,,,,
B24H0194,002,28-03-1967,855,832,-11,,,,,,
B24H0194,002,28-04-1967,866,843,-22,,,,,,
B24H0194,002,29-05-1967,877,854,-33,,,,,,
B24H0194,002,28-06-1967,889,866,-45,,,,,,
B24H0194,002,28-07-1967,899,876,-55,,,,,,
B24H0194,002,28-08-1967,894,871,-50,,,,,,
B24H0194,002,28-09-1967,886,863,-42,,,,,,
B24H0194,002,27-10-1967,874,851,-30,,,,,,
B24H0194,002,28-11-1967,869,846,-25,,,,,,
B24H0194,002,28-12-1967,860,837,-16,,,,,,
B24H0194,002,28-01-1968,854,831,-10,,,,,,
B24H0194,002,28-02-1968,867,844,-23,,,,,,
B24H0194,002,28-03-1968,871,848,-27,,,,,,
B24H0194,002,28-04-1968,875,852,-31,,,,,,
B24H0194,002,28-05-1968,881,858,-37,,,,,,
B24H0194,002,28-06-1968,892,869,-48,,,,,,
B24H0194,002,28-07-1968,881,858,-37,,,,,,
B24H0194,002,29-08-1968,889,866,-45,,,,,,
B24H0194,002,27-09-1968,880,857,-36,,,,,,
B24H0194,002,28-10-1968,871,848,-27,,,,,,
B24H0194,002,28-11-1968,872,849,-28,,,,,,
B24H0194,002,27-12-1968,871,848,-27,,,,,,
B24H0194,002,28-01-1969,872,849,-28,,,,,,
B24H0194,002,28-02-1969,873,850,-29,,,,,,
B24H0194,002,28-03-1969,878,855,-34,,,,,,
B24H0194,002,28-04-1969,873,850,-29,,,,,,
B24H0194,002,28-05-1969,878,855,-34,,,,,,
B24H0194,002,30-06-1969,889,866,-45,,,,,,
B24H0194,002,28-07-1969,901,878,-57,,,,,,
B24H0194,002,29-08-1969,882,859,-38,,,,,,
B24H0194,002,29-09-1969,884,861,-40,,,,,,
B24H0194,002,28-10-1969,889,866,-45,,,,,,
B24H0194,002,28-11-1969,885,862,-41,,,,,,
B24H0194,002,27-12-1969,893,870,-49,,,,,,
B24H0194,002,28-01-1970,890,867,-46,,,,,,
B24H0194,002,27-02-1970,889,866,-45,,,,,,
B24H0194,002,26-03-1970,886,863,-42,,,,,,
B24H0194,002,28-04-1970,888,865,-44,,,,,,
B24H0194,002,28-05-1970,902,879,-58,,,,,,
B24H0194,002,29-06-1970,919,896,-75,,,,,,
B24H0194,002,28-07-1970,905,882,-61,,,,,,
B24H0194,002,28-08-1970,916,893,-72,,,,,,
B24H0194,002,28-09-1970,913,890,-69,,,,,,
B24H0194,002,28-10-1970,894,871,-50,,,,,,
B24H0194,002,28-11-1970,881,858,-37,,,,,,
B24H0194,002,28-12-1970,881,858,-37,,,,,,
B24H0194,002,28-01-1971,882,859,-38,,,,,,
B24H0194,002,01-03-1971,884,861,-40,,,,,,
B24H0194,002,29-03-1971,885,862,-41,,,,,,
B24H0194,002,28-04-1971,910,887,-66,,,,,,
B24H0194,002,28-05-1971,926,903,-82,,,,,,
B24H0194,002,28-06-1971,923,900,-79,,,,,,
B24H0194,002,28-07-1971,939,916,-95,,,,,,
B24H0194,002,29-08-1971,930,907,-86,,,,,,
B24H0194,002,28-09-1971,933,910,-89,,,,,,
B24H0194,002,28-10-1971,932,909,-88,,,,,,
B24H0194,002,29-11-1971,902,879,-58,,,,,,
B24H0194,002,28-12-1971,902,879,-58,,,,,,
B24H0194,002,28-01-1972,915,892,-71,,,,,,
B24H0194,002,28-02-1972,918,895,-74,,,,,,
B24H0194,002,28-03-1972,924,901,-80,,,,,,
B24H0194,002,28-04-1972,932,909,-88,,,,,,
B24H0194,002,29-05-1972,929,906,-85,,,,,,
B24H0194,002,28-06-1972,930,907,-86,,,,,,
B24H0194,002,28-07-1972,902,879,-58,,,,,,
B24H0194,002,28-08-1972,927,904,-83,,,,,,
B24H0194,002,28-09-1972,921,898,-77,,,,,,
B24H0194,002,27-10-1972,924,901,-80,,,,,,
B24H0194,002,28-11-1972,913,890,-69,,,,,,
B24H0194,002,28-12-1972,918,895,-74,,,,,,
B24H0194,002,29-01-1973,916,893,-72,,,,,,
B24H0194,002,28-02-1973,916,893,-72,,,,,,
B24H0194,002,28-03-1973,922,899,-78,,,,,,
B24H0194,002,28-04-1973,932,909,-88,,,,,,
B24H0194,002,28-05-1973,943,920,-99,,,,,,
B24H0194,002,28-06-1973,943,920,-99,,,,,,
B24H0194,002,27-07-1973,929,906,-85,,,,,,
B24H0194,002,28-08-1973,945,922,-101,,,,,,
B24H0194,002,28-09-1973,943,920,-99,,,,,,
B24H0194,002,29-10-1973,905,882,-61,,,,,,
B24H0194,002,14-12-1973,898,875,-54,,,,,,
B24H0194,002,14-02-1974,878,855,-34,,,,,,
B24H0194,002,28-02-1974,883,860,-39,,,,,,
B24H0194,002,14-03-1974,874,851,-30,,,,,,
B24H0194,002,28-03-1974,886,863,-42,,,,,,
B24H0194,002,26-04-1974,903,880,-59,,,,,,
B24H0194,002,28-05-1974,898,875,-54,,,,,,
B24H0194,002,01-07-1974,900,877,-56,,,,,,
B24H0194,002,29-07-1974,902,879,-58,,,,,,
B24H0194,002,28-08-1974,909,886,-65,,,,,,
B24H0194,002,30-09-1974,899,876,-55,,,,,,
B24H0194,002,28-10-1974,882,859,-38,,,,,,
B24H0194,002,28-11-1974,869,846,-25,,,,,,
B24H0194,002,27-12-1974,862,839,-18,,,,,,
B24H0194,002,28-01-1975,847,824,-3,,,,,,
B24H0194,002,28-02-1975,859,836,-15,,,,,,
B24H0194,002,27-03-1975,862,839,-18,,,,,,
B24H0194,002,28-04-1975,875,852,-31,,,,,,
B24H0194,002,30-05-1975,872,849,-28,,,,,,
B24H0194,002,30-06-1975,888,865,-44,,,,,,
B24H0194,002,14-08-1975,922,899,-78,,,,,,
B24H0194,002,28-08-1975,916,893,-72,,,,,,
B24H0194,002,29-09-1975,876,853,-32,,,,,,
B24H0194,002,17-10-1975,899,876,-55,,,,,,
B24H0194,002,28-11-1975,865,842,-21,,,,,,
B24H0194,002,18-12-1975,861,838,-17,,,,,,
B24H0194,002,29-12-1975,851,828,-7,,,,,,
B24H0194,002,28-01-1976,848,825,-4,,,,,,
B24H0194,002,01-03-1976,859,836,-15,,,,,,
B24H0194,002,29-03-1976,859,836,-15,,,,,,
B24H0194,002,23-04-1976,880,857,-36,,,,,,
B24H0194,002,28-05-1976,899,876,-55,,,,,,
B24H0194,002,28-06-1976,898,875,-54,,,,,,
B24H0194,002,29-07-1976,938,915,-94,,,,,,
B24H0194,002,26-08-1976,967,944,-123,,,,,,
B24H0194,002,29-09-1976,941,918,-97,,,,,,
B24H0194,002,14-10-1976,935,912,-91,,,,,,
B24H0194,002,28-10-1976,940,917,-96,,,,,,
B24H0194,002,30-11-1976,925,902,-81,,,,,,
B24H0194,002,28-12-1976,934,911,-90,,,,,,
B24H0194,002,28-01-1977,919,896,-75,,,,,,
B24H0194,002,01-03-1977,884,861,-40,,,,,,
B24H0194,002,28-03-1977,863,840,-19,,,,,,
B24H0194,002,28-04-1977,861,838,-17,,,,,,
B24H0194,002,30-06-1977,873,850,-29,,,,,,
B24H0194,002,29-07-1977,880,857,-36,,,,,,
B24H0194,002,30-08-1977,880,857,-36,,,,,,
B24H0194,002,28-10-1977,876,853,-32,,,,,,
B24H0194,002,28-11-1977,848,825,-4,,,,,,
B24H0194,002,28-12-1977,852,829,-8,,,,,,
B24H0194,002,28-02-1978,851,828,-7,,,,,,
B24H0194,002,28-03-1978,857,834,-13,,,,,,
B24H0194,002,28-04-1978,859,836,-15,,,,,,
B24H0194,002,28-06-1978,863,840,-19,,,,,,
B24H0194,002,30-10-1978,862,839,-18,,,,,,
B24H0194,002,30-11-1978,857,834,-13,,,,,,
B24H0194,002,29-01-1979,851,828,-7,,,,,,
B24H0194,002,01-03-1979,844,821,0,,,,,,
B24H0194,002,01-05-1979,835,812,9,,,,,,
B24H0194,002,29-05-1979,840,817,4,,,,,,
B24H0194,002,28-06-1979,842,819,2,,,,,,
B24H0194,002,27-07-1979,851,828,-7,,,,,,
B24H0194,002,28-08-1979,844,821,0,,,,,,
B24H0194,002,01-10-1979,839,816,5,,,,,,
B24H0194,002,30-10-1979,854,831,-10,,,,,,
B24H0194,002,28-11-1979,843,820,1,,,,,,
B24H0194,002,28-12-1979,830,807,14,,,,,,
B24H0194,002,28-01-1980,832,809,12,,,,,,
B24H0194,002,28-02-1980,841,818,3,,,,,,
B24H0194,002,28-03-1980,836,813,8,,,,,,
B24H0194,002,02-05-1980,847,824,-3,,,,,,
B24H0194,002,28-05-1980,847,824,-3,,,,,,
B24H0194,002,30-06-1980,848,825,-4,,,,,,
B24H0194,002,28-07-1980,859,836,-15,,,,,,
B24H0194,002,29-08-1980,857,834,-13,,,,,,
B24H0194,002,01-10-1980,855,832,-11,,,,,,
B24H0194,002,30-10-1980,853,830,-9,,,,,,
B24H0194,002,28-11-1980,843,820,1,,,,,,
B24H0194,002,30-01-1981,827,804,17,,,,,,
B24H0194,002,02-03-1981,836,813,8,,,,,,
B24H0194,002,29-04-1981,842,819,2,,,,,,
B24H0194,002,01-06-1981,845,822,-1,,,,,,
B24H0194,002,29-06-1981,842,819,2,,,,,,
B24H0194,002,28-07-1981,849,826,-5,,,,,,
B24H0194,002,28-08-1981,852,829,-8,,,,,,
B24H0194,002,30-09-1981,856,833,-12,,,,,,
B24H0194,002,29-10-1981,844,821,0,,,,,,
B24H0194,002,01-12-1981,817,794,27,,,,,,
B24H0194,002,01-02-1982,826,803,18,,,,,,
B24H0194,002,28-05-1982,854,831,-10,,,,,,
B24H0194,002,28-06-1982,857,834,-13,,,,,,
B24H0194,002,28-07-1982,866,843,-22,,,,,,
B24H0194,002,27-08-1982,855,832,-11,,,,,,
B24H0194,002,28-09-1982,853,830,-9,,,,,,
B24H0194,002,30-11-1982,843,820,1,,,,,,
B24H0194,002,28-01-1983,811,788,33,,,,,,
B24H0194,002,29-03-1983,830,807,14,,,,,,
B24H0194,002,30-05-1983,823,800,21,,,,,,
B24H0194,002,28-07-1983,856,833,-12,,,,,,
