Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,28-06-1968,tot:,24-04-2014,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25F0079,002,25FP0079,135200,495720,-52,01-01-1968,20-06-1968,16-01-1978,28,80,-1835,-1935
B25F0079,002,25FP0079,135200,495720,-49,16-01-1978,16-01-1978,19-03-1980,31,80,-1835,-1935
B25F0079,002,25FP0079,135200,495720,-61,19-03-1980,19-03-1980,14-04-1981,18,79,-1835,-1935
B25F0079,002,25FP0079,135200,495720,-38,14-04-1981,14-04-1981,24-04-2014,119,157,-1835,-1935


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25F0079,002,28-06-1968,264,184,-236,,,,,,
B25F0079,002,12-07-1968,260,180,-232,,,,,,
B25F0079,002,18-07-1968,256,176,-228,,,,,,
B25F0079,002,22-07-1968,261,181,-233,,,,,,
B25F0079,002,26-07-1968,257,177,-229,,,,,,
B25F0079,002,19-08-1968,262,182,-234,,,,,,
B25F0079,002,06-09-1968,261,181,-233,,,,,,
B25F0079,002,19-09-1968,261,181,-233,,,,,,
B25F0079,002,01-10-1968,250,170,-222,,,,,,
B25F0079,002,15-10-1968,246,166,-218,,,,,,
B25F0079,002,06-11-1968,244,164,-216,,,,,,
B25F0079,002,21-11-1968,267,187,-239,,,,,,
B25F0079,002,12-12-1968,264,184,-236,,,,,,
B25F0079,002,02-01-1969,260,180,-232,,,,,,
B25F0079,002,16-01-1969,252,172,-224,,,,,,
B25F0079,002,30-01-1969,261,181,-233,,,,,,
B25F0079,002,05-02-1969,258,178,-230,,,,,,
B25F0079,002,19-02-1969,252,172,-224,,,,,,
B25F0079,002,28-02-1969,259,179,-231,,,,,,
B25F0079,002,14-03-1969,257,177,-229,,,,,,
B25F0079,002,28-03-1969,264,184,-236,,,,,,
B25F0079,002,15-04-1969,250,170,-222,,,,,,
B25F0079,002,25-04-1969,261,181,-233,,,,,,
B25F0079,002,09-05-1969,254,174,-226,,,,,,
B25F0079,002,23-05-1969,256,176,-228,,,,,,
B25F0079,002,11-06-1969,258,178,-230,,,,,,
B25F0079,002,26-06-1969,261,181,-233,,,,,,
B25F0079,002,16-07-1969,263,183,-235,,,,,,
B25F0079,002,31-07-1969,264,184,-236,,,,,,
B25F0079,002,14-08-1969,265,185,-237,,,,,,
B25F0079,002,01-09-1969,259,179,-231,,,,,,
B25F0079,002,12-09-1969,265,185,-237,,,,,,
B25F0079,002,29-09-1969,271,191,-243,,,,,,
B25F0079,002,14-10-1969,274,194,-246,,,,,,
B25F0079,002,28-10-1969,272,192,-244,,,,,,
B25F0079,002,19-11-1969,260,180,-232,,,,,,
B25F0079,002,03-12-1969,258,178,-230,,,,,,
B25F0079,002,17-12-1969,265,185,-237,,,,,,
B25F0079,002,07-01-1970,264,184,-236,,,,,,
B25F0079,002,03-02-1970,268,188,-240,,,,,,
B25F0079,002,04-03-1970,245,165,-217,,,,,,
B25F0079,002,19-03-1970,261,181,-233,,,,,,
B25F0079,002,02-04-1970,256,176,-228,,,,,,
B25F0079,002,13-04-1970,259,179,-231,,,,,,
B25F0079,002,22-04-1970,277,197,-249,,,,,,
B25F0079,002,20-05-1970,271,191,-243,,,,,,
B25F0079,002,26-05-1970,266,186,-238,,,,,,
B25F0079,002,02-06-1970,267,187,-239,,,,,,
B25F0079,002,16-06-1970,263,183,-235,,,,,,
B25F0079,002,01-07-1970,265,185,-237,,,,,,
B25F0079,002,21-07-1970,270,190,-242,,,,,,
B25F0079,002,05-08-1970,269,189,-241,,,,,,
B25F0079,002,18-08-1970,273,193,-245,,,,,,
B25F0079,002,01-09-1970,281,201,-253,,,,,,
B25F0079,002,17-09-1970,279,199,-251,,,,,,
