Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,11-09-2013,tot:,15-05-2017,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25B2792,001,,117165,495473,-24,01-08-2013,11-09-2013,15-05-2017,-32,-8,-202,


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25B2792,001,11-09-2013,84,92,-116,,,,,,
B25B2792,001,12-09-2013,83,91,-115,,,,,,
B25B2792,001,13-09-2013,84,92,-116,,,,,,
B25B2792,001,14-09-2013,81,89,-113,,,,,,
B25B2792,001,15-09-2013,78,86,-110,,,,,,
B25B2792,001,16-09-2013,76,84,-108,,,,,,
B25B2792,001,17-09-2013,77,85,-109,,,,,,
B25B2792,001,18-09-2013,73,81,-105,,,,,,
B25B2792,001,19-09-2013,75,83,-107,,,,,,
B25B2792,001,20-09-2013,72,80,-104,,,,,,
B25B2792,001,21-09-2013,73,81,-105,,,,,,
B25B2792,001,22-09-2013,75,83,-107,,,,,,
B25B2792,001,23-09-2013,76,84,-108,,,,,,
B25B2792,001,24-09-2013,76,84,-108,,,,,,
B25B2792,001,25-09-2013,77,85,-109,,,,,,
B25B2792,001,26-09-2013,80,88,-112,,,,,,
B25B2792,001,27-09-2013,82,90,-114,,,,,,
B25B2792,001,28-09-2013,83,91,-115,,,,,,
B25B2792,001,29-09-2013,84,92,-116,,,,,,
B25B2792,001,30-09-2013,86,94,-118,,,,,,
B25B2792,001,01-10-2013,88,96,-120,,,,,,
B25B2792,001,02-10-2013,89,97,-121,,,,,,
B25B2792,001,03-10-2013,90,98,-122,,,,,,
B25B2792,001,04-10-2013,90,98,-122,,,,,,
B25B2792,001,05-10-2013,91,99,-123,,,,,,
B25B2792,001,06-10-2013,93,101,-125,,,,,,
B25B2792,001,07-10-2013,94,102,-126,,,,,,
B25B2792,001,08-10-2013,93,101,-125,,,,,,
B25B2792,001,09-10-2013,92,100,-124,,,,,,
B25B2792,001,10-10-2013,92,100,-124,,,,,,
B25B2792,001,11-10-2013,92,100,-124,,,,,,
B25B2792,001,12-10-2013,74,82,-106,,,,,,
B25B2792,001,13-10-2013,67,75,-99,,,,,,
B25B2792,001,14-10-2013,55,63,-87,,,,,,
B25B2792,001,15-10-2013,52,60,-84,,,,,,
B25B2792,001,16-10-2013,56,64,-88,,,,,,
B25B2792,001,17-10-2013,58,66,-90,,,,,,
B25B2792,001,18-10-2013,60,68,-92,,,,,,
B25B2792,001,19-10-2013,61,69,-93,,,,,,
B25B2792,001,20-10-2013,60,68,-92,,,,,,
B25B2792,001,21-10-2013,61,69,-93,,,,,,
B25B2792,001,22-10-2013,62,70,-94,,,,,,
B25B2792,001,23-10-2013,63,71,-95,,,,,,
B25B2792,001,24-10-2013,67,75,-99,,,,,,
B25B2792,001,25-10-2013,67,75,-99,,,,,,
B25B2792,001,26-10-2013,68,76,-100,,,,,,
B25B2792,001,27-10-2013,66,74,-98,,,,,,
B25B2792,001,28-10-2013,58,66,-90,,,,,,
B25B2792,001,29-10-2013,59,67,-91,,,,,,
B25B2792,001,30-10-2013,61,69,-93,,,,,,
B25B2792,001,31-10-2013,63,71,-95,,,,,,
B25B2792,001,01-11-2013,63,71,-95,,,,,,
B25B2792,001,02-11-2013,60,68,-92,,,,,,
B25B2792,001,03-11-2013,62,70,-94,,,,,,
B25B2792,001,04-11-2013,48,56,-80,,,,,,
B25B2792,001,05-11-2013,51,59,-83,,,,,,
B25B2792,001,06-11-2013,44,52,-76,,,,,,
B25B2792,001,07-11-2013,44,52,-76,,,,,,
B25B2792,001,08-11-2013,38,46,-70,,,,,,
B25B2792,001,09-11-2013,40,48,-72,,,,,,
B25B2792,001,10-11-2013,26,34,-58,,,,,,
B25B2792,001,11-11-2013,9,17,-41,,,,,,
B25B2792,001,12-11-2013,20,28,-52,,,,,,
B25B2792,001,13-11-2013,6,14,-38,,,,,,
B25B2792,001,14-11-2013,24,32,-56,,,,,,
B25B2792,001,15-11-2013,9,17,-41,,,,,,
B25B2792,001,16-11-2013,6,14,-38,,,,,,
B25B2792,001,17-11-2013,20,28,-52,,,,,,
B25B2792,001,18-11-2013,35,43,-67,,,,,,
B25B2792,001,19-11-2013,37,45,-69,,,,,,
B25B2792,001,20-11-2013,31,39,-63,,,,,,
B25B2792,001,21-11-2013,32,40,-64,,,,,,
B25B2792,001,22-11-2013,22,30,-54,,,,,,
B25B2792,001,23-11-2013,20,28,-52,,,,,,
B25B2792,001,24-11-2013,20,28,-52,,,,,,
B25B2792,001,25-11-2013,11,19,-43,,,,,,
B25B2792,001,26-11-2013,11,19,-43,,,,,,
B25B2792,001,27-11-2013,19,27,-51,,,,,,
B25B2792,001,28-11-2013,25,33,-57,,,,,,
B25B2792,001,29-11-2013,36,44,-68,,,,,,
B25B2792,001,30-11-2013,30,38,-62,,,,,,
B25B2792,001,01-12-2013,23,31,-55,,,,,,
B25B2792,001,02-12-2013,17,25,-49,,,,,,
B25B2792,001,03-12-2013,17,25,-49,,,,,,
B25B2792,001,04-12-2013,33,41,-65,,,,,,
B25B2792,001,05-12-2013,36,44,-68,,,,,,
B25B2792,001,06-12-2013,20,28,-52,,,,,,
B25B2792,001,07-12-2013,21,29,-53,,,,,,
B25B2792,001,08-12-2013,31,39,-63,,,,,,
B25B2792,001,09-12-2013,32,40,-64,,,,,,
B25B2792,001,10-12-2013,21,29,-53,,,,,,
B25B2792,001,11-12-2013,13,21,-45,,,,,,
B25B2792,001,12-12-2013,19,27,-51,,,,,,
B25B2792,001,13-12-2013,25,33,-57,,,,,,
B25B2792,001,14-12-2013,30,38,-62,,,,,,
B25B2792,001,15-12-2013,34,42,-66,,,,,,
B25B2792,001,16-12-2013,42,50,-74,,,,,,
B25B2792,001,17-12-2013,37,45,-69,,,,,,
B25B2792,001,18-12-2013,41,49,-73,,,,,,
B25B2792,001,19-12-2013,53,61,-85,,,,,,
B25B2792,001,20-12-2013,29,37,-61,,,,,,
B25B2792,001,21-12-2013,34,42,-66,,,,,,
B25B2792,001,22-12-2013,38,46,-70,,,,,,
B25B2792,001,23-12-2013,29,37,-61,,,,,,
B25B2792,001,24-12-2013,62,70,-94,,,,,,
B25B2792,001,25-12-2013,50,58,-82,,,,,,
B25B2792,001,26-12-2013,40,48,-72,,,,,,
