Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-06-2017,,,,,,,,
Gegevens beschikbaar:,25-04-1979,tot:,24-04-2015,,,,,,,,
Datum: ,08-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25C0331,006,25CP0331,101033,484409,400,08-12-1975,25-04-1979,24-04-2015,441,41,-7180,-7280


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25C0331,006,25-04-1979,490,449,-49,,,,,,
B25C0331,006,29-08-1979,483,442,-42,,,,,,
B25C0331,006,17-10-1979,485,444,-44,,,,,,
B25C0331,006,12-12-1979,494,453,-53,,,,,,
B25C0331,006,23-04-1980,494,453,-53,,,,,,
B25C0331,006,27-08-1980,514,473,-73,,,,,,
B25C0331,006,15-10-1980,516,475,-75,,,,,,
B25C0331,006,10-12-1980,499,458,-58,,,,,,
B25C0331,006,22-04-1981,499,458,-58,,,,,,
B25C0331,006,26-08-1981,513,472,-72,,,,,,
B25C0331,006,14-10-1981,506,465,-65,,,,,,
B25C0331,006,16-12-1981,483,442,-42,,,,,,
B25C0331,006,28-04-1982,502,461,-61,,,,,,
B25C0331,006,25-08-1982,502,461,-61,,,,,,
B25C0331,006,13-10-1982,498,457,-57,,,,,,
B25C0331,006,15-12-1982,492,451,-51,,,,,,
B25C0331,006,27-04-1983,505,464,-64,,,,,,
B25C0331,006,31-08-1983,522,481,-81,,,,,,
B25C0331,006,12-10-1983,495,454,-54,,,,,,
B25C0331,006,14-12-1983,501,460,-60,,,,,,
B25C0331,006,25-04-1984,500,459,-59,,,,,,
B25C0331,006,29-08-1984,533,492,-92,,,,,,
B25C0331,006,17-10-1984,510,469,-69,,,,,,
B25C0331,006,12-12-1984,495,454,-54,,,,,,
B25C0331,006,25-04-1985,503,462,-62,,,,,,
B25C0331,006,28-08-1985,510,469,-69,,,,,,
B25C0331,006,16-10-1985,517,476,-76,,,,,,
B25C0331,006,11-12-1985,578,537,-137,,,,,,
B25C0331,006,23-04-1986,500,459,-59,,,,,,
B25C0331,006,27-08-1986,525,484,-84,,,,,,
B25C0331,006,14-10-1986,531,490,-90,,,,,,
B25C0331,006,17-12-1986,492,451,-51,,,,,,
B25C0331,006,28-04-1987,505,464,-64,,,,,,
B25C0331,006,26-08-1987,513,472,-72,,,,,,
B25C0331,006,14-10-1987,506,465,-65,,,,,,
B25C0331,006,16-12-1987,489,448,-48,,,,,,
B25C0331,006,27-04-1988,495,454,-54,,,,,,
B25C0331,006,31-08-1988,502,461,-61,,,,,,
B25C0331,006,12-10-1988,590,549,-149,,,,,,
B25C0331,006,14-12-1988,531,490,-90,,,,,,
B25C0331,006,26-04-1989,491,450,-50,,,,,,
B25C0331,006,30-08-1989,530,489,-89,,,,,,
B25C0331,006,11-10-1989,501,460,-60,,,,,,
B25C0331,006,13-12-1989,579,538,-138,,,,,,
B25C0331,006,25-04-1990,506,465,-65,,,,,,
B25C0331,006,29-08-1990,594,553,-153,,,,,,
B25C0331,006,10-10-1990,550,509,-109,,,,,,
B25C0331,006,12-12-1990,554,513,-113,,,,,,
B25C0331,006,24-04-1991,512,471,-71,,,,,,
B25C0331,006,28-08-1991,569,528,-128,,,,,,
B25C0331,006,16-10-1991,512,471,-71,,,,,,
B25C0331,006,11-12-1991,510,469,-69,,,,,,
B25C0331,006,29-04-1992,503,462,-62,,,,,,
B25C0331,006,26-08-1992,550,509,-109,,,,,,
B25C0331,006,13-10-1992,525,484,-84,,,,,,
B25C0331,006,16-12-1992,487,446,-46,,,,,,
B25C0331,006,28-04-1993,512,471,-71,,,,,,
B25C0331,006,25-08-1993,506,465,-65,,,,,,
B25C0331,006,13-10-1993,498,457,-57,,,,,,
B25C0331,006,14-12-1993,493,452,-52,,,,,,
B25C0331,006,26-04-1994,538,497,-97,,,,,,
B25C0331,006,24-08-1994,510,469,-69,,,,,,
B25C0331,006,12-10-1994,500,459,-59,,,,,,
B25C0331,006,13-12-1994,492,451,-51,,,,,,
B25C0331,006,25-04-1995,493,452,-52,,,,,,
B25C0331,006,30-08-1995,501,460,-60,,,,,,
B25C0331,006,11-10-1995,492,451,-51,,,,,,
B25C0331,006,13-12-1995,503,462,-62,,,,,,
B25C0331,006,24-04-1996,505,464,-64,,,,,,
B25C0331,006,27-08-1996,510,469,-69,,,,,,
B25C0331,006,15-10-1996,504,463,-63,,,,,,
B25C0331,006,10-12-1996,490,449,-49,,,,,,
B25C0331,006,22-04-1997,509,468,-68,,,,,,
B25C0331,006,27-08-1997,515,474,-74,,,,,,
B25C0331,006,15-10-1997,497,456,-56,,,,,,
B25C0331,006,11-12-1997,497,456,-56,,,,,,
B25C0331,006,29-04-1998,486,445,-45,,,,,,
B25C0331,006,28-08-1998,494,453,-53,,,,,,
B25C0331,006,13-10-1998,480,439,-39,,,,,,
B25C0331,006,16-12-1998,500,459,-59,,,,,,
B25C0331,006,27-04-1999,484,443,-43,,,,,,
B25C0331,006,24-08-1999,492,451,-51,,,,,,
B25C0331,006,12-10-1999,478,437,-37,,,,,,
B25C0331,006,15-12-1999,474,433,-33,,,,,,
B25C0331,006,26-04-2000,473,432,-32,,,,,,
B25C0331,006,30-08-2000,494,453,-53,,,,,,
B25C0331,006,11-10-2000,484,443,-43,,,,,,
B25C0331,006,13-12-2000,461,420,-20,,,,,,
B25C0331,006,24-04-2001,480,439,-39,,,,,,
B25C0331,006,28-08-2001,491,450,-50,,,,,,
B25C0331,006,16-10-2001,482,441,-41,,,,,,
B25C0331,006,12-12-2001,501,460,-60,,,,,,
B25C0331,006,25-04-2002,490,449,-49,,,,,,
B25C0331,006,27-08-2002,480,439,-39,,,,,,
B25C0331,006,16-10-2002,484,443,-43,,,,,,
B25C0331,006,10-12-2002,481,440,-40,,,,,,
B25C0331,006,23-04-2003,495,454,-54,,,,,,
B25C0331,006,26-08-2003,513,472,-72,,,,,,
B25C0331,006,15-10-2003,492,451,-51,,,,,,
B25C0331,006,29-04-2004,489,448,-48,,,,,,
B25C0331,006,24-08-2004,485,444,-44,,,,,,
B25C0331,006,12-10-2004,485,444,-44,,,,,,
B25C0331,006,28-04-2005,490,449,-49,,,,,,
B25C0331,006,31-08-2005,488,447,-47,,,,,,
B25C0331,006,11-10-2005,488,447,-47,,,,,,
B25C0331,006,15-12-2005,474,433,-33,,,,,,
B25C0331,006,27-04-2006,483,442,-42,,,,,,
B25C0331,006,30-08-2006,476,435,-35,,,,,,
B25C0331,006,11-10-2006,475,434,-34,,,,,,
B25C0331,006,12-12-2006,469,428,-28,,,,,,
B25C0331,006,25-04-2007,492,451,-51,,,,,,
B25C0331,006,29-08-2007,498,457,-57,,,,,,
B25C0331,006,10-10-2007,490,449,-49,,,,,,
B25C0331,006,13-12-2007,482,441,-41,,,,,,
B25C0331,006,24-04-2008,482,441,-41,,,,,,
B25C0331,006,26-08-2008,488,447,-47,,,,,,
B25C0331,006,06-10-2008,485,444,-44,,,,,,
B25C0331,006,11-12-2008,479,438,-38,,,,,,
B25C0331,006,24-04-2009,493,452,-52,,,,,,
B25C0331,006,25-08-2009,509,468,-68,,,,,,
B25C0331,006,06-10-2009,499,458,-58,,,,,,
B25C0331,006,08-12-2009,476,435,-35,,,,,,
B25C0331,006,22-04-2010,488,447,-47,,,,,,
B25C0331,006,27-08-2010,478,437,-37,,,,,,
B25C0331,006,07-10-2010,478,437,-37,,,,,,
B25C0331,006,07-12-2010,478,437,-37,,,,,,
B25C0331,006,01-06-2011,501,460,-60,,,,,,
B25C0331,006,07-08-2012,480,439,-39,,,,,,
B25C0331,006,26-03-2013,480,439,-39,,,,,,
