Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,22-10-1957,tot:,02-03-2016,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25F0057,002,25FP0057,133200,497915,-90,01-01-1957,09-09-1957,01-03-1961,6,96,-5040,-5140
B25F0057,002,25FP0057,133200,497915,-90,01-01-1957,01-03-1961,28-01-1992,3,93,-5040,-5140
B25F0057,002,25FP0057,133200,497915,-97,28-01-1992,28-01-1992,02-03-2016,6,103,-5040,-5140


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25F0057,002,22-10-1957,252,156,-246,,,,,,
B25F0057,002,06-11-1957,248,152,-242,,,,,,
B25F0057,002,18-11-1957,239,143,-233,,,,,,
B25F0057,002,28-11-1957,238,142,-232,,,,,,
B25F0057,002,10-01-1958,240,144,-234,,,,,,
B25F0057,002,29-01-1958,241,145,-235,,,,,,
B25F0057,002,11-02-1958,233,137,-227,,,,,,
B25F0057,002,21-02-1958,231,135,-225,,,,,,
B25F0057,002,18-03-1958,233,137,-227,,,,,,
B25F0057,002,28-03-1958,230,134,-224,,,,,,
B25F0057,002,10-04-1958,228,132,-222,,,,,,
B25F0057,002,23-04-1958,228,132,-222,,,,,,
B25F0057,002,12-05-1958,231,135,-225,,,,,,
B25F0057,002,30-05-1958,235,139,-229,,,,,,
B25F0057,002,06-06-1958,230,134,-224,,,,,,
B25F0057,002,18-06-1958,228,132,-222,,,,,,
B25F0057,002,25-06-1958,227,131,-221,,,,,,
B25F0057,002,28-06-1958,227,131,-221,,,,,,
B25F0057,002,07-07-1958,230,134,-224,,,,,,
B25F0057,002,24-07-1958,231,135,-225,,,,,,
B25F0057,002,19-08-1958,232,136,-226,,,,,,
B25F0057,002,17-09-1958,234,138,-228,,,,,,
B25F0057,002,29-09-1958,233,137,-227,,,,,,
B25F0057,002,14-10-1958,233,137,-227,,,,,,
