Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-06-2017,,,,,,,,
Gegevens beschikbaar:,25-04-1979,tot:,24-04-2015,,,,,,,,
Datum: ,08-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25C0331,007,25CP0331,101033,484409,400,08-12-1975,25-04-1979,24-04-2015,438,38,-10780,-10880


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25C0331,007,25-04-1979,508,470,-70,,,,,,
B25C0331,007,29-08-1979,519,481,-81,,,,,,
B25C0331,007,17-10-1979,520,482,-82,,,,,,
B25C0331,007,12-12-1979,515,477,-77,,,,,,
B25C0331,007,23-04-1980,509,471,-71,,,,,,
B25C0331,007,27-08-1980,529,491,-91,,,,,,
B25C0331,007,15-10-1980,524,486,-86,,,,,,
B25C0331,007,10-12-1980,501,463,-63,,,,,,
B25C0331,007,22-04-1981,511,473,-73,,,,,,
B25C0331,007,26-08-1981,527,489,-89,,,,,,
B25C0331,007,14-10-1981,524,486,-86,,,,,,
B25C0331,007,16-12-1981,491,453,-53,,,,,,
B25C0331,007,28-04-1982,512,474,-74,,,,,,
B25C0331,007,25-08-1982,520,482,-82,,,,,,
B25C0331,007,13-10-1982,513,475,-75,,,,,,
B25C0331,007,15-12-1982,498,460,-60,,,,,,
B25C0331,007,27-04-1983,501,463,-63,,,,,,
B25C0331,007,31-08-1983,533,495,-95,,,,,,
B25C0331,007,12-10-1983,501,463,-63,,,,,,
B25C0331,007,14-12-1983,521,483,-83,,,,,,
B25C0331,007,25-04-1984,509,471,-71,,,,,,
B25C0331,007,29-08-1984,530,492,-92,,,,,,
B25C0331,007,17-10-1984,505,467,-67,,,,,,
B25C0331,007,12-12-1984,505,467,-67,,,,,,
B25C0331,007,25-04-1985,520,482,-82,,,,,,
B25C0331,007,28-08-1985,513,475,-75,,,,,,
B25C0331,007,16-10-1985,520,482,-82,,,,,,
B25C0331,007,11-12-1985,556,518,-118,,,,,,
B25C0331,007,23-04-1986,512,474,-74,,,,,,
B25C0331,007,27-08-1986,529,491,-91,,,,,,
B25C0331,007,14-10-1986,530,492,-92,,,,,,
B25C0331,007,17-12-1986,508,470,-70,,,,,,
B25C0331,007,28-04-1987,517,479,-79,,,,,,
B25C0331,007,26-08-1987,516,478,-78,,,,,,
B25C0331,007,14-10-1987,509,471,-71,,,,,,
B25C0331,007,16-12-1987,500,462,-62,,,,,,
B25C0331,007,27-04-1988,510,472,-72,,,,,,
B25C0331,007,31-08-1988,523,485,-85,,,,,,
B25C0331,007,12-10-1988,558,520,-120,,,,,,
B25C0331,007,14-12-1988,517,479,-79,,,,,,
B25C0331,007,26-04-1989,511,473,-73,,,,,,
B25C0331,007,30-08-1989,542,504,-104,,,,,,
B25C0331,007,11-10-1989,508,470,-70,,,,,,
B25C0331,007,13-12-1989,569,531,-131,,,,,,
B25C0331,007,25-04-1990,522,484,-84,,,,,,
B25C0331,007,29-08-1990,579,541,-141,,,,,,
B25C0331,007,10-10-1990,554,516,-116,,,,,,
B25C0331,007,12-12-1990,544,506,-106,,,,,,
B25C0331,007,24-04-1991,531,493,-93,,,,,,
B25C0331,007,28-08-1991,562,524,-124,,,,,,
B25C0331,007,16-10-1991,524,486,-86,,,,,,
B25C0331,007,11-12-1991,524,486,-86,,,,,,
B25C0331,007,29-04-1992,523,485,-85,,,,,,
B25C0331,007,26-08-1992,539,501,-101,,,,,,
B25C0331,007,13-10-1992,531,493,-93,,,,,,
B25C0331,007,16-12-1992,507,469,-69,,,,,,
B25C0331,007,28-04-1993,523,485,-85,,,,,,
B25C0331,007,25-08-1993,528,490,-90,,,,,,
B25C0331,007,13-10-1993,518,480,-80,,,,,,
B25C0331,007,14-12-1993,517,479,-79,,,,,,
B25C0331,007,26-04-1994,545,507,-107,,,,,,
B25C0331,007,24-08-1994,524,486,-86,,,,,,
B25C0331,007,12-10-1994,511,473,-73,,,,,,
B25C0331,007,13-12-1994,502,464,-64,,,,,,
B25C0331,007,25-04-1995,509,471,-71,,,,,,
B25C0331,007,30-08-1995,521,483,-83,,,,,,
B25C0331,007,11-10-1995,510,472,-72,,,,,,
B25C0331,007,13-12-1995,521,483,-83,,,,,,
B25C0331,007,24-04-1996,530,492,-92,,,,,,
B25C0331,007,27-08-1996,523,485,-85,,,,,,
B25C0331,007,15-10-1996,511,473,-73,,,,,,
B25C0331,007,10-12-1996,500,462,-62,,,,,,
B25C0331,007,22-04-1997,517,479,-79,,,,,,
B25C0331,007,27-08-1997,531,493,-93,,,,,,
B25C0331,007,15-10-1997,505,467,-67,,,,,,
B25C0331,007,11-12-1997,506,468,-68,,,,,,
B25C0331,007,29-04-1998,495,457,-57,,,,,,
B25C0331,007,28-08-1998,496,458,-58,,,,,,
B25C0331,007,13-10-1998,483,445,-45,,,,,,
B25C0331,007,16-12-1998,498,460,-60,,,,,,
B25C0331,007,27-04-1999,489,451,-51,,,,,,
B25C0331,007,24-08-1999,492,454,-54,,,,,,
B25C0331,007,12-10-1999,483,445,-45,,,,,,
B25C0331,007,15-12-1999,469,431,-31,,,,,,
B25C0331,007,26-04-2000,481,443,-43,,,,,,
B25C0331,007,30-08-2000,500,462,-62,,,,,,
B25C0331,007,11-10-2000,491,453,-53,,,,,,
B25C0331,007,13-12-2000,472,434,-34,,,,,,
B25C0331,007,24-04-2001,480,442,-42,,,,,,
B25C0331,007,28-08-2001,497,459,-59,,,,,,
B25C0331,007,16-10-2001,487,449,-49,,,,,,
B25C0331,007,12-12-2001,500,462,-62,,,,,,
B25C0331,007,25-04-2002,498,460,-60,,,,,,
B25C0331,007,27-08-2002,484,446,-46,,,,,,
B25C0331,007,16-10-2002,485,447,-47,,,,,,
B25C0331,007,10-12-2002,488,450,-50,,,,,,
B25C0331,007,23-04-2003,489,451,-51,,,,,,
B25C0331,007,26-08-2003,504,466,-66,,,,,,
B25C0331,007,15-10-2003,490,452,-52,,,,,,
B25C0331,007,29-04-2004,487,449,-49,,,,,,
B25C0331,007,24-08-2004,481,443,-43,,,,,,
B25C0331,007,12-10-2004,486,448,-48,,,,,,
B25C0331,007,28-04-2005,485,447,-47,,,,,,
B25C0331,007,31-08-2005,487,449,-49,,,,,,
B25C0331,007,11-10-2005,486,448,-48,,,,,,
B25C0331,007,15-12-2005,474,436,-36,,,,,,
B25C0331,007,27-04-2006,481,443,-43,,,,,,
B25C0331,007,30-08-2006,475,437,-37,,,,,,
B25C0331,007,11-10-2006,473,435,-35,,,,,,
B25C0331,007,12-12-2006,470,432,-32,,,,,,
B25C0331,007,25-04-2007,485,447,-47,,,,,,
B25C0331,007,29-08-2007,487,449,-49,,,,,,
B25C0331,007,10-10-2007,485,447,-47,,,,,,
B25C0331,007,13-12-2007,480,442,-42,,,,,,
B25C0331,007,24-04-2008,479,441,-41,,,,,,
B25C0331,007,26-08-2008,486,448,-48,,,,,,
B25C0331,007,06-10-2008,482,444,-44,,,,,,
B25C0331,007,11-12-2008,477,439,-39,,,,,,
B25C0331,007,24-04-2009,486,448,-48,,,,,,
B25C0331,007,25-08-2009,498,460,-60,,,,,,
B25C0331,007,06-10-2009,487,449,-49,,,,,,
B25C0331,007,08-12-2009,477,439,-39,,,,,,
B25C0331,007,22-04-2010,485,447,-47,,,,,,
B25C0331,007,27-08-2010,479,441,-41,,,,,,
B25C0331,007,07-10-2010,477,439,-39,,,,,,
B25C0331,007,07-12-2010,474,436,-36,,,,,,
B25C0331,007,01-06-2011,494,456,-56,,,,,,
B25C0331,007,07-08-2012,482,444,-44,,,,,,
B25C0331,007,26-03-2013,478,440,-40,,,,,,
