Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-06-2017,,,,,,,,
Gegevens beschikbaar:,12-10-1977,tot:,08-12-2015,,,,,,,,
Datum: ,08-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25C0339,002,25CP0339,100883,487050,749,01-01-1977,12-10-1977,08-12-2015,811,62,-1850,-1950


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25C0339,002,12-10-1977,885,823,-74,,,,,,
B25C0339,002,14-12-1977,851,789,-40,,,,,,
B25C0339,002,26-04-1978,852,790,-41,,,,,,
B25C0339,002,30-08-1978,866,804,-55,,,,,,
B25C0339,002,11-10-1978,863,801,-52,,,,,,
B25C0339,002,13-12-1978,850,788,-39,,,,,,
B25C0339,002,25-04-1979,837,775,-26,,,,,,
B25C0339,002,29-08-1979,845,783,-34,,,,,,
B25C0339,002,17-10-1979,848,786,-37,,,,,,
B25C0339,002,12-12-1979,835,773,-24,,,,,,
B25C0339,002,23-04-1980,834,772,-23,,,,,,
B25C0339,002,27-08-1980,855,793,-44,,,,,,
B25C0339,002,15-10-1980,858,796,-47,,,,,,
B25C0339,002,10-12-1980,843,781,-32,,,,,,
B25C0339,002,22-04-1981,838,776,-27,,,,,,
B25C0339,002,26-08-1981,858,796,-47,,,,,,
B25C0339,002,14-10-1981,838,776,-27,,,,,,
B25C0339,002,16-12-1981,819,757,-8,,,,,,
B25C0339,002,28-04-1982,840,778,-29,,,,,,
B25C0339,002,25-08-1982,851,789,-40,,,,,,
B25C0339,002,13-10-1982,846,784,-35,,,,,,
B25C0339,002,15-12-1982,829,767,-18,,,,,,
B25C0339,002,27-04-1983,823,761,-12,,,,,,
B25C0339,002,31-08-1983,861,799,-50,,,,,,
B25C0339,002,12-10-1983,824,762,-13,,,,,,
B25C0339,002,14-12-1983,833,771,-22,,,,,,
B25C0339,002,25-04-1984,837,775,-26,,,,,,
B25C0339,002,29-08-1984,865,803,-54,,,,,,
B25C0339,002,17-10-1984,838,776,-27,,,,,,
