Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,29-05-1990,tot:,27-01-2005,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25E1012,001,25EP7023,127080,498910,-389,01-05-1990,01-05-1990,06-09-1995,-374,15,-584,-607
B25E1012,001,25EP7023,127080,498910,-389,01-05-1990,06-09-1995,13-09-1996,-370,19,-580,-603
B25E1012,001,25EP7023,127080,498910,-388,13-09-1996,13-09-1996,21-07-2005,-370,18,-580,-603


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25E1012,001,29-05-1990,103,88,-477,,,,,,
B25E1012,001,08-06-1990,82,67,-456,,,,,,
B25E1012,001,03-07-1990,99,84,-473,,,,,,
B25E1012,001,13-07-1990,108,93,-482,,,,,,
B25E1012,001,27-07-1990,122,107,-496,,,,,,
B25E1012,001,14-08-1990,140,125,-514,,,,,,
B25E1012,001,29-08-1990,110,95,-484,,,,,,
B25E1012,001,13-09-1990,90,75,-464,,,,,,
B25E1012,001,28-09-1990,76,61,-450,,,,,,
B25E1012,001,12-10-1990,80,65,-454,,,,,,
B25E1012,001,28-10-1990,80,65,-454,,,,,,
B25E1012,001,12-11-1990,70,55,-444,,,,,,
B25E1012,001,29-11-1990,61,46,-435,,,,,,
B25E1012,001,13-12-1990,71,56,-445,,,,,,
B25E1012,001,28-12-1990,66,51,-440,,,,,,
B25E1012,001,14-01-1991,65,50,-439,,,,,,
B25E1012,001,28-01-1991,70,55,-444,,,,,,
B25E1012,001,27-02-1991,64,49,-438,,,,,,
B25E1012,001,13-03-1991,70,55,-444,,,,,,
B25E1012,001,28-03-1991,74,59,-448,,,,,,
B25E1012,001,14-04-1991,83,68,-457,,,,,,
B25E1012,001,15-05-1991,87,72,-461,,,,,,
B25E1012,001,28-05-1991,96,81,-470,,,,,,
B25E1012,001,14-06-1991,104,89,-478,,,,,,
B25E1012,001,28-06-1991,60,45,-434,,,,,,
B25E1012,001,11-07-1991,75,60,-449,,,,,,
B25E1012,001,23-07-1991,81,66,-455,,,,,,
B25E1012,001,14-08-1991,109,94,-483,,,,,,
B25E1012,001,28-08-1991,120,105,-494,,,,,,
B25E1012,001,13-09-1991,122,107,-496,,,,,,
B25E1012,001,27-09-1991,99,84,-473,,,,,,
B25E1012,001,14-10-1991,75,60,-449,,,,,,
B25E1012,001,28-10-1991,71,56,-445,,,,,,
B25E1012,001,14-11-1991,53,38,-427,,,,,,
B25E1012,001,29-11-1991,67,52,-441,,,,,,
B25E1012,001,13-12-1991,74,59,-448,,,,,,
B25E1012,001,27-12-1991,56,41,-430,,,,,,
B25E1012,001,14-01-1992,59,44,-433,,,,,,
B25E1012,001,23-01-1992,65,50,-439,,,,,,
B25E1012,001,13-02-1992,66,51,-440,,,,,,
B25E1012,001,28-02-1992,70,55,-444,,,,,,
B25E1012,001,13-03-1992,66,51,-440,,,,,,
B25E1012,001,27-03-1992,61,46,-435,,,,,,
B25E1012,001,14-04-1992,72,57,-446,,,,,,
B25E1012,001,27-04-1992,69,54,-443,,,,,,
B25E1012,001,14-05-1992,70,55,-444,,,,,,
B25E1012,001,29-05-1992,98,83,-472,,,,,,
B25E1012,001,15-06-1992,105,90,-479,,,,,,
B25E1012,001,29-06-1992,123,108,-497,,,,,,
B25E1012,001,14-07-1992,107,92,-481,,,,,,
B25E1012,001,27-07-1992,103,88,-477,,,,,,
B25E1012,001,14-08-1992,116,101,-490,,,,,,
B25E1012,001,26-08-1992,94,79,-468,,,,,,
B25E1012,001,14-09-1992,80,65,-454,,,,,,
B25E1012,001,28-09-1992,84,69,-458,,,,,,
B25E1012,001,14-10-1992,87,72,-461,,,,,,
B25E1012,001,28-10-1992,63,48,-437,,,,,,
B25E1012,001,13-11-1992,69,54,-443,,,,,,
B25E1012,001,26-11-1992,64,49,-438,,,,,,
B25E1012,001,11-12-1992,66,51,-440,,,,,,
B25E1012,001,28-12-1992,71,56,-445,,,,,,
B25E1012,001,14-01-1993,62,47,-436,,,,,,
B25E1012,001,28-01-1993,70,55,-444,,,,,,
B25E1012,001,15-02-1993,73,58,-447,,,,,,
B25E1012,001,25-02-1993,71,56,-445,,,,,,
B25E1012,001,15-03-1993,74,59,-448,,,,,,
B25E1012,001,25-03-1993,75,60,-449,,,,,,
B25E1012,001,14-04-1993,74,59,-448,,,,,,
B25E1012,001,28-04-1993,72,57,-446,,,,,,
B25E1012,001,14-05-1993,76,61,-450,,,,,,
B25E1012,001,28-05-1993,81,66,-455,,,,,,
B25E1012,001,14-06-1993,92,77,-466,,,,,,
B25E1012,001,28-06-1993,97,82,-471,,,,,,
