Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,28-08-1958,tot:,28-04-1983,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25B1034,001,25BL0016,113600,495120,-92,28-08-1958,28-08-1958,14-10-1969,-99,-7,-249,-299
B25B1034,001,25BL0016,113600,495120,-92,28-08-1958,14-10-1969,14-12-1983,-101,-9,-251,-301


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25B1034,001,28-08-1958,51,58,-150,,,,,,
B25B1034,001,14-10-1958,30,37,-129,,,,,,
B25B1034,001,15-12-1958,32,39,-131,,,,,,
B25B1034,001,28-04-1959,50,57,-149,,,,,,
B25B1034,001,28-08-1959,88,95,-187,,,,,,
B25B1034,001,14-10-1959,113,120,-212,,,,,,
B25B1034,001,14-12-1959,52,59,-151,,,,,,
B25B1034,001,28-04-1960,58,65,-157,,,,,,
B25B1034,001,29-08-1960,31,38,-130,,,,,,
B25B1034,001,14-10-1960,30,37,-129,,,,,,
B25B1034,001,14-12-1960,22,29,-121,,,,,,
B25B1034,001,28-04-1961,42,49,-141,,,,,,
B25B1034,001,28-08-1961,48,55,-147,,,,,,
B25B1034,001,13-10-1961,43,50,-142,,,,,,
B25B1034,001,14-12-1961,27,34,-126,,,,,,
B25B1034,001,27-04-1962,41,48,-140,,,,,,
B25B1034,001,28-08-1962,47,54,-146,,,,,,
B25B1034,001,15-10-1962,51,58,-150,,,,,,
B25B1034,001,14-12-1962,22,29,-121,,,,,,
B25B1034,001,29-04-1963,43,50,-142,,,,,,
B25B1034,001,28-08-1963,31,38,-130,,,,,,
B25B1034,001,15-10-1963,42,49,-141,,,,,,
B25B1034,001,13-12-1963,59,66,-158,,,,,,
B25B1034,001,28-04-1964,39,46,-138,,,,,,
B25B1034,001,28-08-1964,44,51,-143,,,,,,
B25B1034,001,14-10-1964,39,46,-138,,,,,,
B25B1034,001,14-12-1964,38,45,-137,,,,,,
B25B1034,001,28-04-1965,35,42,-134,,,,,,
B25B1034,001,27-08-1965,37,44,-136,,,,,,
B25B1034,001,14-10-1965,55,62,-154,,,,,,
B25B1034,001,14-12-1965,26,33,-125,,,,,,
B25B1034,001,28-04-1966,32,39,-131,,,,,,
B25B1034,001,29-08-1966,64,71,-163,,,,,,
B25B1034,001,14-10-1966,46,53,-145,,,,,,
B25B1034,001,14-12-1966,24,31,-123,,,,,,
B25B1034,001,28-04-1967,59,66,-158,,,,,,
B25B1034,001,28-08-1967,71,78,-170,,,,,,
B25B1034,001,13-10-1967,31,38,-130,,,,,,
B25B1034,001,14-12-1967,32,39,-131,,,,,,
B25B1034,001,29-04-1968,55,62,-154,,,,,,
B25B1034,001,28-08-1968,64,71,-163,,,,,,
B25B1034,001,14-10-1968,25,32,-124,,,,,,
B25B1034,001,13-12-1968,61,68,-160,,,,,,
B25B1034,001,28-04-1969,27,34,-126,,,,,,
B25B1034,001,28-08-1969,25,32,-124,,,,,,
B25B1034,001,14-10-1969,74,83,-175,,,,,,
B25B1034,001,15-12-1969,32,41,-133,,,,,,
B25B1034,001,28-04-1970,29,38,-130,,,,,,
B25B1034,001,28-08-1970,82,91,-183,,,,,,
B25B1034,001,14-10-1970,55,64,-156,,,,,,
B25B1034,001,14-12-1970,26,35,-127,,,,,,
B25B1034,001,28-04-1971,53,62,-154,,,,,,
B25B1034,001,27-08-1971,84,93,-185,,,,,,
B25B1034,001,14-10-1971,93,102,-194,,,,,,
B25B1034,001,14-12-1971,31,40,-132,,,,,,
B25B1034,001,28-04-1972,18,27,-119,,,,,,
B25B1034,001,28-08-1972,48,57,-149,,,,,,
B25B1034,001,13-10-1972,73,82,-174,,,,,,
B25B1034,001,14-12-1972,20,29,-121,,,,,,
B25B1034,001,27-04-1973,38,47,-139,,,,,,
B25B1034,001,28-08-1973,89,98,-190,,,,,,
B25B1034,001,15-10-1973,23,32,-124,,,,,,
B25B1034,001,14-12-1973,0,9,-101,,,,,,
B25B1034,001,29-04-1974,64,73,-165,,,,,,
B25B1034,001,28-08-1974,81,90,-182,,,,,,
B25B1034,001,14-10-1974,22,31,-123,,,,,,
B25B1034,001,13-12-1974,0,9,-101,,,,,,
B25B1034,001,28-04-1975,18,27,-119,,,,,,
B25B1034,001,28-08-1975,77,86,-178,,,,,,
B25B1034,001,14-10-1975,67,76,-168,,,,,,
B25B1034,001,15-12-1975,29,38,-130,,,,,,
B25B1034,001,28-04-1976,43,52,-144,,,,,,
B25B1034,001,27-08-1976,131,140,-232,,,,,,
B25B1034,001,14-10-1976,58,67,-159,,,,,,
B25B1034,001,14-12-1976,28,37,-129,,,,,,
B25B1034,001,28-04-1977,36,45,-137,,,,,,
B25B1034,001,29-08-1977,73,82,-174,,,,,,
B25B1034,001,14-10-1977,80,89,-181,,,,,,
B25B1034,001,14-12-1977,29,38,-130,,,,,,
B25B1034,001,28-04-1978,24,33,-125,,,,,,
B25B1034,001,28-08-1978,76,85,-177,,,,,,
B25B1034,001,13-10-1978,56,65,-157,,,,,,
B25B1034,001,14-12-1978,12,21,-113,,,,,,
B25B1034,001,27-04-1979,11,20,-112,,,,,,
B25B1034,001,28-08-1979,53,62,-154,,,,,,
B25B1034,001,15-10-1979,39,48,-140,,,,,,
B25B1034,001,14-12-1979,0,9,-101,,,,,,
B25B1034,001,28-04-1980,14,23,-115,,,,,,
B25B1034,001,28-08-1980,66,75,-167,,,,,,
B25B1034,001,14-10-1980,70,79,-171,,,,,,
B25B1034,001,15-12-1980,45,54,-146,,,,,,
B25B1034,001,28-04-1981,18,27,-119,,,,,,
B25B1034,001,28-08-1981,58,67,-159,,,,,,
B25B1034,001,14-10-1981,39,48,-140,,,,,,
B25B1034,001,14-12-1981,8,17,-109,,,,,,
B25B1034,001,16-09-1982,50,59,-151,,,,,,
B25B1034,001,14-10-1982,2,11,-103,,,,,,
B25B1034,001,14-12-1982,2,11,-103,,,,,,
B25B1034,001,28-04-1983,0,9,-101,,,,,,
