Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,06-03-1974,tot:,14-12-2015,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24H0257,007,24HP0257,99243,486993,815,01-01-1916,01-10-1921,14-12-2015,864,49,-10800,-10900


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24H0257,007,06-03-1974,1111,1062,-247,,,,,,
B24H0257,007,05-06-1974,1125,1076,-261,,,,,,
B24H0257,007,11-09-1974,1121,1072,-257,,,,,,
B24H0257,007,04-12-1974,1101,1052,-237,,,,,,
B24H0257,007,23-04-1975,1094,1045,-230,,,,,,
B24H0257,007,28-08-1975,1139,1090,-275,,,,,,
B24H0257,007,15-10-1975,1121,1072,-257,,,,,,
B24H0257,007,17-12-1975,1090,1041,-226,,,,,,
B24H0257,007,21-04-1976,1101,1052,-237,,,,,,
B24H0257,007,27-08-1976,1207,1158,-343,,,,,,
B24H0257,007,13-10-1976,1172,1123,-308,,,,,,
B24H0257,007,15-12-1976,1172,1123,-308,,,,,,
B24H0257,007,27-04-1977,1081,1032,-217,,,,,,
B24H0257,007,31-08-1977,1103,1054,-239,,,,,,
B24H0257,007,12-10-1977,1108,1059,-244,,,,,,
B24H0257,007,14-12-1977,1077,1028,-213,,,,,,
B24H0257,007,26-04-1978,1082,1033,-218,,,,,,
B24H0257,007,30-08-1978,1103,1054,-239,,,,,,
B24H0257,007,11-10-1978,1092,1043,-228,,,,,,
B24H0257,007,13-12-1978,1080,1031,-216,,,,,,
B24H0257,007,25-04-1979,1069,1020,-205,,,,,,
B24H0257,007,29-08-1979,1073,1024,-209,,,,,,
B24H0257,007,17-10-1979,1081,1032,-217,,,,,,
B24H0257,007,12-12-1979,1071,1022,-207,,,,,,
B24H0257,007,23-04-1980,1068,1019,-204,,,,,,
B24H0257,007,27-08-1980,1087,1038,-223,,,,,,
B24H0257,007,15-10-1980,1086,1037,-222,,,,,,
B24H0257,007,10-12-1980,1076,1027,-212,,,,,,
B24H0257,007,22-04-1981,1074,1025,-210,,,,,,
B24H0257,007,26-08-1981,1084,1035,-220,,,,,,
B24H0257,007,14-10-1981,1069,1020,-205,,,,,,
B24H0257,007,16-12-1981,1050,1001,-186,,,,,,
B24H0257,007,28-04-1982,1073,1024,-209,,,,,,
B24H0257,007,25-08-1982,1083,1034,-219,,,,,,
B24H0257,007,13-10-1982,1079,1030,-215,,,,,,
B24H0257,007,15-12-1982,1066,1017,-202,,,,,,
B24H0257,007,27-04-1983,1067,1018,-203,,,,,,
B24H0257,007,31-08-1983,1093,1044,-229,,,,,,
B24H0257,007,12-10-1983,1054,1005,-190,,,,,,
B24H0257,007,14-12-1983,1073,1024,-209,,,,,,
B24H0257,007,25-04-1984,1068,1019,-204,,,,,,
B24H0257,007,29-08-1984,1098,1049,-234,,,,,,
B24H0257,007,17-10-1984,1074,1025,-210,,,,,,
B24H0257,007,12-12-1984,1072,1023,-208,,,,,,
B24H0257,007,25-04-1985,1085,1036,-221,,,,,,
B24H0257,007,28-08-1985,1078,1029,-214,,,,,,
B24H0257,007,16-10-1985,1080,1031,-216,,,,,,
B24H0257,007,11-12-1985,1121,1072,-257,,,,,,
