Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,06-03-1974,tot:,14-12-2015,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24H0257,006,24HP0257,99243,486993,815,01-01-1916,01-10-1921,14-12-2015,864,49,-10010,-10110


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24H0257,006,06-03-1974,1109,1060,-245,,,,,,
B24H0257,006,05-06-1974,1120,1071,-256,,,,,,
B24H0257,006,11-09-1974,1121,1072,-257,,,,,,
B24H0257,006,04-12-1974,1097,1048,-233,,,,,,
B24H0257,006,23-04-1975,1094,1045,-230,,,,,,
B24H0257,006,28-08-1975,1137,1088,-273,,,,,,
B24H0257,006,15-10-1975,1117,1068,-253,,,,,,
B24H0257,006,17-12-1975,1081,1032,-217,,,,,,
B24H0257,006,21-04-1976,1099,1050,-235,,,,,,
B24H0257,006,27-08-1976,1204,1155,-340,,,,,,
B24H0257,006,13-10-1976,1171,1122,-307,,,,,,
B24H0257,006,15-12-1976,1169,1120,-305,,,,,,
B24H0257,006,27-04-1977,1080,1031,-216,,,,,,
B24H0257,006,31-08-1977,1101,1052,-237,,,,,,
B24H0257,006,12-10-1977,1108,1059,-244,,,,,,
B24H0257,006,14-12-1977,1077,1028,-213,,,,,,
B24H0257,006,26-04-1978,1082,1033,-218,,,,,,
B24H0257,006,30-08-1978,1101,1052,-237,,,,,,
B24H0257,006,11-10-1978,1089,1040,-225,,,,,,
B24H0257,006,13-12-1978,1075,1026,-211,,,,,,
B24H0257,006,25-04-1979,1061,1012,-197,,,,,,
B24H0257,006,29-08-1979,1059,1010,-195,,,,,,
B24H0257,006,17-10-1979,1065,1016,-201,,,,,,
B24H0257,006,12-12-1979,1049,1000,-185,,,,,,
B24H0257,006,23-04-1980,1042,993,-178,,,,,,
B24H0257,006,27-08-1980,1054,1005,-190,,,,,,
B24H0257,006,15-10-1980,1051,1002,-187,,,,,,
B24H0257,006,10-12-1980,1035,986,-171,,,,,,
B24H0257,006,22-04-1981,1027,978,-163,,,,,,
B24H0257,006,26-08-1981,1031,982,-167,,,,,,
B24H0257,006,14-10-1981,1013,964,-149,,,,,,
B24H0257,006,16-12-1981,989,940,-125,,,,,,
B24H0257,006,28-04-1982,1005,956,-141,,,,,,
B24H0257,006,25-08-1982,1009,960,-145,,,,,,
B24H0257,006,13-10-1982,1002,953,-138,,,,,,
B24H0257,006,15-12-1982,990,941,-126,,,,,,
B24H0257,006,27-04-1983,982,933,-118,,,,,,
B24H0257,006,31-08-1983,1005,956,-141,,,,,,
B24H0257,006,12-10-1983,964,915,-100,,,,,,
B24H0257,006,14-12-1983,980,931,-116,,,,,,
B24H0257,006,25-04-1984,974,925,-110,,,,,,
B24H0257,006,29-08-1984,1000,951,-136,,,,,,
B24H0257,006,17-10-1984,979,930,-115,,,,,,
B24H0257,006,12-12-1984,971,922,-107,,,,,,
B24H0257,006,25-04-1985,980,931,-116,,,,,,
B24H0257,006,28-08-1985,970,921,-106,,,,,,
B24H0257,006,16-10-1985,970,921,-106,,,,,,
B24H0257,006,11-12-1985,1013,964,-149,,,,,,
B24H0257,006,23-04-1986,964,915,-100,,,,,,
