Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,23-07-1957,tot:,13-11-2013,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25E0171,001,25EP0171,129450,494100,-116,01-01-1957,23-07-1957,01-01-1962,-86,30,-3620,-3720
B25E0171,001,25EP0171,129450,494100,-116,01-01-1957,01-01-1962,13-11-2013,-84,32,-3620,-3720


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25E0171,001,23-07-1957,212,182,-298,,,,,,
B25E0171,001,06-08-1957,207,177,-293,,,,,,
B25E0171,001,21-08-1957,214,184,-300,,,,,,
B25E0171,001,06-09-1957,208,178,-294,,,,,,
B25E0171,001,20-09-1957,200,170,-286,,,,,,
B25E0171,001,22-10-1957,204,174,-290,,,,,,
B25E0171,001,06-11-1957,196,166,-282,,,,,,
B25E0171,001,18-11-1957,197,167,-283,,,,,,
B25E0171,001,28-11-1957,194,164,-280,,,,,,
B25E0171,001,10-01-1958,212,182,-298,,,,,,
B25E0171,001,29-01-1958,210,180,-296,,,,,,
B25E0171,001,11-02-1958,208,178,-294,,,,,,
B25E0171,001,21-02-1958,207,177,-293,,,,,,
B25E0171,001,18-03-1958,203,173,-289,,,,,,
B25E0171,001,28-03-1958,200,170,-286,,,,,,
B25E0171,001,10-04-1958,209,179,-295,,,,,,
B25E0171,001,23-04-1958,210,180,-296,,,,,,
B25E0171,001,12-05-1958,208,178,-294,,,,,,
B25E0171,001,30-05-1958,210,180,-296,,,,,,
B25E0171,001,06-06-1958,207,177,-293,,,,,,
B25E0171,001,18-06-1958,206,176,-292,,,,,,
B25E0171,001,25-06-1958,207,177,-293,,,,,,
B25E0171,001,07-07-1958,206,176,-292,,,,,,
B25E0171,001,24-07-1958,204,174,-290,,,,,,
B25E0171,001,01-08-1958,211,181,-297,,,,,,
B25E0171,001,19-08-1958,204,174,-290,,,,,,
B25E0171,001,18-09-1958,208,178,-294,,,,,,
B25E0171,001,30-09-1958,206,176,-292,,,,,,
B25E0171,001,15-10-1958,204,174,-290,,,,,,
B25E0171,001,29-10-1958,207,177,-293,,,,,,
B25E0171,001,17-11-1958,202,172,-288,,,,,,
B25E0171,001,10-12-1958,196,166,-282,,,,,,
B25E0171,001,24-12-1958,188,158,-274,,,,,,
B25E0171,001,29-01-1959,193,163,-279,,,,,,
B25E0171,001,16-02-1959,196,166,-282,,,,,,
B25E0171,001,27-02-1959,198,168,-284,,,,,,
B25E0171,001,13-03-1959,196,166,-282,,,,,,
B25E0171,001,27-03-1959,194,164,-280,,,,,,
B25E0171,001,15-04-1959,198,168,-284,,,,,,
B25E0171,001,28-04-1959,200,170,-286,,,,,,
B25E0171,001,15-05-1959,204,174,-290,,,,,,
B25E0171,001,29-05-1959,208,178,-294,,,,,,
B25E0171,001,11-06-1959,218,188,-304,,,,,,
B25E0171,001,23-06-1959,227,197,-313,,,,,,
B25E0171,001,14-07-1959,224,194,-310,,,,,,
B25E0171,001,24-07-1959,222,192,-308,,,,,,
B25E0171,001,27-08-1959,220,190,-306,,,,,,
B25E0171,001,23-09-1959,240,210,-326,,,,,,
B25E0171,001,13-10-1959,235,205,-321,,,,,,
B25E0171,001,23-10-1959,220,190,-306,,,,,,
B25E0171,001,10-11-1959,222,192,-308,,,,,,
B25E0171,001,18-11-1959,224,194,-310,,,,,,
B25E0171,001,27-11-1959,225,195,-311,,,,,,
B25E0171,001,09-12-1959,220,190,-306,,,,,,
B25E0171,001,05-01-1960,218,188,-304,,,,,,
B25E0171,001,25-01-1960,214,184,-300,,,,,,
B25E0171,001,08-02-1960,216,186,-302,,,,,,
B25E0171,001,17-02-1960,214,184,-300,,,,,,
B25E0171,001,26-02-1960,210,180,-296,,,,,,
B25E0171,001,11-03-1960,214,184,-300,,,,,,
B25E0171,001,22-03-1960,208,178,-294,,,,,,
B25E0171,001,01-04-1960,213,183,-299,,,,,,
B25E0171,001,13-04-1960,216,186,-302,,,,,,
B25E0171,001,28-04-1960,218,188,-304,,,,,,
B25E0171,001,12-05-1960,216,186,-302,,,,,,
B25E0171,001,27-05-1960,214,184,-300,,,,,,
B25E0171,001,20-06-1960,217,187,-303,,,,,,
B25E0171,001,28-06-1960,218,188,-304,,,,,,
B25E0171,001,08-07-1960,216,186,-302,,,,,,
B25E0171,001,19-07-1960,212,182,-298,,,,,,
B25E0171,001,03-08-1960,210,180,-296,,,,,,
B25E0171,001,22-08-1960,206,176,-292,,,,,,
B25E0171,001,06-09-1960,205,175,-291,,,,,,
B25E0171,001,15-09-1960,206,176,-292,,,,,,
B25E0171,001,26-09-1960,208,178,-294,,,,,,
B25E0171,001,10-10-1960,204,174,-290,,,,,,
B25E0171,001,24-10-1960,200,170,-286,,,,,,
B25E0171,001,03-11-1960,200,170,-286,,,,,,
B25E0171,001,15-11-1960,194,164,-280,,,,,,
B25E0171,001,24-11-1960,194,164,-280,,,,,,
B25E0171,001,13-12-1960,197,167,-283,,,,,,
B25E0171,001,27-12-1960,197,167,-283,,,,,,
B25E0171,001,05-01-1961,195,165,-281,,,,,,
B25E0171,001,19-01-1961,194,164,-280,,,,,,
B25E0171,001,10-02-1961,190,160,-276,,,,,,
B25E0171,001,28-02-1961,190,160,-276,,,,,,
B25E0171,001,10-03-1961,195,165,-281,,,,,,
B25E0171,001,17-03-1961,196,166,-282,,,,,,
B25E0171,001,14-04-1961,195,165,-281,,,,,,
B25E0171,001,23-05-1961,203,173,-289,,,,,,
B25E0171,001,05-06-1961,208,178,-294,,,,,,
B25E0171,001,16-06-1961,210,180,-296,,,,,,
B25E0171,001,03-07-1961,204,174,-290,,,,,,
