Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,16-01-1974,tot:,16-03-2000,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25D0222,001,25DP0222,111134,486810,-421,14-11-1969,14-11-1969,01-01-1984,-347,74,-2921,-3021
B25D0222,001,25DP0222,111134,486810,-402,01-01-1984,01-01-1984,28-03-2000,-326,76,-2921,-3021


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25D0222,001,16-01-1974,41,-33,-388,,,,,,
B25D0222,001,29-01-1974,40,-34,-387,,,,,,
B25D0222,001,15-02-1974,40,-34,-387,,,,,,
B25D0222,001,28-02-1974,52,-22,-399,,,,,,
B25D0222,001,15-03-1974,46,-28,-393,,,,,,
B25D0222,001,28-03-1974,45,-29,-392,,,,,,
B25D0222,001,18-04-1974,60,-14,-407,,,,,,
B25D0222,001,29-04-1974,56,-18,-403,,,,,,
B25D0222,001,14-05-1974,59,-15,-406,,,,,,
B25D0222,001,29-05-1974,62,-12,-409,,,,,,
B25D0222,001,17-06-1974,62,-12,-409,,,,,,
B25D0222,001,28-06-1974,67,-7,-414,,,,,,
B25D0222,001,30-07-1974,70,-4,-417,,,,,,
B25D0222,001,15-08-1974,71,-3,-418,,,,,,
B25D0222,001,29-08-1974,77,3,-424,,,,,,
B25D0222,001,17-09-1974,69,-5,-416,,,,,,
B25D0222,001,30-09-1974,58,-16,-405,,,,,,
B25D0222,001,16-10-1974,50,-24,-397,,,,,,
B25D0222,001,29-10-1974,41,-33,-388,,,,,,
B25D0222,001,15-11-1974,40,-34,-387,,,,,,
B25D0222,001,28-11-1974,33,-41,-380,,,,,,
B25D0222,001,17-12-1974,37,-37,-384,,,,,,
B25D0222,001,16-01-1975,35,-39,-382,,,,,,
B25D0222,001,28-01-1975,30,-44,-377,,,,,,
B25D0222,001,14-02-1975,30,-44,-377,,,,,,
B25D0222,001,28-02-1975,38,-36,-385,,,,,,
B25D0222,001,12-03-1975,39,-35,-386,,,,,,
B25D0222,001,26-03-1975,32,-42,-379,,,,,,
B25D0222,001,16-04-1975,34,-40,-381,,,,,,
B25D0222,001,01-05-1975,39,-35,-386,,,,,,
B25D0222,001,13-05-1975,40,-34,-387,,,,,,
B25D0222,001,28-05-1975,46,-28,-393,,,,,,
B25D0222,001,17-06-1975,45,-29,-392,,,,,,
B25D0222,001,24-06-1975,57,-17,-404,,,,,,
B25D0222,001,10-07-1975,60,-14,-407,,,,,,
B25D0222,001,29-07-1975,60,-14,-407,,,,,,
B25D0222,001,15-08-1975,70,-4,-417,,,,,,
B25D0222,001,28-08-1975,79,5,-426,,,,,,
B25D0222,001,16-09-1975,75,1,-422,,,,,,
B25D0222,001,29-09-1975,66,-8,-413,,,,,,
B25D0222,001,15-10-1975,61,-13,-408,,,,,,
B25D0222,001,28-10-1975,66,-8,-413,,,,,,
B25D0222,001,13-11-1975,63,-11,-410,,,,,,
B25D0222,001,25-11-1975,55,-19,-402,,,,,,
B25D0222,001,17-12-1975,50,-24,-397,,,,,,
B25D0222,001,14-01-1976,41,-33,-388,,,,,,
B25D0222,001,28-01-1976,44,-30,-391,,,,,,
B25D0222,001,13-02-1976,40,-34,-387,,,,,,
B25D0222,001,26-02-1976,55,-19,-402,,,,,,
B25D0222,001,16-03-1976,51,-23,-398,,,,,,
B25D0222,001,29-03-1976,52,-22,-399,,,,,,
B25D0222,001,13-04-1976,55,-19,-402,,,,,,
B25D0222,001,27-04-1976,60,-14,-407,,,,,,
B25D0222,001,14-05-1976,70,-4,-417,,,,,,
B25D0222,001,26-05-1976,70,-4,-417,,,,,,
B25D0222,001,15-06-1976,72,-2,-419,,,,,,
B25D0222,001,29-06-1976,75,1,-422,,,,,,
B25D0222,001,28-07-1976,82,8,-429,,,,,,
B25D0222,001,12-08-1976,77,3,-424,,,,,,
B25D0222,001,26-08-1976,84,10,-431,,,,,,
B25D0222,001,15-09-1976,79,5,-426,,,,,,
B25D0222,001,29-09-1976,74,0,-421,,,,,,
B25D0222,001,15-10-1976,69,-5,-416,,,,,,
B25D0222,001,28-10-1976,69,-5,-416,,,,,,
B25D0222,001,16-11-1976,71,-3,-418,,,,,,
B25D0222,001,01-12-1976,69,-5,-416,,,,,,
B25D0222,001,15-12-1976,70,-4,-417,,,,,,
B25D0222,001,13-01-1977,60,-14,-407,,,,,,
B25D0222,001,28-01-1977,59,-15,-406,,,,,,
B25D0222,001,15-02-1977,64,-10,-411,,,,,,
B25D0222,001,01-03-1977,71,-3,-418,,,,,,
B25D0222,001,16-03-1977,70,-4,-417,,,,,,
B25D0222,001,30-03-1977,70,-4,-417,,,,,,
B25D0222,001,13-04-1977,61,-13,-408,,,,,,
B25D0222,001,29-04-1977,65,-9,-412,,,,,,
B25D0222,001,11-05-1977,69,-5,-416,,,,,,
B25D0222,001,25-05-1977,76,2,-423,,,,,,
B25D0222,001,13-06-1977,79,5,-426,,,,,,
B25D0222,001,12-07-1977,84,10,-431,,,,,,
B25D0222,001,27-07-1977,81,7,-428,,,,,,
B25D0222,001,15-08-1977,79,5,-426,,,,,,
B25D0222,001,26-08-1977,74,0,-421,,,,,,
B25D0222,001,14-09-1977,80,6,-427,,,,,,
B25D0222,001,28-09-1977,86,12,-433,,,,,,
B25D0222,001,14-10-1977,90,16,-437,,,,,,
B25D0222,001,27-10-1977,76,2,-423,,,,,,
B25D0222,001,14-11-1977,64,-10,-411,,,,,,
B25D0222,001,28-11-1977,53,-21,-400,,,,,,
B25D0222,001,15-12-1977,61,-13,-408,,,,,,
B25D0222,001,16-01-1978,49,-25,-396,,,,,,
