Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,29-05-1990,tot:,27-01-2005,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25E1001,002,25EP7012,126750,499100,-401,01-05-1990,01-05-1990,07-09-1995,-392,9,-798,-820
B25E1001,002,25EP7012,126750,499100,-403,07-09-1995,07-09-1995,13-09-1996,-389,14,-795,-817
B25E1001,002,25EP7012,126750,499100,-402,13-09-1996,13-09-1996,21-07-2005,-389,13,-795,-817


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25E1001,002,29-05-1990,101,92,-493,,,,,,
B25E1001,002,08-06-1990,80,71,-472,,,,,,
B25E1001,002,03-07-1990,89,80,-481,,,,,,
B25E1001,002,13-07-1990,108,99,-500,,,,,,
B25E1001,002,27-07-1990,122,113,-514,,,,,,
B25E1001,002,14-08-1990,153,144,-545,,,,,,
B25E1001,002,29-08-1990,112,103,-504,,,,,,
B25E1001,002,13-09-1990,92,83,-484,,,,,,
B25E1001,002,28-09-1990,77,68,-469,,,,,,
B25E1001,002,12-10-1990,81,72,-473,,,,,,
B25E1001,002,28-10-1990,73,64,-465,,,,,,
B25E1001,002,12-11-1990,70,61,-462,,,,,,
B25E1001,002,29-11-1990,70,61,-462,,,,,,
B25E1001,002,13-12-1990,71,62,-463,,,,,,
B25E1001,002,28-12-1990,69,60,-461,,,,,,
B25E1001,002,14-01-1991,74,65,-466,,,,,,
B25E1001,002,28-01-1991,75,66,-467,,,,,,
B25E1001,002,27-02-1991,70,61,-462,,,,,,
B25E1001,002,13-03-1991,74,65,-466,,,,,,
B25E1001,002,28-03-1991,77,68,-469,,,,,,
B25E1001,002,14-04-1991,83,74,-475,,,,,,
B25E1001,002,15-05-1991,84,75,-476,,,,,,
B25E1001,002,28-05-1991,91,82,-483,,,,,,
B25E1001,002,14-06-1991,96,87,-488,,,,,,
B25E1001,002,28-06-1991,60,51,-452,,,,,,
B25E1001,002,11-07-1991,86,77,-478,,,,,,
B25E1001,002,23-07-1991,98,89,-490,,,,,,
B25E1001,002,14-08-1991,114,105,-506,,,,,,
B25E1001,002,28-08-1991,130,121,-522,,,,,,
B25E1001,002,13-09-1991,145,136,-537,,,,,,
B25E1001,002,27-09-1991,94,85,-486,,,,,,
B25E1001,002,14-10-1991,77,68,-469,,,,,,
B25E1001,002,28-10-1991,79,70,-471,,,,,,
B25E1001,002,14-11-1991,62,53,-454,,,,,,
B25E1001,002,29-11-1991,71,62,-463,,,,,,
B25E1001,002,13-12-1991,73,64,-465,,,,,,
B25E1001,002,27-12-1991,70,61,-462,,,,,,
B25E1001,002,14-01-1992,70,61,-462,,,,,,
B25E1001,002,23-01-1992,72,63,-464,,,,,,
B25E1001,002,13-02-1992,69,60,-461,,,,,,
B25E1001,002,28-02-1992,75,66,-467,,,,,,
B25E1001,002,13-03-1992,45,36,-437,,,,,,
B25E1001,002,27-03-1992,65,56,-457,,,,,,
B25E1001,002,14-04-1992,78,69,-470,,,,,,
B25E1001,002,27-04-1992,60,51,-452,,,,,,
B25E1001,002,14-05-1992,76,67,-468,,,,,,
B25E1001,002,29-05-1992,111,102,-503,,,,,,
B25E1001,002,15-06-1992,115,106,-507,,,,,,
B25E1001,002,29-06-1992,137,128,-529,,,,,,
B25E1001,002,14-07-1992,90,81,-482,,,,,,
B25E1001,002,23-07-1992,123,114,-515,,,,,,
B25E1001,002,14-08-1992,102,93,-494,,,,,,
B25E1001,002,26-08-1992,95,86,-487,,,,,,
B25E1001,002,14-09-1992,85,76,-477,,,,,,
B25E1001,002,28-09-1992,89,80,-481,,,,,,
B25E1001,002,14-10-1992,84,75,-476,,,,,,
B25E1001,002,28-10-1992,67,58,-459,,,,,,
B25E1001,002,13-11-1992,69,60,-461,,,,,,
B25E1001,002,26-11-1992,59,50,-451,,,,,,
B25E1001,002,11-12-1992,73,64,-465,,,,,,
B25E1001,002,28-12-1992,76,67,-468,,,,,,
B25E1001,002,14-01-1993,72,63,-464,,,,,,
B25E1001,002,28-01-1993,75,66,-467,,,,,,
B25E1001,002,15-02-1993,77,68,-469,,,,,,
B25E1001,002,25-02-1993,74,65,-466,,,,,,
B25E1001,002,15-03-1993,77,68,-469,,,,,,
B25E1001,002,25-03-1993,77,68,-469,,,,,,
B25E1001,002,14-04-1993,74,65,-466,,,,,,
B25E1001,002,28-04-1993,75,66,-467,,,,,,
B25E1001,002,14-05-1993,78,69,-470,,,,,,
B25E1001,002,28-05-1993,73,64,-465,,,,,,
B25E1001,002,14-06-1993,100,91,-492,,,,,,
B25E1001,002,28-06-1993,105,96,-497,,,,,,
