Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,16-01-1974,tot:,28-04-2000,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25D0586,002,25DP0019,110364,486075,-424,16-01-1974,16-01-1974,01-01-1984,-327,97,-2221,-2321
B25D0586,002,25DP0019,110364,486075,-416,01-01-1984,01-01-1984,28-08-1995,-333,83,-2221,-2321
B25D0586,002,25DP0019,110364,486075,-411,28-08-1995,28-08-1995,14-05-2000,-333,78,-2221,-2321


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25D0586,002,16-01-1974,37,-60,-364,,,,,,
B25D0586,002,29-01-1974,38,-59,-365,,,,,,
B25D0586,002,15-02-1974,39,-58,-366,,,,,,
B25D0586,002,28-02-1974,48,-49,-375,,,,,,
B25D0586,002,15-03-1974,44,-53,-371,,,,,,
B25D0586,002,28-03-1974,46,-51,-373,,,,,,
B25D0586,002,18-04-1974,60,-37,-387,,,,,,
B25D0586,002,29-04-1974,57,-40,-384,,,,,,
B25D0586,002,14-05-1974,58,-39,-385,,,,,,
B25D0586,002,29-05-1974,61,-36,-388,,,,,,
B25D0586,002,17-06-1974,63,-34,-390,,,,,,
B25D0586,002,28-06-1974,65,-32,-392,,,,,,
B25D0586,002,30-07-1974,68,-29,-395,,,,,,
B25D0586,002,15-08-1974,68,-29,-395,,,,,,
B25D0586,002,29-08-1974,71,-26,-398,,,,,,
B25D0586,002,17-09-1974,64,-33,-391,,,,,,
B25D0586,002,30-09-1974,59,-38,-386,,,,,,
B25D0586,002,16-10-1974,47,-50,-374,,,,,,
B25D0586,002,29-10-1974,39,-58,-366,,,,,,
B25D0586,002,15-11-1974,39,-58,-366,,,,,,
B25D0586,002,28-11-1974,41,-56,-368,,,,,,
B25D0586,002,17-12-1974,43,-54,-370,,,,,,
B25D0586,002,16-01-1975,30,-67,-357,,,,,,
B25D0586,002,28-01-1975,28,-69,-355,,,,,,
B25D0586,002,14-02-1975,30,-67,-357,,,,,,
B25D0586,002,28-02-1975,38,-59,-365,,,,,,
B25D0586,002,12-03-1975,34,-63,-361,,,,,,
B25D0586,002,26-03-1975,30,-67,-357,,,,,,
B25D0586,002,16-04-1975,32,-65,-359,,,,,,
B25D0586,002,01-05-1975,37,-60,-364,,,,,,
B25D0586,002,13-05-1975,39,-58,-366,,,,,,
B25D0586,002,28-05-1975,43,-54,-370,,,,,,
B25D0586,002,17-06-1975,45,-52,-372,,,,,,
B25D0586,002,24-06-1975,54,-43,-381,,,,,,
B25D0586,002,10-07-1975,58,-39,-385,,,,,,
B25D0586,002,29-07-1975,58,-39,-385,,,,,,
B25D0586,002,15-08-1975,68,-29,-395,,,,,,
B25D0586,002,28-08-1975,73,-24,-400,,,,,,
B25D0586,002,16-09-1975,70,-27,-397,,,,,,
B25D0586,002,29-09-1975,63,-34,-390,,,,,,
B25D0586,002,15-10-1975,58,-39,-385,,,,,,
B25D0586,002,28-10-1975,64,-33,-391,,,,,,
B25D0586,002,13-11-1975,63,-34,-390,,,,,,
B25D0586,002,25-11-1975,53,-44,-380,,,,,,
B25D0586,002,17-12-1975,48,-49,-375,,,,,,
B25D0586,002,14-01-1976,39,-58,-366,,,,,,
B25D0586,002,28-01-1976,39,-58,-366,,,,,,
B25D0586,002,13-02-1976,38,-59,-365,,,,,,
B25D0586,002,26-02-1976,48,-49,-375,,,,,,
B25D0586,002,16-03-1976,46,-51,-373,,,,,,
B25D0586,002,29-03-1976,48,-49,-375,,,,,,
B25D0586,002,13-04-1976,50,-47,-377,,,,,,
B25D0586,002,27-04-1976,53,-44,-380,,,,,,
B25D0586,002,14-05-1976,61,-36,-388,,,,,,
B25D0586,002,26-05-1976,68,-29,-395,,,,,,
B25D0586,002,15-06-1976,71,-26,-398,,,,,,
B25D0586,002,29-06-1976,73,-24,-400,,,,,,
B25D0586,002,28-07-1976,81,-16,-408,,,,,,
B25D0586,002,12-08-1976,77,-20,-404,,,,,,
B25D0586,002,26-08-1976,86,-11,-413,,,,,,
B25D0586,002,15-09-1976,73,-24,-400,,,,,,
B25D0586,002,29-09-1976,72,-25,-399,,,,,,
B25D0586,002,15-10-1976,65,-32,-392,,,,,,
B25D0586,002,28-10-1976,67,-30,-394,,,,,,
B25D0586,002,16-11-1976,70,-27,-397,,,,,,
B25D0586,002,01-12-1976,63,-34,-390,,,,,,
B25D0586,002,15-12-1976,65,-32,-392,,,,,,
B25D0586,002,13-01-1977,52,-45,-379,,,,,,
B25D0586,002,28-01-1977,55,-42,-382,,,,,,
B25D0586,002,15-02-1977,61,-36,-388,,,,,,
B25D0586,002,01-03-1977,64,-33,-391,,,,,,
B25D0586,002,16-03-1977,60,-37,-387,,,,,,
B25D0586,002,30-03-1977,64,-33,-391,,,,,,
B25D0586,002,13-04-1977,56,-41,-383,,,,,,
B25D0586,002,29-04-1977,60,-37,-387,,,,,,
B25D0586,002,11-05-1977,62,-35,-389,,,,,,
B25D0586,002,25-05-1977,71,-26,-398,,,,,,
