Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,13-03-2001,tot:,13-01-2005,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25A1505,001,,103190,490890,,,01-01-2000,13-01-2005,20,,-180,-280


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25A1505,001,13-03-2001,,,,N,,,,,
B25A1505,001,28-03-2001,,,,N,,,,,
B25A1505,001,12-04-2001,68,,-48,,,,,,
B25A1505,001,23-04-2001,68,,-48,,,,,,
B25A1505,001,08-05-2001,69,,-49,,,,,,
B25A1505,001,04-06-2001,79,,-59,,,,,,
B25A1505,001,25-06-2001,81,,-61,,,,,,
B25A1505,001,09-07-2001,97,,-77,,,,,,
B25A1505,001,23-07-2001,,,,N,,,,,
B25A1505,001,14-08-2001,62,,-42,,,,,,
B25A1505,001,28-08-2001,52,,-32,,,,,,
B25A1505,001,24-09-2001,60,,-40,,,,,,
B25A1505,001,17-10-2001,74,,-54,,,,,,
B25A1505,001,13-11-2001,68,,-48,,,,,,
B25A1505,001,26-11-2001,70,,-50,,,,,,
B25A1505,001,11-12-2001,75,,-55,,,,,,
B25A1505,001,28-12-2001,51,,-31,,,,,,
B25A1505,001,15-01-2002,70,,-50,,,,,,
B25A1505,001,28-01-2002,58,,-38,,,,,,
B25A1505,001,12-02-2002,54,,-34,,,,,,
B25A1505,001,28-02-2002,44,,-24,,,,,,
B25A1505,001,12-03-2002,69,,-49,,,,,,
B25A1505,001,25-03-2002,75,,-55,,,,,,
B25A1505,001,15-04-2002,70,,-50,,,,,,
B25A1505,001,29-04-2002,60,,-40,,,,,,
B25A1505,001,13-05-2002,74,,-54,,,,,,
B25A1505,001,24-05-2002,78,,-58,,,,,,
B25A1505,001,28-05-2002,78,,-58,,,,,,
B25A1505,001,31-05-2002,78,,-58,,,,,,
B25A1505,001,03-06-2002,78,,-58,,,,,,
B25A1505,001,06-06-2002,77,,-57,,,,,,
B25A1505,001,10-06-2002,78,,-58,,,,,,
B25A1505,001,20-06-2002,73,,-53,,,,,,
B25A1505,001,08-07-2002,69,,-49,,,,,,
B25A1505,001,22-07-2002,76,,-56,,,,,,
B25A1505,001,12-08-2002,72,,-52,,,,,,
B25A1505,001,28-08-2002,68,,-48,,,,,,
B25A1505,001,09-09-2002,73,,-53,,,,,,
B25A1505,001,23-09-2002,77,,-57,,,,,,
B25A1505,001,28-10-2002,67,,-47,,,,,,
B25A1505,001,11-11-2002,36,,-16,,,,,,
B25A1505,001,25-11-2002,64,,-44,,,,,,
B25A1505,001,02-12-2002,76,,-56,,,,,,
B25A1505,001,09-12-2002,70,,-50,,,,,,
B25A1505,001,12-01-2003,46,,-26,,,,,,
B25A1505,001,20-01-2003,54,,-34,,,,,,
B25A1505,001,27-01-2003,58,,-38,,,,,,
B25A1505,001,10-02-2003,63,,-43,,,,,,
B25A1505,001,25-02-2003,69,,-49,,,,,,
B25A1505,001,10-03-2003,68,,-48,,,,,,
B25A1505,001,25-03-2003,78,,-58,,,,,,
B25A1505,001,14-04-2003,78,,-58,,,,,,
B25A1505,001,26-05-2003,72,,-52,,,,,,
B25A1505,001,10-06-2003,75,,-55,,,,,,
B25A1505,001,23-06-2003,84,,-64,,,,,,
B25A1505,001,09-07-2003,82,,-62,,,,,,
B25A1505,001,28-07-2003,87,,-67,,,,,,
B25A1505,001,11-08-2003,86,,-66,,,,,,
B25A1505,001,25-08-2003,88,,-68,,,,,,
B25A1505,001,08-09-2003,88,,-68,,,,,,
B25A1505,001,22-09-2003,82,,-62,,,,,,
B25A1505,001,07-10-2003,66,,-46,,,,,,
B25A1505,001,09-10-2003,66,,-46,,,,,,
B25A1505,001,20-10-2003,77,,-57,,,,,,
B25A1505,001,03-11-2003,70,,-50,,,,,,
B25A1505,001,19-11-2003,68,,-48,,,,,,
B25A1505,001,01-12-2003,70,,-50,,,,,,
B25A1505,001,15-12-2003,65,,-45,,,,,,
B25A1505,001,12-01-2004,46,,-26,,,,,,
B25A1505,001,27-01-2004,65,,-45,,,,,,
B25A1505,001,09-02-2004,55,,-35,,,,,,
B25A1505,001,14-04-2004,88,,-68,,,,,,
B25A1505,001,08-06-2004,79,,-59,,,,,,
B25A1505,001,28-06-2004,79,,-59,,,,,,
B25A1505,001,14-07-2004,68,,-48,,,,,,
B25A1505,001,02-08-2004,79,,-59,,,,,,
B25A1505,001,23-08-2004,75,,-55,,,,,,
B25A1505,001,06-09-2004,72,,-52,,,,,,
B25A1505,001,20-09-2004,70,,-50,,,,,,
B25A1505,001,12-10-2004,77,,-57,,,,,,
B25A1505,001,28-10-2004,71,,-51,,,,,,
B25A1505,001,15-11-2004,78,,-58,,,,,,
B25A1505,001,27-12-2004,62,,-42,,,,,,
B25A1505,001,13-01-2005,76,,-56,,,,,,
