Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,13-01-1981,tot:,17-08-2010,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25D0294,001,25DP0015,114575,484904,-55,01-01-1946,13-01-1981,01-01-1984,1,56,-358,-458
B25D0294,001,25DP0015,114575,484904,-62,01-01-1984,01-01-1984,18-08-1995,-3,59,-358,-458
B25D0294,001,25DP0015,114575,484904,-62,01-01-1984,18-08-1995,30-06-2005,-65,-3,-358,-458
B25D0294,001,25DP0015,114575,484904,-62,01-01-1984,30-06-2005,17-08-2010,-74,-12,-358,-458


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25D0294,001,13-01-1981,187,131,-186,,,,,,
B25D0294,001,04-02-1981,200,144,-199,,,,,,
B25D0294,001,01-03-1981,200,144,-199,,,,,,
B25D0294,001,13-03-1981,175,119,-174,,,,,,
B25D0294,001,30-03-1981,193,137,-192,,,,,,
B25D0294,001,15-04-1981,200,144,-199,,,,,,
B25D0294,001,29-04-1981,201,145,-200,,,,,,
B25D0294,001,15-05-1981,211,155,-210,,,,,,
B25D0294,001,27-05-1981,200,144,-199,,,,,,
B25D0294,001,16-06-1981,203,147,-202,,,,,,
B25D0294,001,30-06-1981,205,149,-204,,,,,,
B25D0294,001,22-07-1981,205,149,-204,,,,,,
B25D0294,001,31-07-1981,207,151,-206,,,,,,
B25D0294,001,19-08-1981,210,154,-209,,,,,,
B25D0294,001,28-08-1981,211,155,-210,,,,,,
B25D0294,001,15-09-1981,209,153,-208,,,,,,
B25D0294,001,30-09-1981,210,154,-209,,,,,,
B25D0294,001,12-11-1981,197,141,-196,,,,,,
B25D0294,001,10-12-1981,181,125,-180,,,,,,
B25D0294,001,29-12-1981,198,142,-197,,,,,,
B25D0294,001,13-01-1982,200,144,-199,,,,,,
B25D0294,001,01-02-1982,195,139,-194,,,,,,
B25D0294,001,12-02-1982,197,141,-196,,,,,,
B25D0294,001,01-03-1982,201,145,-200,,,,,,
B25D0294,001,17-03-1982,193,137,-192,,,,,,
B25D0294,001,31-03-1982,198,142,-197,,,,,,
B25D0294,001,28-04-1982,202,146,-201,,,,,,
B25D0294,001,14-05-1982,205,149,-204,,,,,,
B25D0294,001,28-05-1982,208,152,-207,,,,,,
B25D0294,001,28-06-1982,202,146,-201,,,,,,
B25D0294,001,14-07-1982,210,154,-209,,,,,,
B25D0294,001,28-07-1982,212,156,-211,,,,,,
B25D0294,001,12-08-1982,212,156,-211,,,,,,
B25D0294,001,27-08-1982,215,159,-214,,,,,,
B25D0294,001,15-09-1982,208,152,-207,,,,,,
B25D0294,001,30-09-1982,211,155,-210,,,,,,
B25D0294,001,28-10-1982,200,144,-199,,,,,,
B25D0294,001,13-11-1982,203,147,-202,,,,,,
B25D0294,001,27-11-1982,192,136,-191,,,,,,
B25D0294,001,14-12-1982,192,136,-191,,,,,,
B25D0294,001,14-01-1983,200,144,-199,,,,,,
B25D0294,001,10-02-1983,190,134,-189,,,,,,
B25D0294,001,16-03-1983,200,144,-199,,,,,,
B25D0294,001,12-04-1983,191,135,-190,,,,,,
B25D0294,001,17-05-1983,195,139,-194,,,,,,
B25D0294,001,15-06-1983,200,144,-199,,,,,,
B25D0294,001,12-07-1983,214,158,-213,,,,,,
B25D0294,001,15-08-1983,222,166,-221,,,,,,
B25D0294,001,12-09-1983,211,155,-210,,,,,,
B25D0294,001,17-10-1983,193,137,-192,,,,,,
B25D0294,001,14-11-1983,206,150,-205,,,,,,
B25D0294,001,12-12-1983,187,131,-186,,,,,,
B25D0294,001,16-01-1984,185,126,-188,,,,,,
B25D0294,001,13-02-1984,186,127,-189,,,,,,
B25D0294,001,19-03-1984,199,140,-202,,,,,,
B25D0294,001,16-04-1984,200,141,-203,,,,,,
B25D0294,001,15-05-1984,203,144,-206,,,,,,
B25D0294,001,15-06-1984,198,139,-201,,,,,,
B25D0294,001,10-07-1984,204,145,-207,,,,,,
B25D0294,001,15-08-1984,213,154,-216,,,,,,
B25D0294,001,12-09-1984,204,145,-207,,,,,,
B25D0294,001,15-10-1984,195,136,-198,,,,,,
B25D0294,001,16-11-1984,203,144,-206,,,,,,
B25D0294,001,17-12-1984,200,141,-203,,,,,,
B25D0294,001,11-02-1985,198,139,-201,,,,,,
B25D0294,001,13-03-1985,202,143,-205,,,,,,
B25D0294,001,17-04-1985,195,136,-198,,,,,,
B25D0294,001,13-05-1985,201,142,-204,,,,,,
B25D0294,001,12-06-1985,200,141,-203,,,,,,
B25D0294,001,08-07-1985,201,142,-204,,,,,,
B25D0294,001,14-08-1985,198,139,-201,,,,,,
B25D0294,001,17-09-1985,205,146,-208,,,,,,
B25D0294,001,10-10-1985,205,146,-208,,,,,,
B25D0294,001,11-11-1985,195,136,-198,,,,,,
B25D0294,001,13-12-1985,193,134,-196,,,,,,
B25D0294,001,16-01-1986,189,130,-192,,,,,,
B25D0294,001,18-02-1986,201,142,-204,,,,,,
B25D0294,001,18-03-1986,201,142,-204,,,,,,
B25D0294,001,14-04-1986,200,141,-203,,,,,,
B25D0294,001,15-05-1986,197,138,-200,,,,,,
B25D0294,001,16-06-1986,203,144,-206,,,,,,
B25D0294,001,21-07-1986,211,152,-214,,,,,,
B25D0294,001,13-08-1986,213,154,-216,,,,,,
B25D0294,001,10-09-1986,204,145,-207,,,,,,
B25D0294,001,14-10-1986,210,151,-213,,,,,,
B25D0294,001,11-11-1986,195,136,-198,,,,,,
B25D0294,001,12-12-1986,200,141,-203,,,,,,
B25D0294,001,09-02-1987,201,142,-204,,,,,,
B25D0294,001,09-03-1987,195,136,-198,,,,,,
B25D0294,001,13-04-1987,200,141,-203,,,,,,
B25D0294,001,19-05-1987,201,142,-204,,,,,,
B25D0294,001,16-06-1987,197,138,-200,,,,,,
B25D0294,001,20-07-1987,201,142,-204,,,,,,
B25D0294,001,18-08-1987,200,141,-203,,,,,,
B25D0294,001,15-09-1987,202,143,-205,,,,,,
