Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,28-09-1960,tot:,27-07-2000,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24H0194,001,24HP0194,99620,487270,821,01-01-1960,04-07-1960,14-08-2002,845,24,-3379,-3479


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24H0194,001,28-09-1960,893,869,-48,,,,,,
B24H0194,001,28-10-1960,884,860,-39,,,,,,
B24H0194,001,28-11-1960,868,844,-23,,,,,,
B24H0194,001,28-12-1960,843,819,2,,,,,,
B24H0194,001,28-01-1961,854,830,-9,,,,,,
B24H0194,001,28-02-1961,855,831,-10,,,,,,
B24H0194,001,28-03-1961,844,820,1,,,,,,
B24H0194,001,28-04-1961,856,832,-11,,,,,,
B24H0194,001,29-05-1961,867,843,-22,,,,,,
B24H0194,001,28-06-1961,890,866,-45,,,,,,
B24H0194,001,28-07-1961,878,854,-33,,,,,,
B24H0194,001,28-08-1961,874,850,-29,,,,,,
B24H0194,001,28-09-1961,868,844,-23,,,,,,
B24H0194,001,30-10-1961,855,831,-10,,,,,,
B24H0194,001,28-11-1961,842,818,3,,,,,,
B24H0194,001,28-12-1961,838,814,7,,,,,,
B24H0194,001,29-01-1962,838,814,7,,,,,,
B24H0194,001,28-02-1962,846,822,-1,,,,,,
B24H0194,001,28-03-1962,839,815,6,,,,,,
B24H0194,001,01-05-1962,842,818,3,,,,,,
B24H0194,001,28-05-1962,847,823,-2,,,,,,
B24H0194,001,28-06-1962,862,838,-17,,,,,,
B24H0194,001,27-07-1962,869,845,-24,,,,,,
B24H0194,001,28-08-1962,862,838,-17,,,,,,
B24H0194,001,28-09-1962,863,839,-18,,,,,,
B24H0194,001,29-10-1962,860,836,-15,,,,,,
B24H0194,001,28-11-1962,868,844,-23,,,,,,
B24H0194,001,28-12-1962,860,836,-15,,,,,,
B24H0194,001,28-01-1963,905,881,-60,,,,,,
B24H0194,001,28-02-1963,913,889,-68,,,,,,
B24H0194,001,28-03-1963,897,873,-52,,,,,,
B24H0194,001,29-04-1963,899,875,-54,,,,,,
B24H0194,001,04-06-1963,904,880,-59,,,,,,
B24H0194,001,28-06-1963,881,857,-36,,,,,,
B24H0194,001,29-07-1963,895,871,-50,,,,,,
B24H0194,001,28-08-1963,902,878,-57,,,,,,
B24H0194,001,30-09-1963,880,856,-35,,,,,,
B24H0194,001,28-10-1963,883,859,-38,,,,,,
B24H0194,001,28-11-1963,861,837,-16,,,,,,
B24H0194,001,24-12-1963,870,846,-25,,,,,,
B24H0194,001,28-01-1964,872,848,-27,,,,,,
B24H0194,001,28-02-1964,883,859,-38,,,,,,
B24H0194,001,26-03-1964,887,863,-42,,,,,,
B24H0194,001,04-05-1964,888,864,-43,,,,,,
B24H0194,001,28-05-1964,904,880,-59,,,,,,
B24H0194,001,28-06-1964,908,884,-63,,,,,,
B24H0194,001,28-07-1964,914,890,-69,,,,,,
B24H0194,001,28-08-1964,912,888,-67,,,,,,
B24H0194,001,28-09-1964,930,906,-85,,,,,,
B24H0194,001,28-10-1964,925,901,-80,,,,,,
B24H0194,001,01-12-1964,925,901,-80,,,,,,
B24H0194,001,28-01-1965,884,860,-39,,,,,,
B24H0194,001,01-03-1965,887,863,-42,,,,,,
B24H0194,001,29-03-1965,893,869,-48,,,,,,
B24H0194,001,28-04-1965,890,866,-45,,,,,,
B24H0194,001,28-05-1965,890,866,-45,,,,,,
B24H0194,001,28-06-1965,896,872,-51,,,,,,
B24H0194,001,28-07-1965,892,868,-47,,,,,,
B24H0194,001,30-08-1965,894,870,-49,,,,,,
B24H0194,001,14-10-1965,886,862,-41,,,,,,
B24H0194,001,28-10-1965,889,865,-44,,,,,,
B24H0194,001,29-11-1965,873,849,-28,,,,,,
B24H0194,001,28-12-1965,864,840,-19,,,,,,
B24H0194,001,28-01-1966,870,846,-25,,,,,,
B24H0194,001,28-02-1966,858,834,-13,,,,,,
B24H0194,001,28-03-1966,856,832,-11,,,,,,
B24H0194,001,28-04-1966,867,843,-22,,,,,,
B24H0194,001,27-05-1966,882,858,-37,,,,,,
B24H0194,001,29-06-1966,883,859,-38,,,,,,
B24H0194,001,29-07-1966,885,861,-40,,,,,,
B24H0194,001,29-08-1966,893,869,-48,,,,,,
B24H0194,001,28-09-1966,894,870,-49,,,,,,
B24H0194,001,28-10-1966,891,867,-46,,,,,,
B24H0194,001,28-11-1966,878,854,-33,,,,,,
B24H0194,001,28-12-1966,855,831,-10,,,,,,
B24H0194,001,30-01-1967,856,832,-11,,,,,,
B24H0194,001,28-02-1967,856,832,-11,,,,,,
B24H0194,001,28-03-1967,856,832,-11,,,,,,
B24H0194,001,28-04-1967,867,843,-22,,,,,,
B24H0194,001,29-05-1967,876,852,-31,,,,,,
B24H0194,001,28-06-1967,890,866,-45,,,,,,
B24H0194,001,28-07-1967,900,876,-55,,,,,,
B24H0194,001,28-08-1967,895,871,-50,,,,,,
B24H0194,001,28-09-1967,887,863,-42,,,,,,
B24H0194,001,27-10-1967,875,851,-30,,,,,,
B24H0194,001,28-11-1967,870,846,-25,,,,,,
B24H0194,001,28-12-1967,861,837,-16,,,,,,
B24H0194,001,28-01-1968,855,831,-10,,,,,,
B24H0194,001,28-02-1968,868,844,-23,,,,,,
B24H0194,001,28-03-1968,872,848,-27,,,,,,
B24H0194,001,28-04-1968,876,852,-31,,,,,,
B24H0194,001,28-05-1968,882,858,-37,,,,,,
B24H0194,001,28-06-1968,893,869,-48,,,,,,
B24H0194,001,28-07-1968,882,858,-37,,,,,,
B24H0194,001,29-08-1968,888,864,-43,,,,,,
B24H0194,001,21-09-1968,879,855,-34,,,,,,
B24H0194,001,28-09-1968,870,846,-25,,,,,,
B24H0194,001,28-11-1968,871,847,-26,,,,,,
B24H0194,001,27-12-1968,870,846,-25,,,,,,
B24H0194,001,28-01-1969,871,847,-26,,,,,,
B24H0194,001,28-02-1969,872,848,-27,,,,,,
B24H0194,001,28-03-1969,877,853,-32,,,,,,
B24H0194,001,28-04-1969,874,850,-29,,,,,,
B24H0194,001,28-05-1969,879,855,-34,,,,,,
B24H0194,001,30-06-1969,890,866,-45,,,,,,
B24H0194,001,28-07-1969,902,878,-57,,,,,,
B24H0194,001,29-08-1969,883,859,-38,,,,,,
B24H0194,001,29-09-1969,885,861,-40,,,,,,
B24H0194,001,28-10-1969,890,866,-45,,,,,,
B24H0194,001,28-11-1969,886,862,-41,,,,,,
B24H0194,001,27-12-1969,874,850,-29,,,,,,
B24H0194,001,28-01-1970,891,867,-46,,,,,,
B24H0194,001,27-02-1970,890,866,-45,,,,,,
B24H0194,001,26-03-1970,887,863,-42,,,,,,
B24H0194,001,28-04-1970,889,865,-44,,,,,,
B24H0194,001,28-05-1970,903,879,-58,,,,,,
B24H0194,001,29-06-1970,920,896,-75,,,,,,
B24H0194,001,28-07-1970,906,882,-61,,,,,,
B24H0194,001,28-08-1970,917,893,-72,,,,,,
B24H0194,001,28-09-1970,914,890,-69,,,,,,
B24H0194,001,28-10-1970,895,871,-50,,,,,,
B24H0194,001,28-11-1970,882,858,-37,,,,,,
B24H0194,001,28-12-1970,882,858,-37,,,,,,
B24H0194,001,28-01-1971,883,859,-38,,,,,,
B24H0194,001,01-03-1971,885,861,-40,,,,,,
B24H0194,001,29-03-1971,886,862,-41,,,,,,
B24H0194,001,28-04-1971,911,887,-66,,,,,,
B24H0194,001,28-05-1971,927,903,-82,,,,,,
B24H0194,001,28-06-1971,924,900,-79,,,,,,
B24H0194,001,28-07-1971,940,916,-95,,,,,,
B24H0194,001,29-08-1971,931,907,-86,,,,,,
B24H0194,001,28-09-1971,934,910,-89,,,,,,
B24H0194,001,28-10-1971,933,909,-88,,,,,,
B24H0194,001,29-11-1971,903,879,-58,,,,,,
B24H0194,001,28-12-1971,903,879,-58,,,,,,
B24H0194,001,28-01-1972,916,892,-71,,,,,,
B24H0194,001,28-02-1972,919,895,-74,,,,,,
B24H0194,001,28-03-1972,925,901,-80,,,,,,
B24H0194,001,28-04-1972,933,909,-88,,,,,,
B24H0194,001,29-05-1972,930,906,-85,,,,,,
B24H0194,001,28-06-1972,931,907,-86,,,,,,
B24H0194,001,28-07-1972,909,885,-64,,,,,,
B24H0194,001,28-08-1972,928,904,-83,,,,,,
B24H0194,001,28-09-1972,922,898,-77,,,,,,
B24H0194,001,27-10-1972,925,901,-80,,,,,,
B24H0194,001,28-11-1972,914,890,-69,,,,,,
B24H0194,001,28-12-1972,919,895,-74,,,,,,
B24H0194,001,29-01-1973,917,893,-72,,,,,,
B24H0194,001,28-02-1973,917,893,-72,,,,,,
B24H0194,001,28-03-1973,923,899,-78,,,,,,
B24H0194,001,28-04-1973,933,909,-88,,,,,,
B24H0194,001,28-05-1973,944,920,-99,,,,,,
B24H0194,001,28-06-1973,944,920,-99,,,,,,
B24H0194,001,27-07-1973,930,906,-85,,,,,,
B24H0194,001,28-08-1973,946,922,-101,,,,,,
B24H0194,001,28-09-1973,944,920,-99,,,,,,
B24H0194,001,29-10-1973,906,882,-61,,,,,,
B24H0194,001,14-12-1973,899,875,-54,,,,,,
B24H0194,001,14-02-1974,879,855,-34,,,,,,
B24H0194,001,28-02-1974,884,860,-39,,,,,,
B24H0194,001,14-03-1974,875,851,-30,,,,,,
B24H0194,001,28-03-1974,887,863,-42,,,,,,
B24H0194,001,26-04-1974,904,880,-59,,,,,,
B24H0194,001,28-05-1974,899,875,-54,,,,,,
B24H0194,001,01-07-1974,901,877,-56,,,,,,
B24H0194,001,29-07-1974,903,879,-58,,,,,,
B24H0194,001,28-08-1974,908,884,-63,,,,,,
B24H0194,001,30-09-1974,900,876,-55,,,,,,
B24H0194,001,28-10-1974,883,859,-38,,,,,,
B24H0194,001,28-11-1974,870,846,-25,,,,,,
B24H0194,001,27-12-1974,861,837,-16,,,,,,
B24H0194,001,28-01-1975,848,824,-3,,,,,,
B24H0194,001,28-02-1975,860,836,-15,,,,,,
B24H0194,001,27-03-1975,863,839,-18,,,,,,
B24H0194,001,28-04-1975,874,850,-29,,,,,,
B24H0194,001,30-05-1975,873,849,-28,,,,,,
B24H0194,001,30-06-1975,887,863,-42,,,,,,
B24H0194,001,14-08-1975,921,897,-76,,,,,,
B24H0194,001,28-08-1975,917,893,-72,,,,,,
B24H0194,001,29-09-1975,875,851,-30,,,,,,
B24H0194,001,17-10-1975,900,876,-55,,,,,,
B24H0194,001,28-11-1975,866,842,-21,,,,,,
B24H0194,001,18-12-1975,860,836,-15,,,,,,
B24H0194,001,29-12-1975,852,828,-7,,,,,,
B24H0194,001,28-01-1976,847,823,-2,,,,,,
B24H0194,001,01-03-1976,858,834,-13,,,,,,
B24H0194,001,29-03-1976,860,836,-15,,,,,,
B24H0194,001,23-04-1976,881,857,-36,,,,,,
B24H0194,001,28-05-1976,900,876,-55,,,,,,
B24H0194,001,28-06-1976,899,875,-54,,,,,,
B24H0194,001,29-07-1976,939,915,-94,,,,,,
B24H0194,001,26-08-1976,966,942,-121,,,,,,
B24H0194,001,29-09-1976,942,918,-97,,,,,,
B24H0194,001,14-10-1976,934,910,-89,,,,,,
B24H0194,001,28-10-1976,939,915,-94,,,,,,
B24H0194,001,30-11-1976,926,902,-81,,,,,,
B24H0194,001,28-12-1976,935,911,-90,,,,,,
B24H0194,001,28-01-1977,918,894,-73,,,,,,
B24H0194,001,01-03-1977,885,861,-40,,,,,,
B24H0194,001,28-03-1977,862,838,-17,,,,,,
B24H0194,001,28-04-1977,860,836,-15,,,,,,
B24H0194,001,30-06-1977,876,852,-31,,,,,,
B24H0194,001,29-07-1977,881,857,-36,,,,,,
B24H0194,001,30-08-1977,881,857,-36,,,,,,
B24H0194,001,28-10-1977,877,853,-32,,,,,,
B24H0194,001,28-11-1977,847,823,-2,,,,,,
B24H0194,001,28-12-1977,853,829,-8,,,,,,
B24H0194,001,28-02-1978,850,826,-5,,,,,,
B24H0194,001,28-03-1978,852,828,-7,,,,,,
B24H0194,001,28-04-1978,860,836,-15,,,,,,
B24H0194,001,28-06-1978,864,840,-19,,,,,,
B24H0194,001,30-10-1978,861,837,-16,,,,,,
B24H0194,001,30-11-1978,858,834,-13,,,,,,
B24H0194,001,29-01-1979,850,826,-5,,,,,,
B24H0194,001,01-03-1979,843,819,2,,,,,,
B24H0194,001,01-05-1979,836,812,9,,,,,,
B24H0194,001,29-05-1979,839,815,6,,,,,,
B24H0194,001,28-06-1979,841,817,4,,,,,,
B24H0194,001,27-07-1979,850,826,-5,,,,,,
B24H0194,001,28-08-1979,843,819,2,,,,,,
B24H0194,001,01-10-1979,840,816,5,,,,,,
B24H0194,001,30-10-1979,855,831,-10,,,,,,
B24H0194,001,28-11-1979,844,820,1,,,,,,
B24H0194,001,28-12-1979,829,805,16,,,,,,
B24H0194,001,28-01-1980,831,807,14,,,,,,
B24H0194,001,28-02-1980,840,816,5,,,,,,
B24H0194,001,28-03-1980,837,813,8,,,,,,
B24H0194,001,02-05-1980,848,824,-3,,,,,,
B24H0194,001,28-05-1980,848,824,-3,,,,,,
B24H0194,001,30-06-1980,849,825,-4,,,,,,
B24H0194,001,28-07-1980,852,828,-7,,,,,,
B24H0194,001,29-08-1980,856,832,-11,,,,,,
B24H0194,001,01-10-1980,856,832,-11,,,,,,
B24H0194,001,30-10-1980,854,830,-9,,,,,,
B24H0194,001,28-11-1980,844,820,1,,,,,,
B24H0194,001,30-01-1981,828,804,17,,,,,,
B24H0194,001,02-03-1981,835,811,10,,,,,,
B24H0194,001,29-04-1981,841,817,4,,,,,,
B24H0194,001,01-06-1981,844,820,1,,,,,,
B24H0194,001,29-06-1981,841,817,4,,,,,,
B24H0194,001,28-07-1981,845,821,0,,,,,,
B24H0194,001,28-08-1981,853,829,-8,,,,,,
B24H0194,001,30-09-1981,855,831,-10,,,,,,
B24H0194,001,29-10-1981,845,821,0,,,,,,
B24H0194,001,01-12-1981,816,792,29,,,,,,
B24H0194,001,01-02-1982,825,801,20,,,,,,
B24H0194,001,28-05-1982,855,831,-10,,,,,,
B24H0194,001,28-06-1982,858,834,-13,,,,,,
B24H0194,001,28-07-1982,865,841,-20,,,,,,
B24H0194,001,27-08-1982,856,832,-11,,,,,,
B24H0194,001,28-09-1982,854,830,-9,,,,,,
B24H0194,001,30-11-1982,844,820,1,,,,,,
B24H0194,001,28-01-1983,812,788,33,,,,,,
B24H0194,001,29-03-1983,829,805,16,,,,,,
B24H0194,001,30-05-1983,822,798,23,,,,,,
B24H0194,001,28-07-1983,854,830,-9,,,,,,
