Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-06-2017,,,,,,,,
Gegevens beschikbaar:,26-02-2015,tot:,19-04-2017,,,,,,,,
Datum: ,08-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25C1530,001,,101261,486294,381,03-02-2015,03-02-2015,19-04-2017,370,-11,245,145


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25C1530,001,26-02-2015,141,152,229,,,,,,
B25C1530,001,27-02-2015,142,153,228,,,,,,
B25C1530,001,28-02-2015,142,153,228,,,,,,
B25C1530,001,01-03-2015,140,151,230,,,,,,
B25C1530,001,02-03-2015,141,152,229,,,,,,
B25C1530,001,03-03-2015,142,153,228,,,,,,
B25C1530,001,04-03-2015,142,153,228,,,,,,
B25C1530,001,05-03-2015,143,154,227,,,,,,
B25C1530,001,06-03-2015,143,154,227,,,,,,
B25C1530,001,07-03-2015,143,154,227,,,,,,
B25C1530,001,08-03-2015,142,153,228,,,,,,
B25C1530,001,09-03-2015,143,154,227,,,,,,
B25C1530,001,10-03-2015,143,154,227,,,,,,
B25C1530,001,11-03-2015,144,155,226,,,,,,
B25C1530,001,12-03-2015,145,156,225,,,,,,
B25C1530,001,13-03-2015,144,155,226,,,,,,
B25C1530,001,14-03-2015,145,156,225,,,,,,
B25C1530,001,15-03-2015,146,157,224,,,,,,
B25C1530,001,16-03-2015,146,157,224,,,,,,
B25C1530,001,17-03-2015,147,158,223,,,,,,
B25C1530,001,18-03-2015,147,158,223,,,,,,
B25C1530,001,19-03-2015,148,159,222,,,,,,
B25C1530,001,20-03-2015,148,159,222,,,,,,
B25C1530,001,21-03-2015,148,159,222,,,,,,
B25C1530,001,22-03-2015,149,160,221,,,,,,
B25C1530,001,23-03-2015,149,160,221,,,,,,
B25C1530,001,24-03-2015,150,161,220,,,,,,
B25C1530,001,25-03-2015,150,161,220,,,,,,
B25C1530,001,26-03-2015,151,162,219,,,,,,
B25C1530,001,27-03-2015,152,163,218,,,,,,
B25C1530,001,28-03-2015,153,164,217,,,,,,
B25C1530,001,29-03-2015,152,163,218,,,,,,
B25C1530,001,30-03-2015,152,163,218,,,,,,
B25C1530,001,31-03-2015,151,162,219,,,,,,
B25C1530,001,01-04-2015,151,162,219,,,,,,
B25C1530,001,02-04-2015,150,161,220,,,,,,
B25C1530,001,03-04-2015,151,162,219,,,,,,
B25C1530,001,04-04-2015,150,161,220,,,,,,
B25C1530,001,05-04-2015,150,161,220,,,,,,
B25C1530,001,06-04-2015,150,161,220,,,,,,
B25C1530,001,07-04-2015,151,162,219,,,,,,
B25C1530,001,08-04-2015,151,162,219,,,,,,
B25C1530,001,09-04-2015,150,161,220,,,,,,
B25C1530,001,10-04-2015,151,162,219,,,,,,
B25C1530,001,11-04-2015,150,161,220,,,,,,
B25C1530,001,12-04-2015,152,163,218,,,,,,
B25C1530,001,13-04-2015,152,163,218,,,,,,
B25C1530,001,14-04-2015,151,162,219,,,,,,
B25C1530,001,15-04-2015,151,162,219,,,,,,
B25C1530,001,16-04-2015,151,162,219,,,,,,
B25C1530,001,17-04-2015,152,163,218,,,,,,
B25C1530,001,18-04-2015,153,164,217,,,,,,
B25C1530,001,19-04-2015,153,164,217,,,,,,
B25C1530,001,20-04-2015,154,165,216,,,,,,
B25C1530,001,21-04-2015,155,166,215,,,,,,
B25C1530,001,22-04-2015,155,166,215,,,,,,
B25C1530,001,23-04-2015,155,166,215,,,,,,
B25C1530,001,24-04-2015,155,166,215,,,,,,
B25C1530,001,25-04-2015,155,166,215,,,,,,
B25C1530,001,26-04-2015,156,167,214,,,,,,
B25C1530,001,27-04-2015,156,167,214,,,,,,
B25C1530,001,28-04-2015,156,167,214,,,,,,
B25C1530,001,29-04-2015,158,169,212,,,,,,
B25C1530,001,30-04-2015,157,168,213,,,,,,
B25C1530,001,01-05-2015,158,169,212,,,,,,
B25C1530,001,02-05-2015,158,169,212,,,,,,
B25C1530,001,03-05-2015,158,169,212,,,,,,
B25C1530,001,04-05-2015,159,170,211,,,,,,
B25C1530,001,05-05-2015,158,169,212,,,,,,
