Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,14-01-1974,tot:,20-12-2002,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25B1013,001,25BP0034,111044,490142,-209,14-01-1974,14-01-1974,13-06-1983,-162,47,-318,-418
B25B1013,001,25BP0034,111044,490142,-205,13-06-1983,13-06-1983,20-12-2002,-161,44,-318,-418


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25B1013,001,14-01-1974,145,98,-307,,,,,,
B25B1013,001,28-01-1974,170,123,-332,,,,,,
B25B1013,001,15-02-1974,166,119,-328,,,,,,
B25B1013,001,26-02-1974,181,134,-343,,,,,,
B25B1013,001,13-03-1974,178,131,-340,,,,,,
B25B1013,001,27-03-1974,196,149,-358,,,,,,
B25B1013,001,17-04-1974,199,152,-361,,,,,,
B25B1013,001,26-04-1974,253,206,-415,,,,,,
B25B1013,001,15-05-1974,207,160,-369,,,,,,
B25B1013,001,14-06-1974,224,177,-386,,,,,,
B25B1013,001,28-06-1974,226,179,-388,,,,,,
B25B1013,001,15-07-1974,221,174,-383,,,,,,
B25B1013,001,29-07-1974,222,175,-384,,,,,,
B25B1013,001,14-08-1974,224,177,-386,,,,,,
B25B1013,001,28-08-1974,231,184,-393,,,,,,
B25B1013,001,13-09-1974,195,148,-357,,,,,,
B25B1013,001,27-09-1974,139,92,-301,,,,,,
B25B1013,001,14-10-1974,161,114,-323,,,,,,
B25B1013,001,28-10-1974,116,69,-278,,,,,,
B25B1013,001,14-11-1974,122,75,-284,,,,,,
B25B1013,001,28-11-1974,140,93,-302,,,,,,
B25B1013,001,13-12-1974,120,73,-282,,,,,,
B25B1013,001,28-01-1975,115,68,-277,,,,,,
B25B1013,001,14-02-1975,121,74,-283,,,,,,
B25B1013,001,28-02-1975,129,82,-291,,,,,,
B25B1013,001,13-03-1975,131,84,-293,,,,,,
B25B1013,001,27-03-1975,140,93,-302,,,,,,
B25B1013,001,14-04-1975,141,94,-303,,,,,,
B25B1013,001,25-04-1975,177,130,-339,,,,,,
B25B1013,001,16-05-1975,187,140,-349,,,,,,
B25B1013,001,28-05-1975,185,138,-347,,,,,,
B25B1013,001,13-06-1975,188,141,-350,,,,,,
B25B1013,001,27-06-1975,207,160,-369,,,,,,
B25B1013,001,14-07-1975,203,156,-365,,,,,,
B25B1013,001,28-07-1975,199,152,-361,,,,,,
B25B1013,001,22-08-1975,173,126,-335,,,,,,
B25B1013,001,27-08-1975,213,166,-375,,,,,,
B25B1013,001,12-09-1975,207,160,-369,,,,,,
B25B1013,001,26-09-1975,197,150,-359,,,,,,
B25B1013,001,13-10-1975,194,147,-356,,,,,,
B25B1013,001,28-10-1975,210,163,-372,,,,,,
B25B1013,001,14-11-1975,204,157,-366,,,,,,
B25B1013,001,28-11-1975,154,107,-316,,,,,,
B25B1013,001,12-12-1975,189,142,-351,,,,,,
B25B1013,001,13-01-1976,159,112,-321,,,,,,
B25B1013,001,27-01-1976,155,108,-317,,,,,,
B25B1013,001,16-02-1976,168,121,-330,,,,,,
B25B1013,001,26-02-1976,170,123,-332,,,,,,
B25B1013,001,15-03-1976,183,136,-345,,,,,,
B25B1013,001,28-03-1976,192,145,-354,,,,,,
B25B1013,001,14-04-1976,199,152,-361,,,,,,
B25B1013,001,29-04-1976,207,160,-369,,,,,,
B25B1013,001,17-05-1976,210,163,-372,,,,,,
B25B1013,001,26-05-1976,206,159,-368,,,,,,
B25B1013,001,14-06-1976,216,169,-378,,,,,,
B25B1013,001,29-06-1976,218,171,-380,,,,,,
B25B1013,001,28-07-1976,220,173,-382,,,,,,
B25B1013,001,13-08-1976,220,173,-382,,,,,,
B25B1013,001,26-08-1976,227,180,-389,,,,,,
B25B1013,001,27-09-1976,216,169,-378,,,,,,
B25B1013,001,13-10-1976,210,163,-372,,,,,,
B25B1013,001,29-10-1976,213,166,-375,,,,,,
B25B1013,001,15-11-1976,212,165,-374,,,,,,
B25B1013,001,29-11-1976,205,158,-367,,,,,,
B25B1013,001,13-12-1976,202,155,-364,,,,,,
B25B1013,001,27-12-1976,197,150,-359,,,,,,
B25B1013,001,13-01-1977,152,105,-314,,,,,,
B25B1013,001,27-01-1977,151,104,-313,,,,,,
B25B1013,001,28-02-1977,173,126,-335,,,,,,
B25B1013,001,14-03-1977,184,137,-346,,,,,,
B25B1013,001,15-04-1977,203,156,-365,,,,,,
B25B1013,001,28-04-1977,211,164,-373,,,,,,
B25B1013,001,13-05-1977,204,157,-366,,,,,,
B25B1013,001,27-05-1977,207,160,-369,,,,,,
B25B1013,001,17-06-1977,223,176,-385,,,,,,
B25B1013,001,01-07-1977,223,176,-385,,,,,,
B25B1013,001,13-07-1977,228,181,-390,,,,,,
B25B1013,001,29-07-1977,225,178,-387,,,,,,
B25B1013,001,17-08-1977,222,175,-384,,,,,,
B25B1013,001,30-08-1977,224,177,-386,,,,,,
B25B1013,001,28-09-1977,225,178,-387,,,,,,
B25B1013,001,15-10-1977,217,170,-379,,,,,,
B25B1013,001,26-10-1977,203,156,-365,,,,,,
B25B1013,001,15-11-1977,123,76,-285,,,,,,
B25B1013,001,28-11-1977,115,68,-277,,,,,,
B25B1013,001,15-12-1977,193,146,-355,,,,,,
B25B1013,001,28-12-1977,162,115,-324,,,,,,
B25B1013,001,16-01-1978,171,124,-333,,,,,,
B25B1013,001,31-01-1978,178,131,-340,,,,,,
B25B1013,001,14-02-1978,177,130,-339,,,,,,
B25B1013,001,28-02-1978,187,140,-349,,,,,,
B25B1013,001,16-03-1978,182,135,-344,,,,,,
B25B1013,001,29-03-1978,162,115,-324,,,,,,
B25B1013,001,14-04-1978,168,121,-330,,,,,,
B25B1013,001,02-05-1978,165,118,-327,,,,,,
B25B1013,001,17-05-1978,203,156,-365,,,,,,
B25B1013,001,30-05-1978,178,131,-340,,,,,,
B25B1013,001,14-06-1978,214,167,-376,,,,,,
B25B1013,001,12-07-1978,166,119,-328,,,,,,
B25B1013,001,17-08-1978,210,163,-372,,,,,,
B25B1013,001,29-08-1978,212,165,-374,,,,,,
B25B1013,001,13-09-1978,207,160,-369,,,,,,
B25B1013,001,27-09-1978,180,133,-342,,,,,,
B25B1013,001,12-10-1978,192,145,-354,,,,,,
B25B1013,001,27-10-1978,193,146,-355,,,,,,
B25B1013,001,15-11-1978,187,140,-349,,,,,,
B25B1013,001,29-11-1978,133,86,-295,,,,,,
B25B1013,001,15-12-1978,133,86,-295,,,,,,
B25B1013,001,17-01-1979,157,110,-319,,,,,,
B25B1013,001,13-02-1979,140,93,-302,,,,,,
B25B1013,001,05-03-1979,104,57,-266,,,,,,
B25B1013,001,14-03-1979,128,81,-290,,,,,,
B25B1013,001,03-04-1979,136,89,-298,,,,,,
B25B1013,001,18-04-1979,180,133,-342,,,,,,
B25B1013,001,02-05-1979,102,55,-264,,,,,,
B25B1013,001,15-05-1979,172,125,-334,,,,,,
B25B1013,001,29-05-1979,153,106,-315,,,,,,
B25B1013,001,15-06-1979,149,102,-311,,,,,,
B25B1013,001,25-07-1979,193,146,-355,,,,,,
B25B1013,001,17-08-1979,198,151,-360,,,,,,
B25B1013,001,29-08-1979,198,151,-360,,,,,,
B25B1013,001,12-09-1979,198,151,-360,,,,,,
B25B1013,001,28-09-1979,198,151,-360,,,,,,
B25B1013,001,17-10-1979,177,130,-339,,,,,,
B25B1013,001,30-10-1979,193,146,-355,,,,,,
B25B1013,001,19-11-1979,143,96,-305,,,,,,
B25B1013,001,29-11-1979,179,132,-341,,,,,,
B25B1013,001,18-12-1979,103,56,-265,,,,,,
B25B1013,001,18-01-1980,169,122,-331,,,,,,
B25B1013,001,31-01-1980,137,90,-299,,,,,,
B25B1013,001,18-02-1980,172,125,-334,,,,,,
B25B1013,001,04-03-1980,183,136,-345,,,,,,
B25B1013,001,17-03-1980,140,93,-302,,,,,,
B25B1013,001,31-03-1980,139,92,-301,,,,,,
B25B1013,001,17-04-1980,178,131,-340,,,,,,
B25B1013,001,13-05-1980,195,148,-357,,,,,,
B25B1013,001,29-05-1980,198,151,-360,,,,,,
B25B1013,001,13-06-1980,203,156,-365,,,,,,
B25B1013,001,25-06-1980,184,137,-346,,,,,,
B25B1013,001,01-08-1980,193,146,-355,,,,,,
B25B1013,001,15-08-1980,196,149,-358,,,,,,
B25B1013,001,29-08-1980,196,149,-358,,,,,,
B25B1013,001,17-09-1980,198,151,-360,,,,,,
B25B1013,001,01-10-1980,198,151,-360,,,,,,
B25B1013,001,15-10-1980,192,145,-354,,,,,,
B25B1013,001,29-10-1980,160,113,-322,,,,,,
B25B1013,001,18-11-1980,136,89,-298,,,,,,
B25B1013,001,28-11-1980,155,108,-317,,,,,,
B25B1013,001,18-12-1980,103,56,-265,,,,,,
