Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-06-2017,,,,,,,,
Gegevens beschikbaar:,07-06-1967,tot:,14-10-1999,,,,,,,,
Datum: ,08-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25C0393,001,25CP0004,104620,486560,,,07-06-1967,28-10-1999,36,,-364,-464


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25C0393,001,07-06-1967,238,,-202,,,,,,
B25C0393,001,19-06-1967,226,,-190,,,,,,
B25C0393,001,04-07-1967,223,,-187,,,,,,
B25C0393,001,17-07-1967,223,,-187,,,,,,
B25C0393,001,28-07-1967,227,,-191,,,,,,
B25C0393,001,14-08-1967,218,,-182,,,,,,
B25C0393,001,28-08-1967,241,,-205,,,,,,
B25C0393,001,12-09-1967,205,,-169,,,,,,
B25C0393,001,26-09-1967,203,,-167,,,,,,
B25C0393,001,09-10-1967,229,,-193,,,,,,
B25C0393,001,24-10-1967,227,,-191,,,,,,
B25C0393,001,07-11-1967,165,,-129,,,,,,
B25C0393,001,20-11-1967,177,,-141,,,,,,
B25C0393,001,04-12-1967,170,,-134,,,,,,
B25C0393,001,18-12-1967,191,,-155,,,,,,
B25C0393,001,03-01-1968,208,,-172,,,,,,
B25C0393,001,15-01-1968,175,,-139,,,,,,
B25C0393,001,30-01-1968,176,,-140,,,,,,
B25C0393,001,12-02-1968,165,,-129,,,,,,
B25C0393,001,26-02-1968,172,,-136,,,,,,
B25C0393,001,12-03-1968,181,,-145,,,,,,
B25C0393,001,26-03-1968,180,,-144,,,,,,
B25C0393,001,09-04-1968,179,,-143,,,,,,
B25C0393,001,22-04-1968,185,,-149,,,,,,
B25C0393,001,06-05-1968,179,,-143,,,,,,
B25C0393,001,21-05-1968,168,,-132,,,,,,
B25C0393,001,05-06-1968,181,,-145,,,,,,
B25C0393,001,17-06-1968,178,,-142,,,,,,
B25C0393,001,02-07-1968,164,,-128,,,,,,
B25C0393,001,16-07-1968,149,,-113,,,,,,
B25C0393,001,29-07-1968,143,,-107,,,,,,
B25C0393,001,20-08-1968,139,,-103,,,,,,
B25C0393,001,03-09-1968,137,,-101,,,,,,
B25C0393,001,16-09-1968,137,,-101,,,,,,
B25C0393,001,01-10-1968,137,,-101,,,,,,
B25C0393,001,14-10-1968,119,,-83,,,,,,
B25C0393,001,28-10-1968,132,,-96,,,,,,
B25C0393,001,12-11-1968,133,,-97,,,,,,
B25C0393,001,26-11-1968,138,,-102,,,,,,
B25C0393,001,10-12-1968,140,,-104,,,,,,
B25C0393,001,24-12-1968,99,,-63,,,,,,
B25C0393,001,07-01-1969,127,,-91,,,,,,
B25C0393,001,21-01-1969,129,,-93,,,,,,
B25C0393,001,04-02-1969,135,,-99,,,,,,
B25C0393,001,11-03-1969,129,,-93,,,,,,
B25C0393,001,25-03-1969,123,,-87,,,,,,
B25C0393,001,09-04-1969,128,,-92,,,,,,
B25C0393,001,22-04-1969,123,,-87,,,,,,
B25C0393,001,06-05-1969,127,,-91,,,,,,
B25C0393,001,20-05-1969,126,,-90,,,,,,
B25C0393,001,02-06-1969,133,,-97,,,,,,
B25C0393,001,01-07-1969,141,,-105,,,,,,
