Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-06-2017,,,,,,,,
Gegevens beschikbaar:,16-05-1988,tot:,25-10-2016,,,,,,,,
Datum: ,08-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25C0351,002,25CP0351,105967,486165,21,01-11-1987,16-05-1988,07-11-2007,16,-5,-2979,-3079
B25C0351,002,25CP0351,105967,486165,21,01-11-1987,07-11-2007,25-10-2016,3,-18,-2979,-3079


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25C0351,002,16-05-1988,264,269,-248,,,,,,
B25C0351,002,27-05-1988,262,267,-246,,,,,,
B25C0351,002,14-06-1988,265,270,-249,,,,,,
B25C0351,002,28-06-1988,271,276,-255,,,,,,
B25C0351,002,28-07-1988,261,266,-245,,,,,,
B25C0351,002,15-08-1988,268,273,-252,,,,,,
B25C0351,002,30-08-1988,261,266,-245,,,,,,
B25C0351,002,14-09-1988,265,270,-249,,,,,,
B25C0351,002,28-09-1988,253,258,-237,,,,,,
B25C0351,002,17-10-1988,258,263,-242,,,,,,
B25C0351,002,28-10-1988,258,263,-242,,,,,,
B25C0351,002,14-11-1988,265,270,-249,,,,,,
B25C0351,002,28-11-1988,259,264,-243,,,,,,
B25C0351,002,14-12-1988,254,259,-238,,,,,,
B25C0351,002,28-12-1988,258,263,-242,,,,,,
B25C0351,002,13-01-1989,257,262,-241,,,,,,
B25C0351,002,27-01-1989,259,264,-243,,,,,,
B25C0351,002,14-02-1989,264,269,-248,,,,,,
B25C0351,002,28-02-1989,250,255,-234,,,,,,
B25C0351,002,14-03-1989,252,257,-236,,,,,,
B25C0351,002,29-03-1989,256,261,-240,,,,,,
B25C0351,002,14-04-1989,258,263,-242,,,,,,
B25C0351,002,28-04-1989,257,262,-241,,,,,,
B25C0351,002,16-05-1989,262,267,-246,,,,,,
B25C0351,002,29-05-1989,271,276,-255,,,,,,
B25C0351,002,14-06-1989,267,272,-251,,,,,,
B25C0351,002,28-06-1989,272,277,-256,,,,,,
B25C0351,002,14-07-1989,265,270,-249,,,,,,
B25C0351,002,01-08-1989,272,277,-256,,,,,,
B25C0351,002,15-08-1989,270,275,-254,,,,,,
B25C0351,002,28-08-1989,275,280,-259,,,,,,
B25C0351,002,14-09-1989,275,280,-259,,,,,,
B25C0351,002,28-09-1989,274,279,-258,,,,,,
B25C0351,002,13-10-1989,269,274,-253,,,,,,
B25C0351,002,27-10-1989,254,259,-238,,,,,,
B25C0351,002,14-11-1989,247,252,-231,,,,,,
B25C0351,002,28-11-1989,251,256,-235,,,,,,
B25C0351,002,14-12-1989,251,256,-235,,,,,,
B25C0351,002,28-12-1989,244,249,-228,,,,,,
B25C0351,002,15-01-1990,250,255,-234,,,,,,
B25C0351,002,28-02-1990,253,258,-237,,,,,,
B25C0351,002,14-03-1990,257,262,-241,,,,,,
B25C0351,002,29-03-1990,264,269,-248,,,,,,
B25C0351,002,12-04-1990,268,273,-252,,,,,,
B25C0351,002,14-04-1990,268,273,-252,,,,,,
B25C0351,002,27-04-1990,270,275,-254,,,,,,
B25C0351,002,14-05-1990,263,268,-247,,,,,,
B25C0351,002,28-05-1990,266,271,-250,,,,,,
B25C0351,002,28-06-1990,271,276,-255,,,,,,
B25C0351,002,12-07-1990,275,280,-259,,,,,,
B25C0351,002,13-08-1990,285,290,-269,,,,,,
B25C0351,002,28-08-1990,280,285,-264,,,,,,
B25C0351,002,14-09-1990,278,283,-262,,,,,,
B25C0351,002,01-10-1990,273,278,-257,,,,,,
B25C0351,002,26-10-1990,274,279,-258,,,,,,
B25C0351,002,14-11-1990,263,268,-247,,,,,,
B25C0351,002,15-11-1990,279,284,-263,,,,,,
B25C0351,002,28-11-1990,258,263,-242,,,,,,
B25C0351,002,17-12-1990,264,269,-248,,,,,,
B25C0351,002,01-03-1991,268,273,-252,,,,,,
B25C0351,002,14-03-1991,267,272,-251,,,,,,
B25C0351,002,28-03-1991,274,279,-258,,,,,,
B25C0351,002,15-04-1991,271,276,-255,,,,,,
B25C0351,002,14-05-1991,277,282,-261,,,,,,
B25C0351,002,28-05-1991,275,280,-259,,,,,,
B25C0351,002,14-06-1991,274,279,-258,,,,,,
B25C0351,002,26-06-1991,262,267,-246,,,,,,
B25C0351,002,15-07-1991,269,274,-253,,,,,,
B25C0351,002,30-07-1991,274,279,-258,,,,,,
B25C0351,002,14-08-1991,277,282,-261,,,,,,
B25C0351,002,28-08-1991,278,283,-262,,,,,,
B25C0351,002,13-09-1991,277,282,-261,,,,,,
B25C0351,002,27-09-1991,276,281,-260,,,,,,
B25C0351,002,14-10-1991,270,275,-254,,,,,,
B25C0351,002,18-11-1991,265,270,-249,,,,,,
B25C0351,002,04-12-1991,270,275,-254,,,,,,
B25C0351,002,16-12-1991,273,278,-257,,,,,,
B25C0351,002,14-01-1992,268,273,-252,,,,,,
B25C0351,002,28-01-1992,272,277,-256,,,,,,
B25C0351,002,14-02-1992,270,275,-254,,,,,,
B25C0351,002,27-02-1992,272,277,-256,,,,,,
B25C0351,002,17-03-1992,267,272,-251,,,,,,
B25C0351,002,27-03-1992,265,270,-249,,,,,,
B25C0351,002,14-04-1992,270,275,-254,,,,,,
B25C0351,002,28-04-1992,268,273,-252,,,,,,
B25C0351,002,14-05-1992,268,273,-252,,,,,,
B25C0351,002,27-05-1992,275,280,-259,,,,,,
B25C0351,002,15-06-1992,276,281,-260,,,,,,
B25C0351,002,29-06-1992,280,285,-264,,,,,,
B25C0351,002,13-07-1992,274,279,-258,,,,,,
B25C0351,002,27-07-1992,275,280,-259,,,,,,
B25C0351,002,14-08-1992,275,280,-259,,,,,,
B25C0351,002,28-08-1992,272,277,-256,,,,,,
B25C0351,002,14-09-1992,269,274,-253,,,,,,
B25C0351,002,28-09-1992,270,275,-254,,,,,,
B25C0351,002,14-10-1992,274,279,-258,,,,,,
B25C0351,002,28-10-1992,257,262,-241,,,,,,
B25C0351,002,30-11-1992,253,258,-237,,,,,,
B25C0351,002,14-12-1992,254,259,-238,,,,,,
B25C0351,002,28-12-1992,264,269,-248,,,,,,
B25C0351,002,14-01-1993,258,263,-242,,,,,,
B25C0351,002,28-01-1993,262,267,-246,,,,,,
B25C0351,002,15-02-1993,271,276,-255,,,,,,
B25C0351,002,01-03-1993,272,277,-256,,,,,,
B25C0351,002,15-03-1993,275,280,-259,,,,,,
B25C0351,002,29-03-1993,277,282,-261,,,,,,
