Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,29-05-1990,tot:,27-01-2005,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25E1010,001,25EP7021,127085,498680,-412,01-05-1990,01-05-1990,14-09-1995,-390,22,-562,-612
B25E1010,001,25EP7021,127085,498680,-412,01-05-1990,14-09-1995,13-09-1996,-390,22,-562,-612
B25E1010,001,25EP7021,127085,498680,-414,13-09-1996,13-09-1996,21-07-2005,-390,24,-562,-612


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25E1010,001,29-05-1990,105,83,-495,,,,,,
B25E1010,001,08-06-1990,97,75,-487,,,,,,
B25E1010,001,03-07-1990,106,84,-496,,,,,,
B25E1010,001,13-07-1990,110,88,-500,,,,,,
B25E1010,001,27-07-1990,125,103,-515,,,,,,
B25E1010,001,14-08-1990,139,117,-529,,,,,,
B25E1010,001,29-08-1990,124,102,-514,,,,,,
B25E1010,001,13-09-1990,107,85,-497,,,,,,
B25E1010,001,28-09-1990,84,62,-474,,,,,,
B25E1010,001,12-10-1990,80,58,-470,,,,,,
B25E1010,001,28-10-1990,81,59,-471,,,,,,
B25E1010,001,12-11-1990,65,43,-455,,,,,,
B25E1010,001,29-11-1990,50,28,-440,,,,,,
B25E1010,001,13-12-1990,61,39,-451,,,,,,
B25E1010,001,28-12-1990,61,39,-451,,,,,,
B25E1010,001,14-01-1991,54,32,-444,,,,,,
B25E1010,001,28-01-1991,61,39,-451,,,,,,
B25E1010,001,27-02-1991,60,38,-450,,,,,,
B25E1010,001,13-03-1991,62,40,-452,,,,,,
B25E1010,001,28-03-1991,67,45,-457,,,,,,
B25E1010,001,14-04-1991,75,53,-465,,,,,,
B25E1010,001,15-05-1991,83,61,-473,,,,,,
B25E1010,001,28-05-1991,92,70,-482,,,,,,
B25E1010,001,14-06-1991,141,119,-531,,,,,,
B25E1010,001,28-06-1991,85,63,-475,,,,,,
B25E1010,001,11-07-1991,74,52,-464,,,,,,
B25E1010,001,23-07-1991,85,63,-475,,,,,,
B25E1010,001,14-08-1991,108,86,-498,,,,,,
B25E1010,001,28-08-1991,122,100,-512,,,,,,
B25E1010,001,13-09-1991,137,115,-527,,,,,,
B25E1010,001,27-09-1991,121,99,-511,,,,,,
B25E1010,001,14-10-1991,94,72,-484,,,,,,
B25E1010,001,28-10-1991,80,58,-470,,,,,,
B25E1010,001,14-11-1991,61,39,-451,,,,,,
B25E1010,001,29-11-1991,64,42,-454,,,,,,
B25E1010,001,13-12-1991,70,48,-460,,,,,,
B25E1010,001,27-12-1991,63,41,-453,,,,,,
B25E1010,001,14-01-1992,61,39,-451,,,,,,
B25E1010,001,23-01-1992,64,42,-454,,,,,,
B25E1010,001,13-02-1992,65,43,-455,,,,,,
B25E1010,001,28-02-1992,69,47,-459,,,,,,
B25E1010,001,13-03-1992,69,47,-459,,,,,,
B25E1010,001,27-03-1992,62,40,-452,,,,,,
B25E1010,001,14-04-1992,68,46,-458,,,,,,
B25E1010,001,27-04-1992,68,46,-458,,,,,,
B25E1010,001,14-05-1992,68,46,-458,,,,,,
B25E1010,001,29-05-1992,79,57,-469,,,,,,
B25E1010,001,15-06-1992,106,84,-496,,,,,,
B25E1010,001,29-06-1992,123,101,-513,,,,,,
B25E1010,001,14-07-1992,125,103,-515,,,,,,
B25E1010,001,27-07-1992,130,108,-520,,,,,,
B25E1010,001,14-08-1992,143,121,-533,,,,,,
B25E1010,001,26-08-1992,127,105,-517,,,,,,
B25E1010,001,14-09-1992,95,73,-485,,,,,,
B25E1010,001,28-09-1992,92,70,-482,,,,,,
B25E1010,001,14-10-1992,91,69,-481,,,,,,
B25E1010,001,28-10-1992,73,51,-463,,,,,,
B25E1010,001,13-11-1992,70,48,-460,,,,,,
B25E1010,001,26-11-1992,67,45,-457,,,,,,
B25E1010,001,11-12-1992,76,54,-466,,,,,,
B25E1010,001,28-12-1992,70,48,-460,,,,,,
B25E1010,001,14-01-1993,66,44,-456,,,,,,
B25E1010,001,28-01-1993,69,47,-459,,,,,,
B25E1010,001,15-02-1993,71,49,-461,,,,,,
B25E1010,001,25-02-1993,73,51,-463,,,,,,
B25E1010,001,15-03-1993,72,50,-462,,,,,,
B25E1010,001,25-03-1993,74,52,-464,,,,,,
B25E1010,001,14-04-1993,75,53,-465,,,,,,
B25E1010,001,28-04-1993,71,49,-461,,,,,,
B25E1010,001,14-05-1993,76,54,-466,,,,,,
B25E1010,001,28-05-1993,81,59,-471,,,,,,
B25E1010,001,14-06-1993,90,68,-480,,,,,,
B25E1010,001,28-06-1993,99,77,-489,,,,,,
