Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,16-01-1974,tot:,28-04-2000,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25D0586,001,25DP0019,110364,486075,-424,16-01-1974,16-01-1974,01-01-1984,-336,88,-769,-869
B25D0586,001,25DP0019,110364,486075,-416,01-01-1984,01-01-1984,28-08-1995,-336,80,-769,-869
B25D0586,001,25DP0019,110364,486075,-411,28-08-1995,28-08-1995,14-05-2000,-333,78,-769,-869


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25D0586,001,16-01-1974,83,-5,-419,,,,,,
B25D0586,001,29-01-1974,79,-9,-415,,,,,,
B25D0586,001,15-02-1974,82,-6,-418,,,,,,
B25D0586,001,28-02-1974,91,3,-427,,,,,,
B25D0586,001,15-03-1974,67,-21,-403,,,,,,
B25D0586,001,28-03-1974,74,-14,-410,,,,,,
B25D0586,001,18-04-1974,81,-7,-417,,,,,,
B25D0586,001,29-04-1974,68,-20,-404,,,,,,
B25D0586,001,14-05-1974,67,-21,-403,,,,,,
B25D0586,001,29-05-1974,75,-13,-411,,,,,,
B25D0586,001,17-06-1974,77,-11,-413,,,,,,
B25D0586,001,28-06-1974,72,-16,-408,,,,,,
B25D0586,001,30-07-1974,83,-5,-419,,,,,,
B25D0586,001,15-08-1974,85,-3,-421,,,,,,
B25D0586,001,29-08-1974,143,55,-479,,,,,,
B25D0586,001,17-09-1974,85,-3,-421,,,,,,
B25D0586,001,30-09-1974,71,-17,-407,,,,,,
B25D0586,001,16-10-1974,69,-19,-405,,,,,,
B25D0586,001,29-10-1974,50,-38,-386,,,,,,
B25D0586,001,15-11-1974,57,-31,-393,,,,,,
B25D0586,001,28-11-1974,91,3,-427,,,,,,
B25D0586,001,17-12-1974,51,-37,-387,,,,,,
B25D0586,001,16-01-1975,49,-39,-385,,,,,,
B25D0586,001,28-01-1975,46,-42,-382,,,,,,
B25D0586,001,14-02-1975,77,-11,-413,,,,,,
B25D0586,001,28-02-1975,90,2,-426,,,,,,
B25D0586,001,12-03-1975,64,-24,-400,,,,,,
B25D0586,001,26-03-1975,60,-28,-396,,,,,,
B25D0586,001,16-04-1975,69,-19,-405,,,,,,
B25D0586,001,01-05-1975,76,-12,-412,,,,,,
B25D0586,001,13-05-1975,67,-21,-403,,,,,,
B25D0586,001,28-05-1975,72,-16,-408,,,,,,
B25D0586,001,17-06-1975,75,-13,-411,,,,,,
B25D0586,001,24-06-1975,73,-15,-409,,,,,,
B25D0586,001,10-07-1975,73,-15,-409,,,,,,
B25D0586,001,29-07-1975,69,-19,-405,,,,,,
B25D0586,001,15-08-1975,82,-6,-418,,,,,,
B25D0586,001,28-08-1975,89,1,-425,,,,,,
B25D0586,001,16-09-1975,85,-3,-421,,,,,,
B25D0586,001,29-09-1975,81,-7,-417,,,,,,
B25D0586,001,15-10-1975,80,-8,-416,,,,,,
B25D0586,001,28-10-1975,80,-8,-416,,,,,,
B25D0586,001,13-11-1975,82,-6,-418,,,,,,
B25D0586,001,25-11-1975,68,-20,-404,,,,,,
B25D0586,001,17-12-1975,68,-20,-404,,,,,,
B25D0586,001,14-01-1976,52,-36,-388,,,,,,
B25D0586,001,28-01-1976,51,-37,-387,,,,,,
B25D0586,001,13-02-1976,40,-48,-376,,,,,,
B25D0586,001,26-02-1976,65,-23,-401,,,,,,
B25D0586,001,16-03-1976,61,-27,-397,,,,,,
B25D0586,001,29-03-1976,60,-28,-396,,,,,,
B25D0586,001,13-04-1976,63,-25,-399,,,,,,
B25D0586,001,27-04-1976,64,-24,-400,,,,,,
B25D0586,001,14-05-1976,65,-23,-401,,,,,,
B25D0586,001,26-05-1976,70,-18,-406,,,,,,
B25D0586,001,15-06-1976,81,-7,-417,,,,,,
B25D0586,001,29-06-1976,83,-5,-419,,,,,,
B25D0586,001,28-07-1976,83,-5,-419,,,,,,
B25D0586,001,12-08-1976,85,-3,-421,,,,,,
B25D0586,001,26-08-1976,97,9,-433,,,,,,
B25D0586,001,15-09-1976,76,-12,-412,,,,,,
B25D0586,001,29-09-1976,82,-6,-418,,,,,,
B25D0586,001,15-10-1976,73,-15,-409,,,,,,
B25D0586,001,28-10-1976,80,-8,-416,,,,,,
B25D0586,001,16-11-1976,83,-5,-419,,,,,,
B25D0586,001,01-12-1976,70,-18,-406,,,,,,
B25D0586,001,15-12-1976,72,-16,-408,,,,,,
B25D0586,001,13-01-1977,56,-32,-392,,,,,,
B25D0586,001,28-01-1977,50,-38,-386,,,,,,
B25D0586,001,15-02-1977,69,-19,-405,,,,,,
B25D0586,001,01-03-1977,112,24,-448,,,,,,
B25D0586,001,16-03-1977,98,10,-434,,,,,,
B25D0586,001,30-03-1977,85,-3,-421,,,,,,
B25D0586,001,13-04-1977,81,-7,-417,,,,,,
B25D0586,001,29-04-1977,85,-3,-421,,,,,,
B25D0586,001,11-05-1977,80,-8,-416,,,,,,
B25D0586,001,25-05-1977,130,42,-466,,,,,,
B25D0586,001,13-06-1977,93,5,-429,,,,,,
