Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,15-03-1976,tot:,14-04-1978,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25E0954,001,25EL0007,126060,488520,,,15-03-1976,28-04-1978,,6,,


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25E0954,001,15-03-1976,49,43,,,,,,,
B25E0954,001,29-03-1976,49,43,,,,,,,
B25E0954,001,14-04-1976,49,43,,,,,,,
B25E0954,001,14-05-1976,53,47,,,,,,,
B25E0954,001,28-07-1976,55,49,,,,,,,
B25E0954,001,13-08-1976,65,59,,,,,,,
B25E0954,001,27-08-1976,76,70,,,,,,,
B25E0954,001,14-09-1976,74,68,,,,,,,
B25E0954,001,28-09-1976,49,43,,,,,,,
B25E0954,001,14-10-1976,49,43,,,,,,,
B25E0954,001,28-10-1976,49,43,,,,,,,
B25E0954,001,15-11-1976,49,43,,,,,,,
B25E0954,001,29-11-1976,49,43,,,,,,,
B25E0954,001,14-12-1976,49,43,,,,,,,
B25E0954,001,28-12-1976,49,43,,,,,,,
B25E0954,001,14-01-1977,49,43,,,,,,,
B25E0954,001,28-01-1977,38,32,,,,,,,
B25E0954,001,14-02-1977,37,31,,,,,,,
B25E0954,001,14-03-1977,38,32,,,,,,,
B25E0954,001,28-03-1977,32,26,,,,,,,
B25E0954,001,14-04-1977,36,30,,,,,,,
B25E0954,001,28-04-1977,30,24,,,,,,,
B25E0954,001,13-05-1977,38,32,,,,,,,
B25E0954,001,27-05-1977,42,36,,,,,,,
B25E0954,001,14-06-1977,37,31,,,,,,,
B25E0954,001,28-06-1977,38,32,,,,,,,
B25E0954,001,14-07-1977,38,32,,,,,,,
B25E0954,001,29-08-1977,43,37,,,,,,,
B25E0954,001,14-09-1977,43,37,,,,,,,
B25E0954,001,28-09-1977,43,37,,,,,,,
B25E0954,001,14-10-1977,42,36,,,,,,,
B25E0954,001,28-10-1977,43,37,,,,,,,
B25E0954,001,14-11-1977,40,34,,,,,,,
B25E0954,001,28-11-1977,32,26,,,,,,,
B25E0954,001,14-12-1977,36,30,,,,,,,
B25E0954,001,28-12-1977,36,30,,,,,,,
B25E0954,001,13-01-1978,36,30,,,,,,,
B25E0954,001,27-01-1978,38,32,,,,,,,
B25E0954,001,14-02-1978,36,30,,,,,,,
B25E0954,001,28-02-1978,36,30,,,,,,,
B25E0954,001,14-03-1978,38,32,,,,,,,
B25E0954,001,28-03-1978,36,30,,,,,,,
B25E0954,001,14-04-1978,34,28,,,,,,,
