Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-06-2017,,,,,,,,
Gegevens beschikbaar:,15-04-1952,tot:,14-10-1989,,,,,,,,
Datum: ,08-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25C0402,001,25CL0009,102190,485420,-5,15-04-1952,15-04-1952,27-04-1953,-9,-4,,
B25C0402,001,25CL0009,102190,485420,-5,15-04-1952,27-04-1953,14-12-1956,-5,0,,
B25C0402,001,25CL0009,102190,485420,28,14-12-1956,14-12-1956,14-06-1959,30,2,,
B25C0402,001,25CL0009,102190,485420,28,14-12-1956,14-06-1959,29-10-1973,23,-5,,
B25C0402,001,25CL0009,102190,485420,28,14-12-1956,29-10-1973,22-03-1990,25,-3,-125,-175


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25C0402,001,15-04-1952,82,86,-91,,,,,,
B25C0402,001,28-04-1952,92,96,-101,,,,,,
B25C0402,001,14-05-1952,96,100,-105,,,,,,
B25C0402,001,28-05-1952,98,102,-107,,,,,,
B25C0402,001,14-06-1952,105,109,-114,,,,,,
B25C0402,001,28-06-1952,106,110,-115,,,,,,
B25C0402,001,14-07-1952,110,114,-119,,,,,,
B25C0402,001,28-07-1952,110,114,-119,,,,,,
B25C0402,001,14-08-1952,106,110,-115,,,,,,
B25C0402,001,28-08-1952,107,111,-116,,,,,,
B25C0402,001,14-09-1952,113,117,-122,,,,,,
B25C0402,001,28-09-1952,67,71,-76,,,,,,
B25C0402,001,14-10-1952,68,72,-77,,,,,,
B25C0402,001,28-10-1952,75,79,-84,,,,,,
B25C0402,001,14-11-1952,59,63,-68,,,,,,
B25C0402,001,28-11-1952,76,80,-85,,,,,,
B25C0402,001,15-12-1952,54,58,-63,,,,,,
B25C0402,001,28-12-1952,54,58,-63,,,,,,
B25C0402,001,15-01-1953,70,74,-79,,,,,,
B25C0402,001,29-01-1953,76,80,-85,,,,,,
B25C0402,001,13-02-1953,59,63,-68,,,,,,
B25C0402,001,27-02-1953,80,84,-89,,,,,,
B25C0402,001,13-03-1953,87,91,-96,,,,,,
B25C0402,001,28-03-1953,97,101,-106,,,,,,
B25C0402,001,14-04-1953,87,91,-96,,,,,,
B25C0402,001,27-04-1953,93,93,-98,,,,,,
B25C0402,001,15-05-1953,101,101,-106,,,,,,
B25C0402,001,28-05-1953,96,96,-101,,,,,,
B25C0402,001,15-06-1953,93,93,-98,,,,,,
B25C0402,001,28-06-1953,98,98,-103,,,,,,
B25C0402,001,14-07-1953,106,106,-111,,,,,,
B25C0402,001,28-07-1953,114,114,-119,,,,,,
B25C0402,001,14-08-1953,114,114,-119,,,,,,
B25C0402,001,27-08-1953,90,90,-95,,,,,,
B25C0402,001,14-09-1953,104,104,-109,,,,,,
B25C0402,001,28-09-1953,85,85,-90,,,,,,
B25C0402,001,14-10-1953,104,104,-109,,,,,,
B25C0402,001,28-10-1953,100,100,-105,,,,,,
B25C0402,001,14-11-1953,94,94,-99,,,,,,
B25C0402,001,28-11-1953,98,98,-103,,,,,,
B25C0402,001,14-12-1953,101,101,-106,,,,,,
B25C0402,001,28-12-1953,81,81,-86,,,,,,
B25C0402,001,15-01-1954,82,82,-87,,,,,,
B25C0402,001,15-02-1954,100,100,-105,,,,,,
B25C0402,001,01-03-1954,74,74,-79,,,,,,
B25C0402,001,15-03-1954,75,75,-80,,,,,,
B25C0402,001,29-03-1954,87,87,-92,,,,,,
B25C0402,001,14-04-1954,91,91,-96,,,,,,
B25C0402,001,28-04-1954,101,101,-106,,,,,,
B25C0402,001,14-05-1954,109,109,-114,,,,,,
B25C0402,001,28-05-1954,103,103,-108,,,,,,
B25C0402,001,14-06-1954,86,86,-91,,,,,,
B25C0402,001,28-06-1954,110,110,-115,,,,,,
B25C0402,001,18-07-1954,111,111,-116,,,,,,
B25C0402,001,28-07-1954,81,81,-86,,,,,,
B25C0402,001,14-08-1954,91,91,-96,,,,,,
B25C0402,001,28-08-1954,83,83,-88,,,,,,
B25C0402,001,14-09-1954,98,98,-103,,,,,,
B25C0402,001,28-09-1954,85,85,-90,,,,,,
B25C0402,001,14-10-1954,84,84,-89,,,,,,
B25C0402,001,28-10-1954,64,64,-69,,,,,,
B25C0402,001,15-11-1954,70,70,-75,,,,,,
B25C0402,001,27-11-1954,68,68,-73,,,,,,
B25C0402,001,14-12-1954,62,62,-67,,,,,,
B25C0402,001,14-01-1955,84,84,-89,,,,,,
B25C0402,001,29-01-1955,71,71,-76,,,,,,
B25C0402,001,28-02-1955,72,72,-77,,,,,,
B25C0402,001,14-03-1955,72,72,-77,,,,,,
B25C0402,001,28-03-1955,78,78,-83,,,,,,
B25C0402,001,14-04-1955,87,87,-92,,,,,,
B25C0402,001,28-04-1955,86,86,-91,,,,,,
B25C0402,001,14-05-1955,94,94,-99,,,,,,
B25C0402,001,28-05-1955,83,83,-88,,,,,,
B25C0402,001,14-06-1955,94,94,-99,,,,,,
B25C0402,001,28-06-1955,108,108,-113,,,,,,
B25C0402,001,14-07-1955,110,110,-115,,,,,,
B25C0402,001,28-08-1955,110,110,-115,,,,,,
B25C0402,001,14-09-1955,77,77,-82,,,,,,
B25C0402,001,28-09-1955,94,94,-99,,,,,,
B25C0402,001,14-10-1955,87,87,-92,,,,,,
B25C0402,001,28-10-1955,37,37,-42,,,,,,
B25C0402,001,14-11-1955,87,87,-92,,,,,,
B25C0402,001,28-11-1955,59,59,-64,,,,,,
B25C0402,001,14-12-1955,50,50,-55,,,,,,
B25C0402,001,28-12-1955,59,59,-64,,,,,,
B25C0402,001,14-12-1956,58,56,-28,,,,,,
B25C0402,001,28-12-1956,74,72,-44,,,,,,
B25C0402,001,14-01-1957,67,65,-37,,,,,,
B25C0402,001,28-01-1957,88,86,-58,,,,,,
B25C0402,001,14-02-1957,50,48,-20,,,,,,
B25C0402,001,28-02-1957,70,68,-40,,,,,,
B25C0402,001,14-03-1957,78,76,-48,,,,,,
B25C0402,001,28-03-1957,64,62,-34,,,,,,
B25C0402,001,14-04-1957,86,84,-56,,,,,,
B25C0402,001,28-04-1957,88,86,-58,,,,,,
B25C0402,001,14-05-1957,81,79,-51,,,,,,
B25C0402,001,28-05-1957,96,94,-66,,,,,,
B25C0402,001,14-06-1957,99,97,-69,,,,,,
B25C0402,001,28-06-1957,108,106,-78,,,,,,
B25C0402,001,14-07-1957,103,101,-73,,,,,,
B25C0402,001,28-07-1957,83,81,-53,,,,,,
B25C0402,001,14-08-1957,85,83,-55,,,,,,
B25C0402,001,28-08-1957,58,56,-28,,,,,,
B25C0402,001,14-09-1957,47,45,-17,,,,,,
B25C0402,001,28-09-1957,44,42,-14,,,,,,
B25C0402,001,14-10-1957,58,56,-28,,,,,,
B25C0402,001,28-10-1957,48,46,-18,,,,,,
B25C0402,001,14-11-1957,54,52,-24,,,,,,
