Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,05-04-1961,tot:,30-05-1989,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25B0056,002,25BP0056,118030,498390,-329,01-01-1956,06-11-1956,14-06-1989,-287,42,-1987,-2087


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25B0056,002,05-04-1961,10,-32,-297,,GEDIGITALISEERD,,,,
B25B0056,002,13-04-1961,26,-16,-313,,GEDIGITALISEERD,,,,
B25B0056,002,24-04-1961,23,-19,-310,,GEDIGITALISEERD,,,,
B25B0056,002,02-05-1961,22,-20,-309,,GEDIGITALISEERD,,,,
B25B0056,002,08-05-1961,22,-20,-309,,GEDIGITALISEERD,,,,
B25B0056,002,16-05-1961,24,-18,-311,,GEDIGITALISEERD,,,,
B25B0056,002,25-05-1961,18,-24,-305,,GEDIGITALISEERD,,,,
B25B0056,002,30-05-1961,20,-22,-307,,GEDIGITALISEERD,,,,
B25B0056,002,06-06-1961,30,-12,-317,,GEDIGITALISEERD,,,,
B25B0056,002,13-06-1961,31,-11,-318,,GEDIGITALISEERD,,,,
B25B0056,002,19-06-1961,35,-7,-322,,GEDIGITALISEERD,,,,
B25B0056,002,28-06-1961,37,-5,-324,,GEDIGITALISEERD,,,,
B25B0056,002,04-07-1961,39,-3,-326,,GEDIGITALISEERD,,,,
B25B0056,002,11-07-1961,39,-3,-326,,GEDIGITALISEERD,,,,
B25B0056,002,18-07-1961,26,-16,-313,,GEDIGITALISEERD,,,,
B25B0056,002,25-07-1961,22,-20,-309,,GEDIGITALISEERD,,,,
B25B0056,002,01-08-1961,24,-18,-311,,GEDIGITALISEERD,,,,
B25B0056,002,08-08-1961,22,-20,-309,,GEDIGITALISEERD,,,,
B25B0056,002,15-08-1961,27,-15,-314,,GEDIGITALISEERD,,,,
B25B0056,002,22-08-1961,24,-18,-311,,GEDIGITALISEERD,,,,
B25B0056,002,29-08-1961,25,-17,-312,,GEDIGITALISEERD,,,,
B25B0056,002,11-09-1961,23,-19,-310,,GEDIGITALISEERD,,,,
B25B0056,002,19-09-1961,25,-17,-312,,GEDIGITALISEERD,,,,
B25B0056,002,25-09-1961,26,-16,-313,,GEDIGITALISEERD,,,,
B25B0056,002,03-10-1961,31,-11,-318,,GEDIGITALISEERD,,,,
B25B0056,002,10-10-1961,34,-8,-321,,GEDIGITALISEERD,,,,
B25B0056,002,17-10-1961,24,-18,-311,,GEDIGITALISEERD,,,,
B25B0056,002,25-10-1961,25,-17,-312,,GEDIGITALISEERD,,,,
B25B0056,002,01-11-1961,35,-7,-322,,GEDIGITALISEERD,,,,
B25B0056,002,07-11-1961,27,-15,-314,,GEDIGITALISEERD,,,,
B25B0056,002,14-11-1961,13,-29,-300,,GEDIGITALISEERD,,,,
B25B0056,002,21-11-1961,15,-27,-302,,GEDIGITALISEERD,,,,
B25B0056,002,12-12-1961,5,-37,-292,,GEDIGITALISEERD,,,,
B25B0056,002,18-12-1961,19,-23,-306,,GEDIGITALISEERD,,,,
B25B0056,002,28-12-1961,15,-27,-302,,GEDIGITALISEERD,,,,
B25B0056,002,01-01-1962,13,-29,-300,,GEDIGITALISEERD,,,,
B25B0056,002,02-01-1962,11,-31,-298,,GEDIGITALISEERD,,,,
B25B0056,002,15-01-1962,17,-25,-304,,GEDIGITALISEERD,,,,
B25B0056,002,23-01-1962,19,-23,-306,,GEDIGITALISEERD,,,,
B25B0056,002,29-01-1962,19,-23,-306,,GEDIGITALISEERD,,,,
B25B0056,002,05-02-1962,23,-19,-310,,GEDIGITALISEERD,,,,
B25B0056,002,19-02-1962,23,-19,-310,,GEDIGITALISEERD,,,,
B25B0056,002,26-02-1962,34,-8,-321,,GEDIGITALISEERD,,,,
B25B0056,002,13-03-1962,29,-13,-316,,GEDIGITALISEERD,,,,
B25B0056,002,20-03-1962,32,-10,-319,,GEDIGITALISEERD,,,,
B25B0056,002,02-04-1962,28,-14,-315,,GEDIGITALISEERD,,,,
B25B0056,002,07-04-1962,26,-16,-313,,GEDIGITALISEERD,,,,
B25B0056,002,18-04-1962,28,-14,-315,,GEDIGITALISEERD,,,,
B25B0056,002,25-04-1962,30,-12,-317,,GEDIGITALISEERD,,,,
B25B0056,002,03-05-1962,31,-11,-318,,GEDIGITALISEERD,,,,
B25B0056,002,08-05-1962,30,-12,-317,,GEDIGITALISEERD,,,,
B25B0056,002,15-05-1962,38,-4,-325,,GEDIGITALISEERD,,,,
B25B0056,002,29-05-1962,38,-4,-325,,GEDIGITALISEERD,,,,
B25B0056,002,05-06-1962,54,12,-341,,GEDIGITALISEERD,,,,
B25B0056,002,12-06-1962,54,12,-341,,GEDIGITALISEERD,,,,
B25B0056,002,20-06-1962,53,11,-340,,GEDIGITALISEERD,,,,
B25B0056,002,26-06-1962,51,9,-338,,GEDIGITALISEERD,,,,
B25B0056,002,04-07-1962,55,13,-342,,GEDIGITALISEERD,,,,
B25B0056,002,11-07-1962,60,18,-347,,GEDIGITALISEERD,,,,
