Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-10/06/2017
Datum: 10/06/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B24F0028,001,24FP0028,98170,491310,216,,264,-624,-724,1960/03/28,1981/04/28
B24F0028,001,24FP0028,98170,491310,283,,264,-624,-724,1981/04/28,2005/04/14

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B24F0028,001,1963/05/14 00:00:00,103,
B24F0028,001,1963/05/28 00:00:00,101,
B24F0028,001,1963/06/14 00:00:00,107,
B24F0028,001,1963/06/28 00:00:00,104,
B24F0028,001,1963/07/15 00:00:00,106,
B24F0028,001,1963/07/28 00:00:00,108,
B24F0028,001,1963/08/14 00:00:00,112,
B24F0028,001,1963/08/28 00:00:00,110,
B24F0028,001,1963/09/16 00:00:00,103,
B24F0028,001,1963/09/28 00:00:00,102,
B24F0028,001,1963/10/14 00:00:00,97,
B24F0028,001,1963/10/28 00:00:00,96,
B24F0028,001,1963/11/14 00:00:00,101,
B24F0028,001,1963/11/28 00:00:00,79,
B24F0028,001,1963/12/14 00:00:00,69,
B24F0028,001,1963/12/28 00:00:00,72,
B24F0028,001,1964/01/14 00:00:00,81,
B24F0028,001,1964/01/28 00:00:00,89,
B24F0028,001,1964/02/14 00:00:00,90,
B24F0028,001,1964/02/28 00:00:00,95,
B24F0028,001,1964/03/14 00:00:00,100,
B24F0028,001,1964/03/28 00:00:00,105,
B24F0028,001,1964/04/14 00:00:00,108,
B24F0028,001,1964/04/28 00:00:00,109,
B24F0028,001,1964/05/14 00:00:00,110,
B24F0028,001,1964/05/29 00:00:00,112,
B24F0028,001,1964/06/14 00:00:00,115,
B24F0028,001,1964/06/29 00:00:00,115,
B24F0028,001,1964/07/14 00:00:00,115,
B24F0028,001,1964/07/28 00:00:00,117,
B24F0028,001,1964/08/14 00:00:00,118,
B24F0028,001,1964/08/28 00:00:00,111,
B24F0028,001,1964/09/14 00:00:00,111,
B24F0028,001,1964/09/28 00:00:00,112,
B24F0028,001,1964/10/13 00:00:00,115,
B24F0028,001,1964/10/28 00:00:00,104,
B24F0028,001,1964/11/14 00:00:00,100,
B24F0028,001,1964/11/27 00:00:00,97,
B24F0028,001,1964/12/14 00:00:00,93,
B24F0028,001,1964/12/28 00:00:00,90,
B24F0028,001,1965/01/14 00:00:00,88,
B24F0028,001,1965/01/28 00:00:00,82,
B24F0028,001,1965/02/14 00:00:00,82,
B24F0028,001,1965/02/28 00:00:00,85,
B24F0028,001,1965/03/14 00:00:00,97,
B24F0028,001,1965/03/28 00:00:00,98,
B24F0028,001,1965/04/14 00:00:00,102,
B24F0028,001,1965/04/28 00:00:00,101,
B24F0028,001,1965/05/14 00:00:00,94,
B24F0028,001,1965/05/28 00:00:00,92,
B24F0028,001,1965/06/14 00:00:00,98,
B24F0028,001,1965/06/28 00:00:00,100,
B24F0028,001,1965/07/14 00:00:00,103,
B24F0028,001,1965/07/28 00:00:00,103,
B24F0028,001,1965/08/14 00:00:00,100,
B24F0028,001,1965/08/28 00:00:00,105,
B24F0028,001,1965/09/14 00:00:00,88,
B24F0028,001,1965/09/28 00:00:00,82,
B24F0028,001,1965/10/14 00:00:00,86,
B24F0028,001,1965/10/28 00:00:00,92,
B24F0028,001,1965/11/15 00:00:00,95,
B24F0028,001,1965/11/28 00:00:00,96,
B24F0028,001,1965/12/14 00:00:00,69,
B24F0028,001,1965/12/28 00:00:00,48,
B24F0028,001,1966/01/14 00:00:00,49,
B24F0028,001,1966/01/28 00:00:00,49,
B24F0028,001,1966/02/14 00:00:00,48,
B24F0028,001,1966/02/28 00:00:00,49,
B24F0028,001,1966/03/14 00:00:00,51,
B24F0028,001,1966/03/28 00:00:00,53,
B24F0028,001,1966/04/14 00:00:00,52,
B24F0028,001,1966/04/28 00:00:00,54,
B24F0028,001,1966/05/14 00:00:00,59,
B24F0028,001,1966/05/28 00:00:00,65,
B24F0028,001,1966/06/14 00:00:00,70,
B24F0028,001,1966/06/28 00:00:00,72,
B24F0028,001,1966/07/14 00:00:00,78,
B24F0028,001,1966/07/28 00:00:00,79,
B24F0028,001,1966/08/14 00:00:00,77,
B24F0028,001,1966/08/28 00:00:00,82,
B24F0028,001,1966/09/14 00:00:00,86,
B24F0028,001,1966/09/28 00:00:00,88,
B24F0028,001,1966/10/14 00:00:00,91,
B24F0028,001,1966/10/28 00:00:00,93,
B24F0028,001,1966/11/14 00:00:00,93,
B24F0028,001,1966/11/28 00:00:00,78,
B24F0028,001,1966/12/28 00:00:00,37,
B24F0028,001,1967/01/14 00:00:00,28,
B24F0028,001,1967/01/28 00:00:00,32,
B24F0028,001,1967/02/14 00:00:00,37,
B24F0028,001,1967/02/28 00:00:00,40,
B24F0028,001,1967/03/14 00:00:00,42,
B24F0028,001,1967/03/28 00:00:00,42,
B24F0028,001,1967/04/14 00:00:00,47,
B24F0028,001,1967/04/28 00:00:00,52,
B24F0028,001,1967/05/14 00:00:00,63,
B24F0028,001,1967/05/28 00:00:00,65,
B24F0028,001,1967/06/14 00:00:00,74,
B24F0028,001,1967/06/28 00:00:00,78,
B24F0028,001,1967/07/14 00:00:00,83,
B24F0028,001,1967/07/28 00:00:00,90,
B24F0028,001,1967/08/14 00:00:00,99,
B24F0028,001,1967/08/28 00:00:00,100,
B24F0028,001,1967/09/14 00:00:00,101,
B24F0028,001,1967/09/28 00:00:00,98,
B24F0028,001,1967/10/14 00:00:00,100,
B24F0028,001,1967/10/27 00:00:00,92,
B24F0028,001,1967/11/14 00:00:00,69,
B24F0028,001,1967/11/28 00:00:00,63,
B24F0028,001,1967/12/14 00:00:00,61,
B24F0028,001,1967/12/28 00:00:00,53,
B24F0028,001,1968/01/14 00:00:00,49,
B24F0028,001,1968/01/28 00:00:00,42,
B24F0028,001,1968/02/14 00:00:00,39,
B24F0028,001,1968/02/28 00:00:00,43,
B24F0028,001,1968/03/14 00:00:00,51,
B24F0028,001,1968/03/28 00:00:00,53,
B24F0028,001,1968/04/14 00:00:00,61,
B24F0028,001,1968/04/28 00:00:00,66,
B24F0028,001,1968/05/14 00:00:00,73,
B24F0028,001,1968/05/28 00:00:00,77,
B24F0028,001,1968/06/14 00:00:00,83,
B24F0028,001,1968/06/28 00:00:00,88,
B24F0028,001,1968/07/14 00:00:00,90,
B24F0028,001,1968/07/28 00:00:00,92,
B24F0028,001,1968/08/14 00:00:00,96,
B24F0028,001,1968/08/28 00:00:00,98,
B24F0028,001,1968/09/14 00:00:00,98,
B24F0028,001,1968/09/28 00:00:00,94,
B24F0028,001,1968/10/14 00:00:00,85,
B24F0028,001,1968/10/28 00:00:00,79,
B24F0028,001,1968/11/14 00:00:00,81,
B24F0028,001,1968/11/28 00:00:00,89,
B24F0028,001,1968/12/14 00:00:00,95,
B24F0028,001,1968/12/28 00:00:00,94,
B24F0028,001,1969/01/14 00:00:00,90,
B24F0028,001,1969/01/28 00:00:00,87,
B24F0028,001,1969/02/28 00:00:00,80,
B24F0028,001,1969/03/14 00:00:00,61,
B24F0028,001,1969/03/28 00:00:00,57,
B24F0028,001,1969/04/14 00:00:00,58,
B24F0028,001,1969/04/25 00:00:00,68,
B24F0028,001,1969/05/14 00:00:00,83,
B24F0028,001,1969/05/28 00:00:00,87,
B24F0028,001,1969/06/14 00:00:00,91,
B24F0028,001,1969/06/28 00:00:00,95,
B24F0028,001,1969/07/14 00:00:00,98,
B24F0028,001,1969/07/28 00:00:00,102,
B24F0028,001,1969/08/14 00:00:00,106,
B24F0028,001,1969/08/28 00:00:00,103,
B24F0028,001,1969/09/14 00:00:00,102,
B24F0028,001,1969/09/28 00:00:00,107,
B24F0028,001,1969/10/14 00:00:00,107,
B24F0028,001,1969/10/28 00:00:00,109,
B24F0028,001,1969/11/14 00:00:00,107,
B24F0028,001,1969/11/28 00:00:00,95,
B24F0028,001,1969/12/14 00:00:00,101,
B24F0028,001,1969/12/28 00:00:00,98,
B24F0028,001,1970/01/14 00:00:00,80,
B24F0028,001,1970/04/28 00:00:00,85,
B24F0028,001,1970/08/31 00:00:00,80,
B24F0028,001,1970/10/14 00:00:00,82,
B24F0028,001,1970/12/14 00:00:00,48,
B24F0028,001,1971/04/27 00:00:00,70,
B24F0028,001,1971/08/23 00:00:00,82,
B24F0028,001,1971/10/18 00:00:00,97,
B24F0028,001,1971/12/13 00:00:00,80,
B24F0028,001,1972/04/24 00:00:00,96,
B24F0028,001,1972/10/12 00:00:00,101,
B24F0028,001,1972/12/18 00:00:00,77,
B24F0028,001,1973/05/07 00:00:00,94,
B24F0028,001,1973/08/27 00:00:00,107,
B24F0028,001,1973/10/08 00:00:00,96,
B24F0028,001,1973/12/10 00:00:00,70,
B24F0028,001,1974/04/22 00:00:00,69,
B24F0028,001,1974/08/28 00:00:00,85,
B24F0028,001,1974/10/14 00:00:00,77,
B24F0028,001,1974/12/09 00:00:00,26,
B24F0028,001,1975/04/21 00:00:00,32,
B24F0028,001,1975/08/28 00:00:00,67,
B24F0028,001,1975/10/14 00:00:00,72,
B24F0028,001,1975/12/15 00:00:00,59,
B24F0028,001,1976/04/15 00:00:00,73,
B24F0028,001,1976/08/27 00:00:00,97,
B24F0028,001,1976/10/14 00:00:00,92,
B24F0028,001,1976/12/13 00:00:00,79,
B24F0028,001,1977/04/28 00:00:00,52,
B24F0028,001,1977/08/29 00:00:00,84,
B24F0028,001,1977/10/14 00:00:00,77,
B24F0028,001,1977/12/13 00:00:00,54,
B24F0028,001,1978/04/28 00:00:00,59,
B24F0028,001,1978/08/28 00:00:00,68,
B24F0028,001,1978/10/13 00:00:00,87,
B24F0028,001,1978/12/14 00:00:00,93,
B24F0028,001,1979/04/27 00:00:00,36,
B24F0028,001,1979/08/28 00:00:00,34,
B24F0028,001,1979/10/15 00:00:00,37,
B24F0028,001,1979/12/14 00:00:00,46,
B24F0028,001,1980/04/28 00:00:00,38,
B24F0028,001,1980/12/23 00:00:00,53,
B24F0028,001,1981/04/28 00:00:00,79,
B24F0028,001,1981/08/28 00:00:00,121,
B24F0028,001,1981/10/14 00:00:00,122,
B24F0028,001,1981/12/14 00:00:00,113,
B24F0028,001,1982/04/26 00:00:00,109,
B24F0028,001,1982/08/23 00:00:00,92,
B24F0028,001,1982/10/11 00:00:00,125,
B24F0028,001,1982/12/13 00:00:00,111,
B24F0028,001,1983/04/25 00:00:00,89,
B24F0028,001,1983/08/29 00:00:00,111,
B24F0028,001,1983/10/14 00:00:00,98,
B24F0028,001,1983/12/14 00:00:00,91,
B24F0028,001,1984/04/27 00:00:00,164,
B24F0028,001,1984/10/12 00:00:00,109,
B24F0028,001,1984/12/14 00:00:00,111,
B24F0028,001,1985/04/24 00:00:00,115,
B24F0028,001,1985/04/26 00:00:00,115,
B24F0028,001,1985/06/18 00:00:00,123,
B24F0028,001,1985/08/22 00:00:00,119,
B24F0028,001,1985/10/08 00:00:00,119,
B24F0028,001,1985/12/13 00:00:00,125,
B24F0028,001,1986/04/25 00:00:00,133,
B24F0028,001,1986/05/28 00:00:00,141,
B24F0028,001,1986/06/13 00:00:00,133,
B24F0028,001,1986/06/27 00:00:00,149,
B24F0028,001,1986/06/28 00:00:00,149,
B24F0028,001,1986/07/14 00:00:00,138,
B24F0028,001,1986/07/29 00:00:00,140,
B24F0028,001,1986/08/14 00:00:00,139,
B24F0028,001,1986/09/12 00:00:00,145,
B24F0028,001,1986/09/29 00:00:00,148,
B24F0028,001,1986/10/28 00:00:00,133,
B24F0028,001,1986/11/14 00:00:00,121,
B24F0028,001,1986/11/28 00:00:00,126,
B24F0028,001,1986/12/16 00:00:00,118,
B24F0028,001,1986/12/29 00:00:00,114,
B24F0028,001,1987/01/14 00:00:00,97,
B24F0028,001,1987/01/28 00:00:00,96,
B24F0028,001,1987/02/16 00:00:00,104,
B24F0028,001,1987/02/28 00:00:00,111,
B24F0028,001,1987/03/13 00:00:00,117,
B24F0028,001,1987/03/27 00:00:00,115,
B24F0028,001,1987/04/14 00:00:00,117,
B24F0028,001,1987/04/28 00:00:00,122,
B24F0028,001,1987/05/14 00:00:00,123,
B24F0028,001,1987/05/27 00:00:00,123,
B24F0028,001,1987/06/15 00:00:00,126,
B24F0028,001,1987/06/27 00:00:00,113,
B24F0028,001,1987/07/15 00:00:00,129,
B24F0028,001,1987/07/29 00:00:00,118,
B24F0028,001,1987/08/14 00:00:00,112,
B24F0028,001,1987/08/28 00:00:00,120,
B24F0028,001,1987/09/11 00:00:00,118,
B24F0028,001,1987/09/28 00:00:00,129,
B24F0028,001,1987/10/14 00:00:00,124,
B24F0028,001,1987/10/28 00:00:00,127,
B24F0028,001,1987/11/13 00:00:00,130,
B24F0028,001,1987/11/27 00:00:00,161,
B24F0028,001,1987/12/14 00:00:00,78,
B24F0028,001,1987/12/28 00:00:00,107,
B24F0028,001,1988/01/14 00:00:00,99,
B24F0028,001,1988/01/28 00:00:00,148,
B24F0028,001,1988/02/12 00:00:00,85,
B24F0028,001,1988/02/26 00:00:00,75,
B24F0028,001,1988/03/11 00:00:00,69,
B24F0028,001,1988/03/25 00:00:00,71,
B24F0028,001,1988/04/14 00:00:00,86,
B24F0028,001,1988/04/28 00:00:00,149,
B24F0028,001,1988/05/16 00:00:00,94,
B24F0028,001,1988/05/28 00:00:00,97,
B24F0028,001,1988/06/14 00:00:00,174,
B24F0028,001,1988/06/28 00:00:00,174,
B24F0028,001,1988/07/14 00:00:00,180,
B24F0028,001,1988/07/28 00:00:00,182,
B24F0028,001,1988/08/12 00:00:00,178,
B24F0028,001,1988/08/25 00:00:00,179,
B24F0028,001,1988/09/14 00:00:00,129,
B24F0028,001,1988/09/28 00:00:00,186,
B24F0028,001,1988/10/14 00:00:00,118,
B24F0028,001,1988/10/28 00:00:00,119,
B24F0028,001,1988/11/14 00:00:00,186,
B24F0028,001,1988/11/28 00:00:00,181,
B24F0028,001,1988/12/14 00:00:00,177,
B24F0028,001,1988/12/28 00:00:00,170,
B24F0028,001,1989/01/16 00:00:00,172,
B24F0028,001,1989/01/27 00:00:00,180,
B24F0028,001,1989/02/14 00:00:00,180,
B24F0028,001,1989/02/28 00:00:00,179,
B24F0028,001,1989/03/14 00:00:00,114,
B24F0028,001,1989/03/28 00:00:00,104,
B24F0028,001,1989/04/14 00:00:00,108,
B24F0028,001,1989/04/28 00:00:00,172,
B24F0028,001,1989/05/16 00:00:00,167,
B24F0028,001,1989/05/29 00:00:00,175,
B24F0028,001,1989/06/14 00:00:00,178,
B24F0028,001,1989/06/28 00:00:00,183,
B24F0028,001,1989/07/14 00:00:00,180,
B24F0028,001,1989/07/28 00:00:00,189,
B24F0028,001,1989/08/14 00:00:00,253,
B24F0028,001,1989/08/28 00:00:00,193,
B24F0028,001,1989/09/14 00:00:00,250,
B24F0028,001,1989/09/28 00:00:00,254,
B24F0028,001,1989/10/13 00:00:00,242,
B24F0028,001,1989/10/27 00:00:00,264,
B24F0028,001,1989/11/14 00:00:00,223,
B24F0028,001,1989/11/28 00:00:00,224,
B24F0028,001,1989/12/14 00:00:00,226,
B24F0028,001,1989/12/28 00:00:00,229,
B24F0028,001,1990/01/15 00:00:00,227,
B24F0028,001,1990/01/29 00:00:00,214,
B24F0028,001,1990/02/14 00:00:00,179,
B24F0028,001,1990/02/28 00:00:00,173,
B24F0028,001,1990/03/14 00:00:00,112,
B24F0028,001,1990/03/28 00:00:00,108,
B24F0028,001,1990/04/12 00:00:00,172,
B24F0028,001,1990/04/27 00:00:00,179,
B24F0028,001,1990/05/14 00:00:00,117,
B24F0028,001,1990/05/28 00:00:00,186,
B24F0028,001,1990/08/14 00:00:00,146,
B24F0028,001,1990/08/28 00:00:00,147,
B24F0028,001,1990/09/14 00:00:00,152,
B24F0028,001,1990/09/28 00:00:00,149,
B24F0028,001,1990/10/15 00:00:00,146,
B24F0028,001,1990/10/29 00:00:00,148,
B24F0028,001,1990/11/14 00:00:00,139,
B24F0028,001,1990/11/28 00:00:00,129,
B24F0028,001,1990/12/14 00:00:00,127,
B24F0028,001,1990/12/28 00:00:00,127,
B24F0028,001,1991/01/14 00:00:00,122,
B24F0028,001,1991/01/28 00:00:00,125,
B24F0028,001,1991/02/14 00:00:00,135,
B24F0028,001,1991/02/28 00:00:00,137,
B24F0028,001,1991/03/14 00:00:00,143,
B24F0028,001,1991/03/28 00:00:00,142,
B24F0028,001,1991/04/15 00:00:00,146,
B24F0028,001,1991/04/26 00:00:00,146,
B24F0028,001,1991/05/14 00:00:00,147,
B24F0028,001,1991/05/28 00:00:00,150,
B24F0028,001,1991/06/14 00:00:00,153,
B24F0028,001,1991/06/28 00:00:00,147,
B24F0028,001,1991/07/14 00:00:00,167,
B24F0028,001,1991/07/29 00:00:00,139,
B24F0028,001,1991/08/14 00:00:00,145,
B24F0028,001,1991/08/28 00:00:00,159,
B24F0028,001,1991/09/14 00:00:00,159,
B24F0028,001,1991/09/27 00:00:00,151,
B24F0028,001,1991/10/14 00:00:00,139,
B24F0028,001,1991/10/28 00:00:00,139,
B24F0028,001,1991/11/14 00:00:00,134,
B24F0028,001,1991/11/28 00:00:00,139,
B24F0028,001,1991/12/14 00:00:00,126,
B24F0028,001,1991/12/24 00:00:00,130,
B24F0028,001,1992/01/14 00:00:00,122,
B24F0028,001,1992/01/28 00:00:00,122,
B24F0028,001,1992/02/14 00:00:00,125,
B24F0028,001,1992/02/28 00:00:00,125,
B24F0028,001,1992/03/14 00:00:00,132,
B24F0028,001,1992/03/28 00:00:00,121,
B24F0028,001,1992/04/14 00:00:00,124,
B24F0028,001,1992/04/28 00:00:00,128,
B24F0028,001,1992/05/14 00:00:00,125,
B24F0028,001,1992/05/28 00:00:00,130,
B24F0028,001,1992/06/15 00:00:00,140,
B24F0028,001,1992/06/29 00:00:00,141,
B24F0028,001,1992/08/27 00:00:00,140,
B24F0028,001,1992/09/14 00:00:00,132,
B24F0028,001,1992/09/29 00:00:00,141,
B24F0028,001,1992/10/13 00:00:00,146,
B24F0028,001,1992/10/29 00:00:00,138,
B24F0028,001,1992/11/13 00:00:00,155,
B24F0028,001,1992/11/26 00:00:00,112,
B24F0028,001,1992/12/14 00:00:00,98,
B24F0028,001,1992/12/28 00:00:00,96,
B24F0028,001,1993/01/14 00:00:00,99,
B24F0028,001,1993/01/28 00:00:00,91,
B24F0028,001,1993/02/15 00:00:00,98,
B24F0028,001,1993/03/01 00:00:00,99,
B24F0028,001,1993/03/15 00:00:00,107,
B24F0028,001,1993/03/29 00:00:00,115,
B24F0028,001,1993/04/14 00:00:00,116,
B24F0028,001,1993/04/27 00:00:00,121,
B24F0028,001,1993/05/13 00:00:00,123,
B24F0028,001,1993/05/27 00:00:00,128,
B24F0028,001,1993/06/14 00:00:00,130,
B24F0028,001,1993/06/28 00:00:00,131,
B24F0028,001,1993/07/14 00:00:00,134,
B24F0028,001,1993/07/28 00:00:00,127,
B24F0028,001,1993/08/12 00:00:00,122,
B24F0028,001,1993/08/24 00:00:00,132,
B24F0028,001,1993/09/14 00:00:00,135,
B24F0028,001,1993/09/28 00:00:00,123,
B24F0028,001,1993/10/14 00:00:00,121,
B24F0028,001,1993/10/28 00:00:00,112,
B24F0028,001,1993/11/15 00:00:00,116,
B24F0028,001,1993/11/29 00:00:00,114,
B24F0028,001,1993/12/13 00:00:00,111,
B24F0028,001,1993/12/28 00:00:00,100,
B24F0028,001,1994/01/13 00:00:00,89,
B24F0028,001,1994/01/27 00:00:00,81,
B24F0028,001,1994/02/14 00:00:00,79,
B24F0028,001,1994/02/28 00:00:00,95,
B24F0028,001,1994/03/14 00:00:00,97,
B24F0028,001,1994/03/28 00:00:00,89,
B24F0028,001,1994/04/14 00:00:00,82,
B24F0028,001,1994/04/27 00:00:00,89,
B24F0028,001,1994/05/16 00:00:00,89,
B24F0028,001,1994/05/26 00:00:00,97,
B24F0028,001,1994/06/13 00:00:00,111,
B24F0028,001,1994/06/27 00:00:00,104,
B24F0028,001,1994/07/14 00:00:00,104,
B24F0028,001,1994/07/28 00:00:00,124,
B24F0028,001,1994/08/15 00:00:00,130,
B24F0028,001,1994/08/29 00:00:00,131,
B24F0028,001,1994/09/14 00:00:00,129,
B24F0028,001,1994/09/28 00:00:00,112,
B24F0028,001,1994/10/13 00:00:00,111,
B24F0028,001,1994/10/27 00:00:00,116,
B24F0028,001,1994/11/14 00:00:00,99,
B24F0028,001,1994/11/28 00:00:00,91,
B24F0028,001,1994/12/13 00:00:00,99,
B24F0028,001,1994/12/27 00:00:00,91,
B24F0028,001,1995/01/12 00:00:00,79,
B24F0028,001,1995/01/26 00:00:00,72,
B24F0028,001,1995/02/13 00:00:00,59,
B24F0028,001,1995/02/27 00:00:00,51,
B24F0028,001,1995/03/13 00:00:00,49,
B24F0028,001,1995/03/27 00:00:00,54,
B24F0028,001,1995/04/12 00:00:00,63,
B24F0028,001,1995/04/27 00:00:00,69,
B24F0028,001,1995/05/15 00:00:00,79,
B24F0028,001,1995/05/29 00:00:00,87,
B24F0028,001,1995/06/13 00:00:00,89,
B24F0028,001,1995/06/27 00:00:00,97,
B24F0028,001,1995/07/13 00:00:00,106,
B24F0028,001,1995/07/27 00:00:00,114,
B24F0028,001,1995/08/14 00:00:00,117,
B24F0028,001,1995/08/28 00:00:00,127,
B24F0028,001,1995/09/14 00:00:00,121,
B24F0028,001,1995/09/28 00:00:00,127,
B24F0028,001,1995/10/12 00:00:00,115,
B24F0028,001,1995/10/26 00:00:00,123,
B24F0028,001,1995/11/13 00:00:00,122,
B24F0028,001,1995/11/27 00:00:00,124,
B24F0028,001,1995/12/13 00:00:00,129,
B24F0028,001,1995/12/28 00:00:00,139,
B24F0028,001,1996/01/15 00:00:00,135,
B24F0028,001,1996/01/29 00:00:00,145,
B24F0028,001,1996/02/14 00:00:00,154,
B24F0028,001,1996/02/28 00:00:00,145,
B24F0028,001,1996/03/14 00:00:00,146,
B24F0028,001,1996/03/28 00:00:00,149,
B24F0028,001,1996/04/15 00:00:00,154,
B24F0028,001,1996/05/01 00:00:00,151,
B24F0028,001,1996/05/14 00:00:00,149,
B24F0028,001,1996/05/28 00:00:00,154,
B24F0028,001,1996/06/13 00:00:00,154,
B24F0028,001,1996/06/27 00:00:00,154,
B24F0028,001,1996/07/15 00:00:00,156,
B24F0028,001,1996/07/29 00:00:00,164,
B24F0028,001,1996/08/14 00:00:00,161,
B24F0028,001,1996/08/27 00:00:00,159,
B24F0028,001,1996/09/12 00:00:00,154,
B24F0028,001,1996/09/26 00:00:00,159,
B24F0028,001,1996/10/14 00:00:00,157,
B24F0028,001,1996/10/28 00:00:00,152,
B24F0028,001,1996/11/14 00:00:00,137,
B24F0028,001,1996/11/28 00:00:00,127,
B24F0028,001,1996/12/12 00:00:00,114,
B24F0028,001,1996/12/23 00:00:00,114,
B24F0028,001,1997/01/13 00:00:00,114,
B24F0028,001,1997/01/27 00:00:00,119,
B24F0028,001,1997/02/13 00:00:00,121,
B24F0028,001,1997/02/27 00:00:00,114,
B24F0028,001,1997/03/13 00:00:00,149,
B24F0028,001,1997/03/27 00:00:00,124,
B24F0028,001,1997/04/14 00:00:00,126,
B24F0028,001,1997/04/28 00:00:00,129,
B24F0028,001,1997/05/13 00:00:00,131,
B24F0028,001,1997/05/27 00:00:00,136,
B24F0028,001,1997/06/12 00:00:00,135,
B24F0028,001,1997/06/26 00:00:00,135,
B24F0028,001,1997/07/14 00:00:00,134,
B24F0028,001,1997/07/28 00:00:00,138,
B24F0028,001,1997/08/14 00:00:00,148,
B24F0028,001,1997/08/27 00:00:00,142,
B24F0028,001,1997/09/15 00:00:00,160,
B24F0028,001,1997/09/29 00:00:00,163,
