Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,14-01-1975,tot:,30-03-2005,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24F0091,001,24FP0015,99000,489325,381,14-01-1975,14-01-1975,14-04-2005,397,16,-603,-703


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24F0091,001,14-01-1975,262,246,135,,,,,,
B24F0091,001,28-01-1975,257,241,140,,,,,,
B24F0091,001,14-02-1975,250,234,147,,,,,,
B24F0091,001,28-02-1975,258,242,139,,,,,,
B24F0091,001,14-03-1975,260,244,137,,,,,,
B24F0091,001,27-03-1975,261,245,136,,,,,,
B24F0091,001,21-04-1975,259,243,138,,,,,,
B24F0091,001,14-05-1975,264,248,133,,,,,,
B24F0091,001,28-05-1975,268,252,129,,,,,,
B24F0091,001,13-06-1975,278,262,119,,,,,,
B24F0091,001,27-06-1975,274,258,123,,,,,,
B24F0091,001,14-07-1975,286,270,111,,,,,,
B24F0091,001,28-07-1975,291,275,106,,,,,,
B24F0091,001,25-08-1975,305,289,92,,,,,,
B24F0091,001,15-09-1975,306,290,91,,,,,,
B24F0091,001,29-09-1975,311,295,86,,,,,,
B24F0091,001,13-10-1975,318,302,79,,,,,,
B24F0091,001,28-10-1975,316,300,81,,,,,,
B24F0091,001,14-11-1975,321,305,76,,,,,,
B24F0091,001,28-11-1975,316,300,81,,,,,,
B24F0091,001,15-12-1975,300,284,97,,,,,,
B24F0091,001,29-12-1975,295,279,102,,,,,,
B24F0091,001,14-01-1976,291,275,106,,,,,,
B24F0091,001,28-01-1976,289,273,108,,,,,,
B24F0091,001,13-02-1976,286,270,111,,,,,,
B24F0091,001,27-02-1976,286,270,111,,,,,,
B24F0091,001,15-03-1976,288,272,109,,,,,,
B24F0091,001,29-03-1976,294,278,103,,,,,,
B24F0091,001,15-04-1976,298,282,99,,,,,,
B24F0091,001,28-04-1976,304,288,93,,,,,,
B24F0091,001,17-05-1976,308,292,89,,,,,,
B24F0091,001,28-05-1976,311,295,86,,,,,,
B24F0091,001,16-06-1976,319,303,78,,,,,,
B24F0091,001,28-06-1976,323,307,74,,,,,,
B24F0091,001,14-07-1976,329,313,68,,,,,,
B24F0091,001,28-07-1976,336,320,61,,,,,,
B24F0091,001,14-08-1976,343,327,54,,,,,,
B24F0091,001,28-08-1976,345,329,52,,,,,,
B24F0091,001,14-09-1976,349,333,48,,,,,,
B24F0091,001,28-09-1976,351,335,46,,,,,,
B24F0091,001,11-10-1976,352,336,45,,,,,,
B24F0091,001,29-10-1976,355,339,42,,,,,,
B24F0091,001,15-11-1976,353,337,44,,,,,,
B24F0091,001,29-11-1976,352,336,45,,,,,,
B24F0091,001,13-12-1976,344,328,53,,,,,,
B24F0091,001,27-12-1976,337,321,60,,,,,,
B24F0091,001,14-01-1977,330,314,67,,,,,,
B24F0091,001,28-01-1977,326,310,71,,,,,,
B24F0091,001,14-02-1977,316,300,81,,,,,,
B24F0091,001,28-02-1977,311,295,86,,,,,,
B24F0091,001,25-04-1977,300,284,97,,,,,,
B24F0091,001,13-05-1977,297,281,100,,,,,,
B24F0091,001,27-05-1977,305,289,92,,,,,,
B24F0091,001,15-06-1977,309,293,88,,,,,,
B24F0091,001,28-06-1977,314,298,83,,,,,,
B24F0091,001,15-07-1977,318,302,79,,,,,,
B24F0091,001,28-07-1977,321,305,76,,,,,,
B24F0091,001,15-08-1977,323,307,74,,,,,,
B24F0091,001,29-08-1977,326,310,71,,,,,,
B24F0091,001,15-09-1977,329,313,68,,,,,,
B24F0091,001,28-09-1977,331,315,66,,,,,,
B24F0091,001,10-10-1977,333,317,64,,,,,,
B24F0091,001,31-10-1977,334,318,63,,,,,,
B24F0091,001,14-11-1977,330,314,67,,,,,,
B24F0091,001,28-11-1977,310,294,87,,,,,,
B24F0091,001,05-12-1977,301,285,96,,,,,,
B24F0091,001,29-12-1977,281,265,116,,,,,,
B24F0091,001,16-01-1978,292,276,105,,,,,,
B24F0091,001,27-01-1978,295,279,102,,,,,,
B24F0091,001,14-02-1978,290,274,107,,,,,,
B24F0091,001,28-02-1978,287,271,110,,,,,,
B24F0091,001,14-03-1978,286,270,111,,,,,,
B24F0091,001,28-03-1978,286,270,111,,,,,,
B24F0091,001,14-04-1978,286,270,111,,,,,,
B24F0091,001,24-04-1978,286,270,111,,,,,,
B24F0091,001,16-05-1978,286,270,111,,,,,,
B24F0091,001,14-06-1978,293,277,104,,,,,,
B24F0091,001,28-06-1978,295,279,102,,,,,,
B24F0091,001,14-07-1978,298,282,99,,,,,,
B24F0091,001,28-07-1978,303,287,94,,,,,,
B24F0091,001,28-08-1978,308,292,89,,,,,,
B24F0091,001,14-09-1978,307,291,90,,,,,,
B24F0091,001,28-09-1978,310,294,87,,,,,,
B24F0091,001,09-10-1978,310,294,87,,,,,,
B24F0091,001,27-10-1978,310,294,87,,,,,,
B24F0091,001,15-11-1978,309,293,88,,,,,,
B24F0091,001,28-11-1978,311,295,86,,,,,,
B24F0091,001,11-12-1978,310,294,87,,,,,,
B24F0091,001,28-12-1978,309,293,88,,,,,,
B24F0091,001,15-01-1979,290,274,107,,,,,,
B24F0091,001,29-01-1979,285,269,112,,,,,,
B24F0091,001,28-02-1979,270,254,127,,,,,,
