Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-10/06/2017
Datum: 10/06/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B24F0030,001,24FP0030,99597,488142,925,,937,-3725,-3825,1960/07/11,2000/08/17
B24F0030,001,24FP0030,99597,488142,925,,932,-3725,-3825,2000/08/17,2005/04/14

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B24F0030,001,1966/04/28 00:00:00,871,
B24F0030,001,1966/05/27 00:00:00,881,
B24F0030,001,1966/06/29 00:00:00,880,
B24F0030,001,1966/07/29 00:00:00,883,
B24F0030,001,1966/08/29 00:00:00,889,
B24F0030,001,1966/09/28 00:00:00,889,
B24F0030,001,1966/10/28 00:00:00,888,
B24F0030,001,1966/11/28 00:00:00,885,
B24F0030,001,1966/12/28 00:00:00,847,
B24F0030,001,1967/01/30 00:00:00,851,
B24F0030,001,1967/02/28 00:00:00,846,
B24F0030,001,1967/03/28 00:00:00,842,
B24F0030,001,1967/04/28 00:00:00,856,
B24F0030,001,1967/05/29 00:00:00,865,
B24F0030,001,1967/06/28 00:00:00,876,
B24F0030,001,1967/07/28 00:00:00,886,
B24F0030,001,1967/08/28 00:00:00,882,
B24F0030,001,1967/09/28 00:00:00,871,
B24F0030,001,1967/10/27 00:00:00,866,
B24F0030,001,1967/11/28 00:00:00,856,
B24F0030,001,1967/12/28 00:00:00,838,
B24F0030,001,1968/01/28 00:00:00,844,
B24F0030,001,1968/02/28 00:00:00,847,
B24F0030,001,1968/03/28 00:00:00,845,
B24F0030,001,1968/04/28 00:00:00,858,
B24F0030,001,1968/05/28 00:00:00,864,
B24F0030,001,1968/06/28 00:00:00,870,
B24F0030,001,1968/07/27 00:00:00,864,
B24F0030,001,1968/08/29 00:00:00,867,
B24F0030,001,1968/09/27 00:00:00,869,
B24F0030,001,1968/10/28 00:00:00,859,
B24F0030,001,1968/11/28 00:00:00,859,
B24F0030,001,1968/12/27 00:00:00,851,
B24F0030,001,1969/01/28 00:00:00,861,
B24F0030,001,1969/02/28 00:00:00,859,
B24F0030,001,1969/03/28 00:00:00,852,
B24F0030,001,1969/04/28 00:00:00,859,
B24F0030,001,1969/05/28 00:00:00,863,
B24F0030,001,1969/06/30 00:00:00,872,
B24F0030,001,1969/07/28 00:00:00,880,
B24F0030,001,1969/08/29 00:00:00,869,
B24F0030,001,1969/09/29 00:00:00,871,
B24F0030,001,1969/10/28 00:00:00,876,
B24F0030,001,1969/11/28 00:00:00,871,
B24F0030,001,1969/12/27 00:00:00,871,
B24F0030,001,1970/01/28 00:00:00,880,
B24F0030,001,1970/02/27 00:00:00,877,
B24F0030,001,1970/03/26 00:00:00,859,
B24F0030,001,1970/04/28 00:00:00,868,
B24F0030,001,1970/05/28 00:00:00,880,
B24F0030,001,1970/06/29 00:00:00,897,
B24F0030,001,1970/07/28 00:00:00,883,
B24F0030,001,1970/08/28 00:00:00,895,
B24F0030,001,1970/09/28 00:00:00,892,
B24F0030,001,1970/10/28 00:00:00,883,
B24F0030,001,1970/11/28 00:00:00,872,
B24F0030,001,1970/12/28 00:00:00,872,
B24F0030,001,1971/01/28 00:00:00,874,
B24F0030,001,1971/03/01 00:00:00,872,
B24F0030,001,1971/03/29 00:00:00,872,
B24F0030,001,1971/04/28 00:00:00,883,
B24F0030,001,1971/05/28 00:00:00,893,
B24F0030,001,1971/06/28 00:00:00,902,
B24F0030,001,1971/07/28 00:00:00,912,
B24F0030,001,1971/08/27 00:00:00,908,
B24F0030,001,1971/09/28 00:00:00,912,
B24F0030,001,1971/10/28 00:00:00,907,
B24F0030,001,1971/11/29 00:00:00,898,
B24F0030,001,1971/12/28 00:00:00,897,
B24F0030,001,1972/01/28 00:00:00,905,
B24F0030,001,1972/02/28 00:00:00,909,
B24F0030,001,1972/03/28 00:00:00,911,
B24F0030,001,1972/04/28 00:00:00,922,
B24F0030,001,1972/05/29 00:00:00,918,
B24F0030,001,1972/06/28 00:00:00,932,
B24F0030,001,1972/07/28 00:00:00,918,
B24F0030,001,1972/08/28 00:00:00,918,
B24F0030,001,1972/09/28 00:00:00,915,
B24F0030,001,1972/10/27 00:00:00,925,
B24F0030,001,1972/11/28 00:00:00,917,
B24F0030,001,1972/12/28 00:00:00,922,
B24F0030,001,1973/01/29 00:00:00,922,
B24F0030,001,1973/02/28 00:00:00,922,
B24F0030,001,1973/03/28 00:00:00,927,
B24F0030,001,1973/04/28 00:00:00,930,
B24F0030,001,1973/05/28 00:00:00,945,
B24F0030,001,1973/06/28 00:00:00,957,
B24F0030,001,1973/07/27 00:00:00,933,
B24F0030,001,1973/08/28 00:00:00,945,
B24F0030,001,1973/09/28 00:00:00,957,
B24F0030,001,1973/10/29 00:00:00,918,
B24F0030,001,1973/12/14 00:00:00,908,
B24F0030,001,1974/02/14 00:00:00,899,
B24F0030,001,1974/02/28 00:00:00,892,
B24F0030,001,1974/03/14 00:00:00,884,
B24F0030,001,1974/03/28 00:00:00,894,
B24F0030,001,1974/04/26 00:00:00,905,
B24F0030,001,1974/05/28 00:00:00,900,
B24F0030,001,1974/07/01 00:00:00,908,
B24F0030,001,1974/07/29 00:00:00,898,
B24F0030,001,1974/08/28 00:00:00,905,
B24F0030,001,1974/09/30 00:00:00,907,
B24F0030,001,1974/10/28 00:00:00,896,
B24F0030,001,1974/11/28 00:00:00,890,
B24F0030,001,1974/12/27 00:00:00,885,
B24F0030,001,1975/01/28 00:00:00,866,
B24F0030,001,1975/02/28 00:00:00,860,
B24F0030,001,1975/03/27 00:00:00,856,
B24F0030,001,1975/04/28 00:00:00,900,
B24F0030,001,1975/05/30 00:00:00,867,
B24F0030,001,1975/06/30 00:00:00,866,
B24F0030,001,1975/08/14 00:00:00,884,
B24F0030,001,1975/08/28 00:00:00,889,
B24F0030,001,1975/09/29 00:00:00,874,
B24F0030,001,1975/10/17 00:00:00,875,
B24F0030,001,1975/10/29 00:00:00,882,
B24F0030,001,1975/11/28 00:00:00,877,
B24F0030,001,1975/12/18 00:00:00,869,
B24F0030,001,1975/12/29 00:00:00,862,
B24F0030,001,1976/01/28 00:00:00,796,
B24F0030,001,1976/03/01 00:00:00,860,
B24F0030,001,1976/03/29 00:00:00,868,
B24F0030,001,1976/04/23 00:00:00,866,
B24F0030,001,1976/05/28 00:00:00,888,
B24F0030,001,1976/06/28 00:00:00,886,
B24F0030,001,1976/07/28 00:00:00,917,
B24F0030,001,1976/08/26 00:00:00,924,
B24F0030,001,1976/09/29 00:00:00,922,
B24F0030,001,1976/10/14 00:00:00,917,
B24F0030,001,1976/10/28 00:00:00,919,
B24F0030,001,1976/11/30 00:00:00,912,
B24F0030,001,1976/12/28 00:00:00,912,
B24F0030,001,1977/01/28 00:00:00,891,
B24F0030,001,1977/03/01 00:00:00,895,
B24F0030,001,1977/03/28 00:00:00,870,
B24F0030,001,1977/04/28 00:00:00,874,
B24F0030,001,1977/06/30 00:00:00,869,
B24F0030,001,1977/07/29 00:00:00,881,
B24F0030,001,1977/08/30 00:00:00,882,
B24F0030,001,1977/10/28 00:00:00,886,
B24F0030,001,1977/11/28 00:00:00,864,
B24F0030,001,1977/12/28 00:00:00,864,
B24F0030,001,1978/02/28 00:00:00,867,
B24F0030,001,1978/03/28 00:00:00,873,
B24F0030,001,1978/04/28 00:00:00,863,
B24F0030,001,1978/06/28 00:00:00,862,
B24F0030,001,1978/10/30 00:00:00,879,
B24F0030,001,1978/11/30 00:00:00,877,
B24F0030,001,1979/01/29 00:00:00,871,
B24F0030,001,1979/03/01 00:00:00,866,
B24F0030,001,1979/05/01 00:00:00,857,
B24F0030,001,1979/05/29 00:00:00,852,
B24F0030,001,1979/06/28 00:00:00,860,
B24F0030,001,1979/07/27 00:00:00,857,
B24F0030,001,1979/08/28 00:00:00,844,
B24F0030,001,1979/10/01 00:00:00,835,
B24F0030,001,1979/10/30 00:00:00,847,
B24F0030,001,1979/11/28 00:00:00,857,
B24F0030,001,1979/12/28 00:00:00,842,
B24F0030,001,1980/01/28 00:00:00,837,
B24F0030,001,1980/02/28 00:00:00,829,
B24F0030,001,1980/03/28 00:00:00,828,
B24F0030,001,1980/05/02 00:00:00,825,
B24F0030,001,1980/05/28 00:00:00,823,
B24F0030,001,1980/06/30 00:00:00,822,
B24F0030,001,1980/07/28 00:00:00,825,
B24F0030,001,1980/08/29 00:00:00,832,
B24F0030,001,1980/10/01 00:00:00,828,
B24F0030,001,1980/10/30 00:00:00,825,
B24F0030,001,1980/11/28 00:00:00,833,
B24F0030,001,1981/01/30 00:00:00,822,
B24F0030,001,1981/03/02 00:00:00,820,
B24F0030,001,1981/04/28 00:00:00,825,
B24F0030,001,1981/06/01 00:00:00,834,
B24F0030,001,1981/06/29 00:00:00,823,
B24F0030,001,1981/07/28 00:00:00,826,
B24F0030,001,1981/08/28 00:00:00,835,
B24F0030,001,1981/09/30 00:00:00,835,
B24F0030,001,1981/10/29 00:00:00,828,
B24F0030,001,1981/12/01 00:00:00,818,
B24F0030,001,1982/02/01 00:00:00,822,
B24F0030,001,1982/05/28 00:00:00,825,
B24F0030,001,1982/06/28 00:00:00,839,
B24F0030,001,1982/07/28 00:00:00,830,
B24F0030,001,1982/08/27 00:00:00,838,
B24F0030,001,1982/09/28 00:00:00,843,
B24F0030,001,1982/11/30 00:00:00,830,
B24F0030,001,1983/01/28 00:00:00,815,
B24F0030,001,1983/03/29 00:00:00,812,
B24F0030,001,1983/05/30 00:00:00,821,
B24F0030,001,1983/07/28 00:00:00,824,
B24F0030,001,1983/08/29 00:00:00,827,
B24F0030,001,1983/09/29 00:00:00,814,
B24F0030,001,1983/11/29 00:00:00,812,
B24F0030,001,1983/12/30 00:00:00,802,
B24F0030,001,1984/01/30 00:00:00,808,
B24F0030,001,1984/02/28 00:00:00,802,
B24F0030,001,1984/03/30 00:00:00,799,
B24F0030,001,1984/04/26 00:00:00,783,
B24F0030,001,1984/05/28 00:00:00,780,
B24F0030,001,1984/06/28 00:00:00,779,
B24F0030,001,1984/07/27 00:00:00,810,
B24F0030,001,1984/08/28 00:00:00,816,
B24F0030,001,1985/01/28 00:00:00,815,
B24F0030,001,1985/04/28 00:00:00,815,
B24F0030,001,1985/05/28 00:00:00,809,
B24F0030,001,1985/06/28 00:00:00,801,
B24F0030,001,1985/07/28 00:00:00,801,
B24F0030,001,1985/08/28 00:00:00,835,
B24F0030,001,1985/09/27 00:00:00,840,
B24F0030,001,1985/11/28 00:00:00,790,
B24F0030,001,1986/05/01 00:00:00,783,
B24F0030,001,1986/05/14 00:00:00,816,
B24F0030,001,1986/05/28 00:00:00,819,
B24F0030,001,1986/06/13 00:00:00,819,
B24F0030,001,1986/06/27 00:00:00,827,
B24F0030,001,1986/06/28 00:00:00,827,
B24F0030,001,1986/07/14 00:00:00,827,
B24F0030,001,1986/07/29 00:00:00,835,
B24F0030,001,1986/08/14 00:00:00,840,
B24F0030,001,1986/08/26 00:00:00,834,
B24F0030,001,1986/09/12 00:00:00,838,
B24F0030,001,1986/09/29 00:00:00,833,
B24F0030,001,1986/10/28 00:00:00,830,
B24F0030,001,1986/11/14 00:00:00,706,
B24F0030,001,1986/11/28 00:00:00,833,
B24F0030,001,1986/12/16 00:00:00,829,
B24F0030,001,1986/12/29 00:00:00,826,
B24F0030,001,1987/01/28 00:00:00,823,
B24F0030,001,1987/02/16 00:00:00,816,
B24F0030,001,1987/02/28 00:00:00,817,
B24F0030,001,1987/03/13 00:00:00,792,
B24F0030,001,1987/03/27 00:00:00,834,
B24F0030,001,1987/04/14 00:00:00,821,
B24F0030,001,1987/04/28 00:00:00,820,
B24F0030,001,1987/05/14 00:00:00,802,
B24F0030,001,1987/05/27 00:00:00,815,
B24F0030,001,1987/06/15 00:00:00,811,
B24F0030,001,1987/06/27 00:00:00,818,
B24F0030,001,1987/07/15 00:00:00,837,
B24F0030,001,1987/07/29 00:00:00,812,
B24F0030,001,1987/08/14 00:00:00,810,
B24F0030,001,1987/08/28 00:00:00,819,
B24F0030,001,1987/09/11 00:00:00,818,
B24F0030,001,1987/09/28 00:00:00,813,
B24F0030,001,1987/10/14 00:00:00,808,
B24F0030,001,1987/10/28 00:00:00,809,
B24F0030,001,1987/11/13 00:00:00,811,
B24F0030,001,1987/11/27 00:00:00,813,
B24F0030,001,1987/12/14 00:00:00,802,
B24F0030,001,1987/12/28 00:00:00,806,
B24F0030,001,1988/01/14 00:00:00,800,
B24F0030,001,1988/01/28 00:00:00,797,
B24F0030,001,1988/02/12 00:00:00,794,
B24F0030,001,1988/02/26 00:00:00,805,
B24F0030,001,1988/03/11 00:00:00,786,
B24F0030,001,1988/03/25 00:00:00,784,
B24F0030,001,1988/04/14 00:00:00,780,
B24F0030,001,1988/04/28 00:00:00,781,
B24F0030,001,1988/05/16 00:00:00,783,
B24F0030,001,1988/05/28 00:00:00,708,
B24F0030,001,1988/06/14 00:00:00,806,
B24F0030,001,1988/06/28 00:00:00,811,
B24F0030,001,1988/07/14 00:00:00,818,
B24F0030,001,1988/07/28 00:00:00,827,
B24F0030,001,1988/08/12 00:00:00,819,
B24F0030,001,1988/08/25 00:00:00,838,
B24F0030,001,1988/09/14 00:00:00,843,
B24F0030,001,1988/09/28 00:00:00,849,
B24F0030,001,1988/10/14 00:00:00,704,
B24F0030,001,1988/10/28 00:00:00,847,
B24F0030,001,1988/11/14 00:00:00,849,
B24F0030,001,1988/11/28 00:00:00,800,
B24F0030,001,1988/12/14 00:00:00,854,
B24F0030,001,1988/12/28 00:00:00,851,
B24F0030,001,1989/01/16 00:00:00,856,
B24F0030,001,1989/01/27 00:00:00,851,
B24F0030,001,1989/02/14 00:00:00,834,
B24F0030,001,1989/02/28 00:00:00,847,
B24F0030,001,1989/03/14 00:00:00,845,
B24F0030,001,1989/03/28 00:00:00,839,
B24F0030,001,1989/04/14 00:00:00,841,
B24F0030,001,1989/04/28 00:00:00,848,
B24F0030,001,1989/05/16 00:00:00,850,
B24F0030,001,1989/05/29 00:00:00,855,
B24F0030,001,1989/06/14 00:00:00,856,
B24F0030,001,1989/06/28 00:00:00,858,
B24F0030,001,1989/07/14 00:00:00,854,
B24F0030,001,1989/07/28 00:00:00,864,
B24F0030,001,1989/08/14 00:00:00,868,
B24F0030,001,1989/08/28 00:00:00,868,
B24F0030,001,1989/09/14 00:00:00,871,
B24F0030,001,1989/09/28 00:00:00,868,
B24F0030,001,1989/10/13 00:00:00,871,
B24F0030,001,1989/10/27 00:00:00,871,
B24F0030,001,1989/11/14 00:00:00,870,
B24F0030,001,1989/11/28 00:00:00,873,
B24F0030,001,1989/12/14 00:00:00,873,
B24F0030,001,1989/12/28 00:00:00,877,
B24F0030,001,1990/01/15 00:00:00,888,
B24F0030,001,1990/01/29 00:00:00,888,
B24F0030,001,1990/02/14 00:00:00,882,
B24F0030,001,1990/02/28 00:00:00,841,
B24F0030,001,1990/03/14 00:00:00,882,
B24F0030,001,1990/03/28 00:00:00,878,
B24F0030,001,1990/04/12 00:00:00,876,
B24F0030,001,1990/04/27 00:00:00,868,
B24F0030,001,1990/05/14 00:00:00,875,
B24F0030,001,1990/05/28 00:00:00,876,
B24F0030,001,1990/08/14 00:00:00,888,
B24F0030,001,1990/08/28 00:00:00,894,
B24F0030,001,1990/09/14 00:00:00,897,
B24F0030,001,1990/09/28 00:00:00,897,
B24F0030,001,1990/10/15 00:00:00,899,
B24F0030,001,1990/10/29 00:00:00,900,
B24F0030,001,1990/11/14 00:00:00,900,
B24F0030,001,1990/11/28 00:00:00,900,
B24F0030,001,1990/12/14 00:00:00,899,
B24F0030,001,1990/12/28 00:00:00,898,
B24F0030,001,1991/01/14 00:00:00,896,
B24F0030,001,1991/01/28 00:00:00,895,
B24F0030,001,1991/02/14 00:00:00,896,
B24F0030,001,1991/02/28 00:00:00,896,
B24F0030,001,1991/03/14 00:00:00,896,
B24F0030,001,1991/03/28 00:00:00,893,
B24F0030,001,1991/04/15 00:00:00,898,
B24F0030,001,1991/04/26 00:00:00,894,
B24F0030,001,1991/06/14 00:00:00,897,
B24F0030,001,1991/06/28 00:00:00,890,
B24F0030,001,1991/07/14 00:00:00,889,
B24F0030,001,1991/07/29 00:00:00,908,
B24F0030,001,1991/08/14 00:00:00,893,
B24F0030,001,1991/08/28 00:00:00,920,
B24F0030,001,1991/09/14 00:00:00,893,
B24F0030,001,1991/09/27 00:00:00,904,
B24F0030,001,1991/10/14 00:00:00,895,
B24F0030,001,1991/10/28 00:00:00,896,
B24F0030,001,1991/11/14 00:00:00,895,
B24F0030,001,1991/11/28 00:00:00,898,
B24F0030,001,1991/12/14 00:00:00,891,
B24F0030,001,1991/12/24 00:00:00,888,
B24F0030,001,1992/01/14 00:00:00,885,
B24F0030,001,1992/01/28 00:00:00,885,
B24F0030,001,1992/02/14 00:00:00,881,
B24F0030,001,1992/02/28 00:00:00,867,
B24F0030,001,1992/03/14 00:00:00,885,
B24F0030,001,1992/03/28 00:00:00,875,
B24F0030,001,1992/04/14 00:00:00,880,
B24F0030,001,1992/04/28 00:00:00,878,
B24F0030,001,1992/05/14 00:00:00,876,
B24F0030,001,1992/05/28 00:00:00,879,
B24F0030,001,1992/06/15 00:00:00,908,
B24F0030,001,1992/06/29 00:00:00,880,
B24F0030,001,1992/08/27 00:00:00,891,
B24F0030,001,1992/09/14 00:00:00,892,
B24F0030,001,1992/09/29 00:00:00,889,
B24F0030,001,1992/10/13 00:00:00,889,
B24F0030,001,1992/10/29 00:00:00,893,
B24F0030,001,1992/11/13 00:00:00,900,
B24F0030,001,1992/11/27 00:00:00,899,
B24F0030,001,1992/12/14 00:00:00,884,
B24F0030,001,1992/12/28 00:00:00,880,
B24F0030,001,1993/01/15 00:00:00,876,
B24F0030,001,1993/01/28 00:00:00,877,
B24F0030,001,1993/02/15 00:00:00,875,
B24F0030,001,1993/03/01 00:00:00,868,
B24F0030,001,1993/03/15 00:00:00,870,
B24F0030,001,1993/03/29 00:00:00,873,
B24F0030,001,1993/04/14 00:00:00,870,
B24F0030,001,1993/04/27 00:00:00,871,
B24F0030,001,1993/05/13 00:00:00,874,
B24F0030,001,1993/05/27 00:00:00,872,
B24F0030,001,1993/06/14 00:00:00,874,
B24F0030,001,1993/06/28 00:00:00,874,
B24F0030,001,1993/07/14 00:00:00,874,
B24F0030,001,1993/07/28 00:00:00,875,
B24F0030,001,1993/08/12 00:00:00,872,
B24F0030,001,1993/08/24 00:00:00,876,
B24F0030,001,1993/09/14 00:00:00,872,
B24F0030,001,1993/09/28 00:00:00,873,
B24F0030,001,1993/10/14 00:00:00,875,
B24F0030,001,1993/10/28 00:00:00,872,
B24F0030,001,1993/11/15 00:00:00,872,
B24F0030,001,1993/11/29 00:00:00,872,
B24F0030,001,1993/12/13 00:00:00,872,
B24F0030,001,1993/12/28 00:00:00,871,
B24F0030,001,1994/01/13 00:00:00,864,
B24F0030,001,1994/01/27 00:00:00,859,
B24F0030,001,1994/02/14 00:00:00,854,
B24F0030,001,1994/02/28 00:00:00,865,
B24F0030,001,1994/03/14 00:00:00,850,
B24F0030,001,1994/03/28 00:00:00,848,
B24F0030,001,1994/04/14 00:00:00,847,
B24F0030,001,1994/04/27 00:00:00,847,
B24F0030,001,1994/05/16 00:00:00,856,
B24F0030,001,1994/05/26 00:00:00,855,
B24F0030,001,1994/06/13 00:00:00,856,
B24F0030,001,1994/06/27 00:00:00,852,
B24F0030,001,1994/07/14 00:00:00,856,
B24F0030,001,1994/07/28 00:00:00,859,
B24F0030,001,1994/08/15 00:00:00,864,
B24F0030,001,1994/08/29 00:00:00,858,
B24F0030,001,1994/09/14 00:00:00,856,
B24F0030,001,1994/09/28 00:00:00,859,
B24F0030,001,1994/10/13 00:00:00,849,
B24F0030,001,1994/10/27 00:00:00,846,
B24F0030,001,1994/11/14 00:00:00,843,
B24F0030,001,1994/11/28 00:00:00,838,
B24F0030,001,1994/12/13 00:00:00,835,
B24F0030,001,1994/12/27 00:00:00,836,
B24F0030,001,1995/01/12 00:00:00,828,
B24F0030,001,1995/01/26 00:00:00,827,
B24F0030,001,1995/02/13 00:00:00,828,
B24F0030,001,1995/02/27 00:00:00,816,
B24F0030,001,1995/03/13 00:00:00,813,
B24F0030,001,1995/03/27 00:00:00,810,
B24F0030,001,1995/04/12 00:00:00,817,
B24F0030,001,1995/04/27 00:00:00,815,
B24F0030,001,1995/05/15 00:00:00,814,
B24F0030,001,1995/05/29 00:00:00,813,
B24F0030,001,1995/06/13 00:00:00,813,
B24F0030,001,1995/06/27 00:00:00,815,
B24F0030,001,1995/07/13 00:00:00,818,
B24F0030,001,1995/07/27 00:00:00,819,
B24F0030,001,1995/08/14 00:00:00,823,
B24F0030,001,1995/08/28 00:00:00,828,
B24F0030,001,1995/09/14 00:00:00,838,
B24F0030,001,1995/09/28 00:00:00,836,
B24F0030,001,1995/10/12 00:00:00,833,
B24F0030,001,1995/10/26 00:00:00,831,
B24F0030,001,1995/11/13 00:00:00,838,
B24F0030,001,1995/11/27 00:00:00,838,
B24F0030,001,1995/12/13 00:00:00,848,
B24F0030,001,1995/12/28 00:00:00,858,
B24F0030,001,1996/01/15 00:00:00,848,
B24F0030,001,1996/01/29 00:00:00,848,
B24F0030,001,1996/02/14 00:00:00,858,
B24F0030,001,1996/02/28 00:00:00,858,
B24F0030,001,1996/03/14 00:00:00,859,
B24F0030,001,1996/03/28 00:00:00,858,
B24F0030,001,1996/04/15 00:00:00,859,
B24F0030,001,1996/05/01 00:00:00,860,
B24F0030,001,1996/05/14 00:00:00,868,
B24F0030,001,1996/05/28 00:00:00,865,
B24F0030,001,1996/06/13 00:00:00,878,
B24F0030,001,1996/06/27 00:00:00,879,
B24F0030,001,1996/07/15 00:00:00,881,
B24F0030,001,1996/07/29 00:00:00,873,
B24F0030,001,1996/08/14 00:00:00,878,
B24F0030,001,1996/08/27 00:00:00,878,
B24F0030,001,1996/09/12 00:00:00,876,
B24F0030,001,1996/09/26 00:00:00,878,
B24F0030,001,1996/10/14 00:00:00,873,
B24F0030,001,1996/10/28 00:00:00,878,
B24F0030,001,1996/11/14 00:00:00,870,
B24F0030,001,1996/11/28 00:00:00,873,
B24F0030,001,1996/12/12 00:00:00,878,
B24F0030,001,1996/12/23 00:00:00,876,
B24F0030,001,1997/01/13 00:00:00,868,
B24F0030,001,1997/01/27 00:00:00,868,
B24F0030,001,1997/02/13 00:00:00,868,
B24F0030,001,1997/02/27 00:00:00,866,
B24F0030,001,1997/03/13 00:00:00,865,
B24F0030,001,1997/03/27 00:00:00,865,
B24F0030,001,1997/04/14 00:00:00,865,
B24F0030,001,1997/04/28 00:00:00,864,
B24F0030,001,1997/05/13 00:00:00,864,
B24F0030,001,1997/05/27 00:00:00,868,
B24F0030,001,1997/06/12 00:00:00,866,
B24F0030,001,1997/06/26 00:00:00,866,
B24F0030,001,1997/07/14 00:00:00,866,
B24F0030,001,1997/07/28 00:00:00,865,
B24F0030,001,1997/08/14 00:00:00,866,
B24F0030,001,1997/08/27 00:00:00,865,
B24F0030,001,1997/09/15 00:00:00,888,
B24F0030,001,1997/09/29 00:00:00,972,
B24F0030,001,1997/10/13 00:00:00,869,
B24F0030,001,1997/10/27 00:00:00,869,
B24F0030,001,1997/11/13 00:00:00,870,
B24F0030,001,1997/11/27 00:00:00,868,
B24F0030,001,1997/12/15 00:00:00,867,
B24F0030,001,1997/12/22 00:00:00,867,
B24F0030,001,1998/01/14 00:00:00,867,
B24F0030,001,1998/01/28 00:00:00,865,
B24F0030,001,1998/02/12 00:00:00,863,
B24F0030,001,1998/02/26 00:00:00,863,
B24F0030,001,1998/03/12 00:00:00,862,
B24F0030,001,1998/03/26 00:00:00,861,
B24F0030,001,1998/04/14 00:00:00,906,
B24F0030,001,1998/04/27 00:00:00,857,
