Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,11-09-2013,tot:,15-05-2017,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25B2793,001,,118067,495697,-16,01-08-2013,11-09-2013,15-05-2017,-23,-7,-323,


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25B2793,001,11-09-2013,103,110,-126,,,,,,
B25B2793,001,12-09-2013,110,117,-133,,,,,,
B25B2793,001,13-09-2013,113,120,-136,,,,,,
B25B2793,001,14-09-2013,113,120,-136,,,,,,
B25B2793,001,15-09-2013,112,119,-135,,,,,,
B25B2793,001,16-09-2013,112,119,-135,,,,,,
B25B2793,001,17-09-2013,112,119,-135,,,,,,
B25B2793,001,18-09-2013,110,117,-133,,,,,,
B25B2793,001,19-09-2013,112,119,-135,,,,,,
B25B2793,001,20-09-2013,109,116,-132,,,,,,
B25B2793,001,21-09-2013,111,118,-134,,,,,,
B25B2793,001,22-09-2013,113,120,-136,,,,,,
B25B2793,001,23-09-2013,114,121,-137,,,,,,
B25B2793,001,24-09-2013,115,122,-138,,,,,,
B25B2793,001,25-09-2013,116,123,-139,,,,,,
B25B2793,001,26-09-2013,117,124,-140,,,,,,
B25B2793,001,27-09-2013,118,125,-141,,,,,,
B25B2793,001,28-09-2013,118,125,-141,,,,,,
B25B2793,001,29-09-2013,119,126,-142,,,,,,
B25B2793,001,30-09-2013,119,126,-142,,,,,,
B25B2793,001,01-10-2013,120,127,-143,,,,,,
B25B2793,001,02-10-2013,120,127,-143,,,,,,
B25B2793,001,03-10-2013,121,128,-144,,,,,,
B25B2793,001,04-10-2013,120,127,-143,,,,,,
B25B2793,001,05-10-2013,121,128,-144,,,,,,
B25B2793,001,06-10-2013,121,128,-144,,,,,,
B25B2793,001,07-10-2013,121,128,-144,,,,,,
B25B2793,001,08-10-2013,121,128,-144,,,,,,
B25B2793,001,09-10-2013,121,128,-144,,,,,,
B25B2793,001,10-10-2013,119,126,-142,,,,,,
B25B2793,001,11-10-2013,119,126,-142,,,,,,
B25B2793,001,12-10-2013,106,113,-129,,,,,,
B25B2793,001,13-10-2013,104,111,-127,,,,,,
B25B2793,001,14-10-2013,93,100,-116,,,,,,
B25B2793,001,15-10-2013,97,104,-120,,,,,,
B25B2793,001,16-10-2013,100,107,-123,,,,,,
B25B2793,001,17-10-2013,104,111,-127,,,,,,
B25B2793,001,18-10-2013,108,115,-131,,,,,,
B25B2793,001,19-10-2013,110,117,-133,,,,,,
B25B2793,001,20-10-2013,111,118,-134,,,,,,
B25B2793,001,21-10-2013,112,119,-135,,,,,,
B25B2793,001,22-10-2013,112,119,-135,,,,,,
B25B2793,001,23-10-2013,113,120,-136,,,,,,
B25B2793,001,24-10-2013,114,121,-137,,,,,,
B25B2793,001,25-10-2013,115,122,-138,,,,,,
B25B2793,001,26-10-2013,115,122,-138,,,,,,
B25B2793,001,27-10-2013,115,122,-138,,,,,,
B25B2793,001,28-10-2013,110,117,-133,,,,,,
B25B2793,001,29-10-2013,108,115,-131,,,,,,
B25B2793,001,30-10-2013,108,115,-131,,,,,,
B25B2793,001,31-10-2013,111,118,-134,,,,,,
B25B2793,001,01-11-2013,112,119,-135,,,,,,
B25B2793,001,02-11-2013,112,119,-135,,,,,,
B25B2793,001,03-11-2013,112,119,-135,,,,,,
B25B2793,001,04-11-2013,90,97,-113,,,,,,
B25B2793,001,05-11-2013,93,100,-116,,,,,,
B25B2793,001,06-11-2013,93,100,-116,,,,,,
B25B2793,001,07-11-2013,97,104,-120,,,,,,
B25B2793,001,08-11-2013,101,108,-124,,,,,,
B25B2793,001,09-11-2013,104,111,-127,,,,,,
B25B2793,001,10-11-2013,95,102,-118,,,,,,
B25B2793,001,11-11-2013,100,107,-123,,,,,,
B25B2793,001,12-11-2013,103,110,-126,,,,,,
B25B2793,001,13-11-2013,106,113,-129,,,,,,
B25B2793,001,14-11-2013,107,114,-130,,,,,,
B25B2793,001,15-11-2013,107,114,-130,,,,,,
B25B2793,001,16-11-2013,108,115,-131,,,,,,
B25B2793,001,17-11-2013,108,115,-131,,,,,,
B25B2793,001,18-11-2013,109,116,-132,,,,,,
B25B2793,001,19-11-2013,109,116,-132,,,,,,
B25B2793,001,20-11-2013,110,117,-133,,,,,,
B25B2793,001,21-11-2013,110,117,-133,,,,,,
B25B2793,001,22-11-2013,111,118,-134,,,,,,
B25B2793,001,23-11-2013,111,118,-134,,,,,,
B25B2793,001,24-11-2013,112,119,-135,,,,,,
B25B2793,001,25-11-2013,112,119,-135,,,,,,
B25B2793,001,26-11-2013,113,120,-136,,,,,,
B25B2793,001,27-11-2013,113,120,-136,,,,,,
B25B2793,001,28-11-2013,113,120,-136,,,,,,
B25B2793,001,29-11-2013,114,121,-137,,,,,,
B25B2793,001,30-11-2013,112,119,-135,,,,,,
B25B2793,001,01-12-2013,113,120,-136,,,,,,
B25B2793,001,02-12-2013,112,119,-135,,,,,,
B25B2793,001,03-12-2013,113,120,-136,,,,,,
B25B2793,001,04-12-2013,114,121,-137,,,,,,
B25B2793,001,05-12-2013,114,121,-137,,,,,,
B25B2793,001,06-12-2013,113,120,-136,,,,,,
B25B2793,001,07-12-2013,111,118,-134,,,,,,
B25B2793,001,08-12-2013,112,119,-135,,,,,,
B25B2793,001,09-12-2013,112,119,-135,,,,,,
B25B2793,001,10-12-2013,113,120,-136,,,,,,
B25B2793,001,11-12-2013,114,121,-137,,,,,,
B25B2793,001,12-12-2013,114,121,-137,,,,,,
B25B2793,001,13-12-2013,115,122,-138,,,,,,
B25B2793,001,14-12-2013,115,122,-138,,,,,,
B25B2793,001,15-12-2013,115,122,-138,,,,,,
B25B2793,001,16-12-2013,114,121,-137,,,,,,
B25B2793,001,17-12-2013,113,120,-136,,,,,,
B25B2793,001,18-12-2013,112,119,-135,,,,,,
B25B2793,001,19-12-2013,110,117,-133,,,,,,
B25B2793,001,20-12-2013,110,117,-133,,,,,,
B25B2793,001,21-12-2013,111,118,-134,,,,,,
B25B2793,001,22-12-2013,107,114,-130,,,,,,
B25B2793,001,23-12-2013,105,112,-128,,,,,,
B25B2793,001,24-12-2013,103,110,-126,,,,,,
B25B2793,001,25-12-2013,98,105,-121,,,,,,
B25B2793,001,26-12-2013,101,108,-124,,,,,,
