Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,26-02-2015,tot:,19-04-2017,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24H1307,001,,99743,486421,730,04-02-2015,04-02-2015,19-04-2017,716,-14,446,346


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24H1307,001,26-02-2015,288,302,428,,,,,,
B24H1307,001,27-02-2015,288,302,428,,,,,,
B24H1307,001,28-02-2015,288,302,428,,,,,,
B24H1307,001,01-03-2015,287,301,429,,,,,,
B24H1307,001,02-03-2015,287,301,429,,,,,,
B24H1307,001,03-03-2015,287,301,429,,,,,,
B24H1307,001,04-03-2015,287,301,429,,,,,,
B24H1307,001,05-03-2015,287,301,429,,,,,,
B24H1307,001,06-03-2015,287,301,429,,,,,,
B24H1307,001,07-03-2015,287,301,429,,,,,,
B24H1307,001,08-03-2015,286,300,430,,,,,,
B24H1307,001,09-03-2015,286,300,430,,,,,,
B24H1307,001,10-03-2015,286,300,430,,,,,,
B24H1307,001,11-03-2015,287,301,429,,,,,,
B24H1307,001,12-03-2015,286,300,430,,,,,,
B24H1307,001,13-03-2015,286,300,430,,,,,,
B24H1307,001,14-03-2015,286,300,430,,,,,,
B24H1307,001,15-03-2015,286,300,430,,,,,,
B24H1307,001,16-03-2015,286,300,430,,,,,,
B24H1307,001,17-03-2015,286,300,430,,,,,,
B24H1307,001,18-03-2015,286,300,430,,,,,,
B24H1307,001,19-03-2015,286,300,430,,,,,,
B24H1307,001,20-03-2015,286,300,430,,,,,,
B24H1307,001,21-03-2015,285,299,431,,,,,,
B24H1307,001,22-03-2015,286,300,430,,,,,,
B24H1307,001,23-03-2015,286,300,430,,,,,,
B24H1307,001,24-03-2015,286,300,430,,,,,,
B24H1307,001,25-03-2015,286,300,430,,,,,,
B24H1307,001,26-03-2015,287,301,429,,,,,,
B24H1307,001,27-03-2015,286,300,430,,,,,,
B24H1307,001,28-03-2015,288,302,428,,,,,,
B24H1307,001,29-03-2015,286,300,430,,,,,,
B24H1307,001,30-03-2015,286,300,430,,,,,,
B24H1307,001,31-03-2015,286,300,430,,,,,,
B24H1307,001,01-04-2015,287,301,429,,,,,,
B24H1307,001,02-04-2015,287,301,429,,,,,,
B24H1307,001,03-04-2015,288,302,428,,,,,,
B24H1307,001,04-04-2015,288,302,428,,,,,,
B24H1307,001,05-04-2015,288,302,428,,,,,,
B24H1307,001,06-04-2015,288,302,428,,,,,,
B24H1307,001,07-04-2015,289,303,427,,,,,,
B24H1307,001,08-04-2015,289,303,427,,,,,,
B24H1307,001,09-04-2015,289,303,427,,,,,,
B24H1307,001,10-04-2015,289,303,427,,,,,,
B24H1307,001,11-04-2015,289,303,427,,,,,,
B24H1307,001,12-04-2015,290,304,426,,,,,,
B24H1307,001,13-04-2015,291,305,425,,,,,,
B24H1307,001,14-04-2015,290,304,426,,,,,,
B24H1307,001,15-04-2015,290,304,426,,,,,,
B24H1307,001,16-04-2015,290,304,426,,,,,,
B24H1307,001,17-04-2015,291,305,425,,,,,,
B24H1307,001,18-04-2015,292,306,424,,,,,,
B24H1307,001,19-04-2015,292,306,424,,,,,,
B24H1307,001,20-04-2015,292,306,424,,,,,,
B24H1307,001,21-04-2015,292,306,424,,,,,,
B24H1307,001,22-04-2015,292,306,424,,,,,,
B24H1307,001,23-04-2015,291,305,425,,,,,,
B24H1307,001,24-04-2015,291,305,425,,,,,,
B24H1307,001,25-04-2015,291,305,425,,,,,,
B24H1307,001,26-04-2015,291,305,425,,,,,,
B24H1307,001,27-04-2015,292,306,424,,,,,,
B24H1307,001,28-04-2015,292,306,424,,,,,,
B24H1307,001,29-04-2015,293,307,423,,,,,,
B24H1307,001,30-04-2015,293,307,423,,,,,,
B24H1307,001,01-05-2015,293,307,423,,,,,,
B24H1307,001,02-05-2015,294,308,422,,,,,,
B24H1307,001,03-05-2015,294,308,422,,,,,,
B24H1307,001,04-05-2015,294,308,422,,,,,,
B24H1307,001,05-05-2015,294,308,422,,,,,,
B24H1307,001,06-05-2015,295,309,421,,,,,,
B24H1307,001,07-05-2015,296,310,420,,,,,,
B24H1307,001,08-05-2015,296,310,420,,,,,,
B24H1307,001,09-05-2015,296,310,420,,,,,,
B24H1307,001,10-05-2015,297,311,419,,,,,,
B24H1307,001,11-05-2015,297,311,419,,,,,,
B24H1307,001,12-05-2015,297,311,419,,,,,,
B24H1307,001,13-05-2015,296,310,420,,,,,,
B24H1307,001,14-05-2015,296,310,420,,,,,,
B24H1307,001,15-05-2015,296,310,420,,,,,,
B24H1307,001,16-05-2015,297,311,419,,,,,,
B24H1307,001,17-05-2015,297,311,419,,,,,,
B24H1307,001,18-05-2015,297,311,419,,,,,,
B24H1307,001,19-05-2015,297,311,419,,,,,,
B24H1307,001,20-05-2015,297,311,419,,,,,,
B24H1307,001,21-05-2015,298,312,418,,,,,,
B24H1307,001,22-05-2015,298,312,418,,,,,,
B24H1307,001,23-05-2015,299,313,417,,,,,,
B24H1307,001,24-05-2015,299,313,417,,,,,,
B24H1307,001,25-05-2015,299,313,417,,,,,,
B24H1307,001,26-05-2015,299,313,417,,,,,,
B24H1307,001,27-05-2015,299,313,417,,,,,,
B24H1307,001,28-05-2015,299,313,417,,,,,,
B24H1307,001,29-05-2015,300,314,416,,,,,,
B24H1307,001,30-05-2015,300,314,416,,,,,,
B24H1307,001,31-05-2015,300,314,416,,,,,,
B24H1307,001,01-06-2015,301,315,415,,,,,,
B24H1307,001,02-06-2015,301,315,415,,,,,,
B24H1307,001,03-06-2015,301,315,415,,,,,,
B24H1307,001,04-06-2015,301,315,415,,,,,,
B24H1307,001,05-06-2015,302,316,414,,,,,,
B24H1307,001,06-06-2015,301,315,415,,,,,,
B24H1307,001,07-06-2015,302,316,414,,,,,,
B24H1307,001,08-06-2015,303,317,413,,,,,,
B24H1307,001,09-06-2015,302,316,414,,,,,,
B24H1307,001,10-06-2015,303,317,413,,,,,,
B24H1307,001,11-06-2015,303,317,413,,,,,,
B24H1307,001,12-06-2015,303,317,413,,,,,,
B24H1307,001,13-06-2015,302,316,414,,,,,,
B24H1307,001,14-06-2015,303,317,413,,,,,,
B24H1307,001,15-06-2015,303,317,413,,,,,,
B24H1307,001,16-06-2015,303,317,413,,,,,,
B24H1307,001,17-06-2015,303,317,413,,,,,,
B24H1307,001,18-06-2015,303,317,413,,,,,,
B24H1307,001,19-06-2015,303,317,413,,,,,,
B24H1307,001,20-06-2015,304,318,412,,,,,,
B24H1307,001,21-06-2015,304,318,412,,,,,,
B24H1307,001,22-06-2015,304,318,412,,,,,,
B24H1307,001,23-06-2015,304,318,412,,,,,,
B24H1307,001,24-06-2015,305,319,411,,,,,,
B24H1307,001,25-06-2015,304,318,412,,,,,,
B24H1307,001,26-06-2015,305,319,411,,,,,,
B24H1307,001,27-06-2015,305,319,411,,,,,,
B24H1307,001,28-06-2015,306,320,410,,,,,,
B24H1307,001,29-06-2015,306,320,410,,,,,,
B24H1307,001,30-06-2015,307,321,409,,,,,,
B24H1307,001,01-07-2015,307,321,409,,,,,,
B24H1307,001,02-07-2015,306,320,410,,,,,,
B24H1307,001,03-07-2015,308,322,408,,,,,,
B24H1307,001,04-07-2015,307,321,409,,,,,,
B24H1307,001,05-07-2015,308,322,408,,,,,,
B24H1307,001,06-07-2015,308,322,408,,,,,,
B24H1307,001,07-07-2015,308,322,408,,,,,,
B24H1307,001,08-07-2015,308,322,408,,,,,,
B24H1307,001,09-07-2015,308,322,408,,,,,,
B24H1307,001,10-07-2015,309,323,407,,,,,,
B24H1307,001,11-07-2015,309,323,407,,,,,,
B24H1307,001,12-07-2015,310,324,406,,,,,,
B24H1307,001,13-07-2015,310,324,406,,,,,,
B24H1307,001,14-07-2015,310,324,406,,,,,,
B24H1307,001,15-07-2015,311,325,405,,,,,,
B24H1307,001,16-07-2015,310,324,406,,,,,,
B24H1307,001,17-07-2015,310,324,406,,,,,,
B24H1307,001,18-07-2015,310,324,406,,,,,,
B24H1307,001,19-07-2015,311,325,405,,,,,,
B24H1307,001,20-07-2015,311,325,405,,,,,,
B24H1307,001,21-07-2015,311,325,405,,,,,,
B24H1307,001,22-07-2015,311,325,405,,,,,,
B24H1307,001,23-07-2015,311,325,405,,,,,,
B24H1307,001,24-07-2015,312,326,404,,,,,,
B24H1307,001,25-07-2015,312,326,404,,,,,,
B24H1307,001,26-07-2015,313,327,403,,,,,,
B24H1307,001,27-07-2015,312,326,404,,,,,,
B24H1307,001,28-07-2015,313,327,403,,,,,,
B24H1307,001,29-07-2015,313,327,403,,,,,,
B24H1307,001,30-07-2015,313,327,403,,,,,,
B24H1307,001,31-07-2015,314,328,402,,,,,,
B24H1307,001,01-08-2015,313,327,403,,,,,,
B24H1307,001,02-08-2015,314,328,402,,,,,,
B24H1307,001,03-08-2015,314,328,402,,,,,,
B24H1307,001,04-08-2015,314,328,402,,,,,,
B24H1307,001,05-08-2015,315,329,401,,,,,,
B24H1307,001,06-08-2015,315,329,401,,,,,,
B24H1307,001,07-08-2015,315,329,401,,,,,,
B24H1307,001,08-08-2015,316,330,400,,,,,,
B24H1307,001,09-08-2015,316,330,400,,,,,,
B24H1307,001,10-08-2015,316,330,400,,,,,,
B24H1307,001,11-08-2015,316,330,400,,,,,,
B24H1307,001,12-08-2015,317,331,399,,,,,,
B24H1307,001,13-08-2015,317,331,399,,,,,,
B24H1307,001,14-08-2015,317,331,399,,,,,,
B24H1307,001,15-08-2015,317,331,399,,,,,,
B24H1307,001,16-08-2015,317,331,399,,,,,,
B24H1307,001,17-08-2015,317,331,399,,,,,,
B24H1307,001,18-08-2015,318,332,398,,,,,,
B24H1307,001,19-08-2015,318,332,398,,,,,,
B24H1307,001,20-08-2015,318,332,398,,,,,,
B24H1307,001,21-08-2015,318,332,398,,,,,,
B24H1307,001,22-08-2015,318,332,398,,,,,,
B24H1307,001,23-08-2015,317,331,399,,,,,,
B24H1307,001,24-08-2015,318,332,398,,,,,,
B24H1307,001,25-08-2015,318,332,398,,,,,,
B24H1307,001,26-08-2015,318,332,398,,,,,,
B24H1307,001,27-08-2015,318,332,398,,,,,,
B24H1307,001,28-08-2015,315,329,401,,,,,,
B24H1307,001,29-08-2015,313,327,403,,,,,,
B24H1307,001,30-08-2015,312,326,404,,,,,,
B24H1307,001,31-08-2015,310,324,406,,,,,,
B24H1307,001,01-09-2015,309,323,407,,,,,,
B24H1307,001,02-09-2015,308,322,408,,,,,,
B24H1307,001,03-09-2015,308,322,408,,,,,,
B24H1307,001,04-09-2015,307,321,409,,,,,,
B24H1307,001,05-09-2015,306,320,410,,,,,,
B24H1307,001,06-09-2015,306,320,410,,,,,,
B24H1307,001,07-09-2015,305,319,411,,,,,,
B24H1307,001,08-09-2015,303,317,413,,,,,,
