Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,06-03-1974,tot:,14-12-2015,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B24H0257,005,24HP0257,99243,486993,815,01-01-1916,01-10-1921,14-12-2015,864,49,-9200,-9300


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B24H0257,005,06-03-1974,1023,974,-159,,,,,,
B24H0257,005,05-06-1974,1034,985,-170,,,,,,
B24H0257,005,11-09-1974,1031,982,-167,,,,,,
B24H0257,005,04-12-1974,1003,954,-139,,,,,,
B24H0257,005,23-04-1975,996,947,-132,,,,,,
B24H0257,005,28-08-1975,1138,1089,-274,,,,,,
B24H0257,005,15-10-1975,1016,967,-152,,,,,,
B24H0257,005,17-12-1975,1080,1031,-216,,,,,,
B24H0257,005,21-04-1976,992,943,-128,,,,,,
B24H0257,005,27-08-1976,1097,1048,-233,,,,,,
B24H0257,005,13-10-1976,1061,1012,-197,,,,,,
B24H0257,005,15-12-1976,1065,1016,-201,,,,,,
B24H0257,005,27-04-1977,974,925,-110,,,,,,
B24H0257,005,31-08-1977,993,944,-129,,,,,,
B24H0257,005,12-10-1977,996,947,-132,,,,,,
B24H0257,005,14-12-1977,963,914,-99,,,,,,
B24H0257,005,26-04-1978,963,914,-99,,,,,,
B24H0257,005,30-08-1978,979,930,-115,,,,,,
B24H0257,005,11-10-1978,964,915,-100,,,,,,
B24H0257,005,13-12-1978,948,899,-84,,,,,,
B24H0257,005,25-04-1979,933,884,-69,,,,,,
B24H0257,005,29-08-1979,936,887,-72,,,,,,
B24H0257,005,17-10-1979,941,892,-77,,,,,,
B24H0257,005,12-12-1979,922,873,-58,,,,,,
B24H0257,005,23-04-1980,918,869,-54,,,,,,
B24H0257,005,27-08-1980,934,885,-70,,,,,,
B24H0257,005,15-10-1980,932,883,-68,,,,,,
B24H0257,005,10-12-1980,915,866,-51,,,,,,
B24H0257,005,22-04-1981,912,863,-48,,,,,,
B24H0257,005,26-08-1981,920,871,-56,,,,,,
B24H0257,005,14-10-1981,904,855,-40,,,,,,
B24H0257,005,16-12-1981,879,830,-15,,,,,,
B24H0257,005,28-04-1982,901,852,-37,,,,,,
B24H0257,005,25-08-1982,910,861,-46,,,,,,
B24H0257,005,13-10-1982,905,856,-41,,,,,,
B24H0257,005,15-12-1982,886,837,-22,,,,,,
B24H0257,005,27-04-1983,888,839,-24,,,,,,
B24H0257,005,31-08-1983,915,866,-51,,,,,,
B24H0257,005,12-10-1983,874,825,-10,,,,,,
B24H0257,005,14-12-1983,889,840,-25,,,,,,
B24H0257,005,25-04-1984,884,835,-20,,,,,,
B24H0257,005,29-08-1984,915,866,-51,,,,,,
B24H0257,005,17-10-1984,889,840,-25,,,,,,
B24H0257,005,12-12-1984,884,835,-20,,,,,,
B24H0257,005,25-04-1985,896,847,-32,,,,,,
B24H0257,005,28-08-1985,890,841,-26,,,,,,
B24H0257,005,16-10-1985,893,844,-29,,,,,,
B24H0257,005,11-12-1985,933,884,-69,,,,,,
B24H0257,005,23-04-1986,888,839,-24,,,,,,
B24H0257,005,27-08-1986,910,861,-46,,,,,,
B24H0257,005,14-10-1986,906,857,-42,,,,,,
