Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,11-09-2013,tot:,15-05-2017,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25B2790,001,,117637,496037,-32,01-08-2013,11-09-2013,15-05-2017,-38,-6,-238,


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25B2790,001,11-09-2013,63,69,-101,,,,,,
B25B2790,001,12-09-2013,68,74,-106,,,,,,
B25B2790,001,13-09-2013,73,79,-111,,,,,,
B25B2790,001,14-09-2013,60,66,-98,,,,,,
B25B2790,001,15-09-2013,67,73,-105,,,,,,
B25B2790,001,16-09-2013,66,72,-104,,,,,,
B25B2790,001,17-09-2013,68,74,-106,,,,,,
B25B2790,001,18-09-2013,63,69,-101,,,,,,
B25B2790,001,19-09-2013,70,76,-108,,,,,,
B25B2790,001,20-09-2013,64,70,-102,,,,,,
B25B2790,001,21-09-2013,70,76,-108,,,,,,
B25B2790,001,22-09-2013,73,79,-111,,,,,,
B25B2790,001,23-09-2013,75,81,-113,,,,,,
B25B2790,001,24-09-2013,76,82,-114,,,,,,
B25B2790,001,25-09-2013,78,84,-116,,,,,,
B25B2790,001,26-09-2013,81,87,-119,,,,,,
B25B2790,001,27-09-2013,83,89,-121,,,,,,
B25B2790,001,28-09-2013,85,91,-123,,,,,,
B25B2790,001,29-09-2013,86,92,-124,,,,,,
B25B2790,001,30-09-2013,88,94,-126,,,,,,
B25B2790,001,01-10-2013,90,96,-128,,,,,,
B25B2790,001,02-10-2013,91,97,-129,,,,,,
B25B2790,001,03-10-2013,92,98,-130,,,,,,
B25B2790,001,04-10-2013,78,84,-116,,,,,,
B25B2790,001,05-10-2013,87,93,-125,,,,,,
B25B2790,001,06-10-2013,90,96,-128,,,,,,
B25B2790,001,07-10-2013,92,98,-130,,,,,,
B25B2790,001,08-10-2013,92,98,-130,,,,,,
B25B2790,001,09-10-2013,92,98,-130,,,,,,
B25B2790,001,10-10-2013,87,93,-125,,,,,,
B25B2790,001,11-10-2013,73,79,-111,,,,,,
B25B2790,001,12-10-2013,62,68,-100,,,,,,
B25B2790,001,13-10-2013,41,47,-79,,,,,,
B25B2790,001,14-10-2013,53,59,-91,,,,,,
B25B2790,001,15-10-2013,45,51,-83,,,,,,
B25B2790,001,16-10-2013,58,64,-96,,,,,,
B25B2790,001,17-10-2013,63,69,-101,,,,,,
B25B2790,001,18-10-2013,66,72,-104,,,,,,
B25B2790,001,19-10-2013,67,73,-105,,,,,,
B25B2790,001,20-10-2013,64,70,-102,,,,,,
B25B2790,001,21-10-2013,68,74,-106,,,,,,
B25B2790,001,22-10-2013,69,75,-107,,,,,,
B25B2790,001,23-10-2013,70,76,-108,,,,,,
B25B2790,001,24-10-2013,74,80,-112,,,,,,
B25B2790,001,25-10-2013,74,80,-112,,,,,,
B25B2790,001,26-10-2013,75,81,-113,,,,,,
B25B2790,001,27-10-2013,58,64,-96,,,,,,
B25B2790,001,28-10-2013,56,62,-94,,,,,,
B25B2790,001,29-10-2013,55,61,-93,,,,,,
B25B2790,001,30-10-2013,64,70,-102,,,,,,
B25B2790,001,31-10-2013,67,73,-105,,,,,,
B25B2790,001,01-11-2013,67,73,-105,,,,,,
B25B2790,001,02-11-2013,61,67,-99,,,,,,
B25B2790,001,03-11-2013,67,73,-105,,,,,,
B25B2790,001,04-11-2013,32,38,-70,,,,,,
B25B2790,001,05-11-2013,51,57,-89,,,,,,
B25B2790,001,06-11-2013,53,59,-91,,,,,,
B25B2790,001,07-11-2013,53,59,-91,,,,,,
B25B2790,001,08-11-2013,58,64,-96,,,,,,
B25B2790,001,09-11-2013,61,67,-99,,,,,,
B25B2790,001,10-11-2013,45,51,-83,,,,,,
B25B2790,001,11-11-2013,58,64,-96,,,,,,
B25B2790,001,12-11-2013,59,65,-97,,,,,,
B25B2790,001,13-11-2013,63,69,-101,,,,,,
B25B2790,001,14-11-2013,59,65,-97,,,,,,
B25B2790,001,15-11-2013,64,70,-102,,,,,,
B25B2790,001,16-11-2013,66,72,-104,,,,,,
B25B2790,001,17-11-2013,67,73,-105,,,,,,
B25B2790,001,18-11-2013,67,73,-105,,,,,,
B25B2790,001,19-11-2013,62,68,-100,,,,,,
B25B2790,001,20-11-2013,67,73,-105,,,,,,
B25B2790,001,21-11-2013,68,74,-106,,,,,,
B25B2790,001,22-11-2013,71,77,-109,,,,,,
B25B2790,001,23-11-2013,72,78,-110,,,,,,
B25B2790,001,24-11-2013,72,78,-110,,,,,,
B25B2790,001,25-11-2013,74,80,-112,,,,,,
B25B2790,001,26-11-2013,75,81,-113,,,,,,
B25B2790,001,27-11-2013,76,82,-114,,,,,,
B25B2790,001,28-11-2013,77,83,-115,,,,,,
B25B2790,001,29-11-2013,78,84,-116,,,,,,
B25B2790,001,30-11-2013,74,80,-112,,,,,,
B25B2790,001,01-12-2013,79,85,-117,,,,,,
B25B2790,001,02-12-2013,82,88,-120,,,,,,
B25B2790,001,03-12-2013,83,89,-121,,,,,,
B25B2790,001,04-12-2013,84,90,-122,,,,,,
B25B2790,001,05-12-2013,83,89,-121,,,,,,
B25B2790,001,06-12-2013,69,75,-107,,,,,,
B25B2790,001,07-12-2013,75,81,-113,,,,,,
B25B2790,001,08-12-2013,77,83,-115,,,,,,
B25B2790,001,09-12-2013,78,84,-116,,,,,,
B25B2790,001,10-12-2013,83,89,-121,,,,,,
B25B2790,001,11-12-2013,85,91,-123,,,,,,
B25B2790,001,12-12-2013,86,92,-124,,,,,,
B25B2790,001,13-12-2013,87,93,-125,,,,,,
B25B2790,001,14-12-2013,80,86,-118,,,,,,
B25B2790,001,15-12-2013,78,84,-116,,,,,,
B25B2790,001,16-12-2013,83,89,-121,,,,,,
B25B2790,001,17-12-2013,76,82,-114,,,,,,
B25B2790,001,18-12-2013,80,86,-118,,,,,,
B25B2790,001,19-12-2013,70,76,-108,,,,,,
B25B2790,001,20-12-2013,77,83,-115,,,,,,
B25B2790,001,21-12-2013,72,78,-110,,,,,,
B25B2790,001,22-12-2013,68,74,-106,,,,,,
B25B2790,001,23-12-2013,67,73,-105,,,,,,
B25B2790,001,24-12-2013,63,69,-101,,,,,,
B25B2790,001,25-12-2013,58,64,-96,,,,,,
B25B2790,001,26-12-2013,64,70,-102,,,,,,
