Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-06-2017,,,,,,,,
Gegevens beschikbaar:,27-02-2015,tot:,19-04-2017,,,,,,,,
Datum: ,08-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25C1527,001,,101379,486819,347,03-02-2015,03-02-2015,19-04-2017,336,-11,257,157


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25C1527,001,27-02-2015,100,111,236,,,,,,
B25C1527,001,28-02-2015,99,110,237,,,,,,
B25C1527,001,01-03-2015,99,110,237,,,,,,
B25C1527,001,02-03-2015,100,111,236,,,,,,
B25C1527,001,03-03-2015,101,112,235,,,,,,
B25C1527,001,04-03-2015,106,117,230,,,,,,
B25C1527,001,05-03-2015,107,118,229,,,,,,
B25C1527,001,06-03-2015,107,118,229,,,,,,
B25C1527,001,07-03-2015,107,118,229,,,,,,
B25C1527,001,08-03-2015,106,117,230,,,,,,
B25C1527,001,09-03-2015,109,120,227,,,,,,
B25C1527,001,10-03-2015,110,121,226,,,,,,
B25C1527,001,11-03-2015,112,123,224,,,,,,
B25C1527,001,12-03-2015,113,124,223,,,,,,
B25C1527,001,13-03-2015,112,123,224,,,,,,
B25C1527,001,14-03-2015,114,125,222,,,,,,
B25C1527,001,15-03-2015,115,126,221,,,,,,
B25C1527,001,16-03-2015,114,125,222,,,,,,
B25C1527,001,17-03-2015,116,127,220,,,,,,
B25C1527,001,18-03-2015,117,128,219,,,,,,
B25C1527,001,19-03-2015,118,129,218,,,,,,
B25C1527,001,20-03-2015,118,129,218,,,,,,
B25C1527,001,21-03-2015,117,128,219,,,,,,
B25C1527,001,22-03-2015,119,130,217,,,,,,
B25C1527,001,23-03-2015,119,130,217,,,,,,
B25C1527,001,24-03-2015,119,130,217,,,,,,
B25C1527,001,25-03-2015,120,131,216,,,,,,
B25C1527,001,26-03-2015,120,131,216,,,,,,
B25C1527,001,27-03-2015,123,134,213,,,,,,
B25C1527,001,28-03-2015,121,132,215,,,,,,
B25C1527,001,29-03-2015,120,131,216,,,,,,
B25C1527,001,30-03-2015,121,132,215,,,,,,
B25C1527,001,31-03-2015,118,129,218,,,,,,
B25C1527,001,01-04-2015,117,128,219,,,,,,
B25C1527,001,02-04-2015,116,127,220,,,,,,
B25C1527,001,03-04-2015,117,128,219,,,,,,
B25C1527,001,04-04-2015,117,128,219,,,,,,
B25C1527,001,05-04-2015,119,130,217,,,,,,
B25C1527,001,06-04-2015,120,131,216,,,,,,
B25C1527,001,07-04-2015,121,132,215,,,,,,
B25C1527,001,08-04-2015,122,133,214,,,,,,
B25C1527,001,09-04-2015,121,132,215,,,,,,
B25C1527,001,10-04-2015,121,132,215,,,,,,
B25C1527,001,11-04-2015,122,133,214,,,,,,
B25C1527,001,12-04-2015,123,134,213,,,,,,
B25C1527,001,13-04-2015,124,135,212,,,,,,
B25C1527,001,14-04-2015,124,135,212,,,,,,
B25C1527,001,15-04-2015,123,134,213,,,,,,
B25C1527,001,16-04-2015,125,136,211,,,,,,
B25C1527,001,17-04-2015,126,137,210,,,,,,
B25C1527,001,18-04-2015,127,138,209,,,,,,
B25C1527,001,19-04-2015,127,138,209,,,,,,
B25C1527,001,20-04-2015,129,140,207,,,,,,
B25C1527,001,21-04-2015,129,140,207,,,,,,
B25C1527,001,22-04-2015,129,140,207,,,,,,
B25C1527,001,23-04-2015,128,139,208,,,,,,
B25C1527,001,24-04-2015,127,138,209,,,,,,
B25C1527,001,25-04-2015,128,139,208,,,,,,
B25C1527,001,26-04-2015,128,139,208,,,,,,
B25C1527,001,27-04-2015,129,140,207,,,,,,
B25C1527,001,28-04-2015,130,141,206,,,,,,
B25C1527,001,29-04-2015,130,141,206,,,,,,
B25C1527,001,30-04-2015,129,140,207,,,,,,
B25C1527,001,01-05-2015,129,140,207,,,,,,
B25C1527,001,02-05-2015,130,141,206,,,,,,
B25C1527,001,03-05-2015,129,140,207,,,,,,
B25C1527,001,04-05-2015,131,142,205,,,,,,
B25C1527,001,05-05-2015,130,141,206,,,,,,
B25C1527,001,06-05-2015,131,142,205,,,,,,
B25C1527,001,07-05-2015,133,144,203,,,,,,
B25C1527,001,08-05-2015,132,143,204,,,,,,
B25C1527,001,09-05-2015,133,144,203,,,,,,
B25C1527,001,10-05-2015,134,145,202,,,,,,
B25C1527,001,11-05-2015,134,145,202,,,,,,
B25C1527,001,12-05-2015,134,145,202,,,,,,
B25C1527,001,13-05-2015,135,146,201,,,,,,
B25C1527,001,14-05-2015,134,145,202,,,,,,
B25C1527,001,15-05-2015,136,147,200,,,,,,
B25C1527,001,16-05-2015,135,146,201,,,,,,
B25C1527,001,17-05-2015,137,148,199,,,,,,
B25C1527,001,18-05-2015,134,145,202,,,,,,
B25C1527,001,19-05-2015,135,146,201,,,,,,
B25C1527,001,20-05-2015,137,148,199,,,,,,
B25C1527,001,21-05-2015,138,149,198,,,,,,
B25C1527,001,22-05-2015,138,149,198,,,,,,
B25C1527,001,23-05-2015,138,149,198,,,,,,
B25C1527,001,24-05-2015,138,149,198,,,,,,
B25C1527,001,25-05-2015,137,148,199,,,,,,
B25C1527,001,26-05-2015,139,150,197,,,,,,
B25C1527,001,27-05-2015,140,151,196,,,,,,
B25C1527,001,28-05-2015,139,150,197,,,,,,
B25C1527,001,29-05-2015,139,150,197,,,,,,
B25C1527,001,30-05-2015,140,151,196,,,,,,
B25C1527,001,31-05-2015,139,150,197,,,,,,
B25C1527,001,01-06-2015,142,153,194,,,,,,
B25C1527,001,02-06-2015,140,151,196,,,,,,
B25C1527,001,03-06-2015,143,154,193,,,,,,
B25C1527,001,04-06-2015,143,154,193,,,,,,
B25C1527,001,05-06-2015,141,152,195,,,,,,
B25C1527,001,06-06-2015,144,155,192,,,,,,
B25C1527,001,07-06-2015,144,155,192,,,,,,
B25C1527,001,08-06-2015,145,156,191,,,,,,
B25C1527,001,09-06-2015,145,156,191,,,,,,
B25C1527,001,10-06-2015,145,156,191,,,,,,
B25C1527,001,11-06-2015,144,155,192,,,,,,
B25C1527,001,12-06-2015,144,155,192,,,,,,
B25C1527,001,13-06-2015,145,156,191,,,,,,
B25C1527,001,14-06-2015,145,156,191,,,,,,
B25C1527,001,15-06-2015,146,157,190,,,,,,
B25C1527,001,16-06-2015,148,159,188,,,,,,
B25C1527,001,17-06-2015,147,158,189,,,,,,
B25C1527,001,18-06-2015,147,158,189,,,,,,
B25C1527,001,19-06-2015,148,159,188,,,,,,
B25C1527,001,20-06-2015,149,160,187,,,,,,
B25C1527,001,21-06-2015,149,160,187,,,,,,
B25C1527,001,22-06-2015,149,160,187,,,,,,
B25C1527,001,23-06-2015,150,161,186,,,,,,
B25C1527,001,24-06-2015,151,162,185,,,,,,
B25C1527,001,25-06-2015,151,162,185,,,,,,
B25C1527,001,26-06-2015,151,162,185,,,,,,
B25C1527,001,27-06-2015,151,162,185,,,,,,
B25C1527,001,28-06-2015,152,163,184,,,,,,
B25C1527,001,29-06-2015,152,163,184,,,,,,
B25C1527,001,30-06-2015,153,164,183,,,,,,
B25C1527,001,01-07-2015,154,165,182,,,,,,
B25C1527,001,02-07-2015,154,165,182,,,,,,
B25C1527,001,03-07-2015,155,166,181,,,,,,
B25C1527,001,04-07-2015,155,166,181,,,,,,
B25C1527,001,05-07-2015,156,167,180,,,,,,
B25C1527,001,06-07-2015,156,167,180,,,,,,
B25C1527,001,07-07-2015,156,167,180,,,,,,
B25C1527,001,08-07-2015,156,167,180,,,,,,
B25C1527,001,09-07-2015,156,167,180,,,,,,
B25C1527,001,10-07-2015,157,168,179,,,,,,
B25C1527,001,11-07-2015,157,168,179,,,,,,
B25C1527,001,12-07-2015,158,169,178,,,,,,
B25C1527,001,13-07-2015,157,168,179,,,,,,
B25C1527,001,14-07-2015,158,169,178,,,,,,
B25C1527,001,15-07-2015,158,169,178,,,,,,
B25C1527,001,16-07-2015,158,169,178,,,,,,
B25C1527,001,17-07-2015,159,170,177,,,,,,
B25C1527,001,18-07-2015,159,170,177,,,,,,
B25C1527,001,19-07-2015,159,170,177,,,,,,
B25C1527,001,20-07-2015,159,170,177,,,,,,
B25C1527,001,21-07-2015,160,171,176,,,,,,
B25C1527,001,22-07-2015,160,171,176,,,,,,
B25C1527,001,23-07-2015,160,171,176,,,,,,
B25C1527,001,24-07-2015,161,172,175,,,,,,
B25C1527,001,25-07-2015,160,171,176,,,,,,
B25C1527,001,26-07-2015,161,172,175,,,,,,
B25C1527,001,27-07-2015,159,170,177,,,,,,
B25C1527,001,28-07-2015,159,170,177,,,,,,
B25C1527,001,29-07-2015,159,170,177,,,,,,
B25C1527,001,30-07-2015,160,171,176,,,,,,
B25C1527,001,31-07-2015,160,171,176,,,,,,
B25C1527,001,01-08-2015,160,171,176,,,,,,
B25C1527,001,02-08-2015,161,172,175,,,,,,
B25C1527,001,03-08-2015,161,172,175,,,,,,
B25C1527,001,04-08-2015,161,172,175,,,,,,
