Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,30-07-1958,tot:,31-01-2012,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25D0138,001,25DP0138,112070,484980,-420,01-01-1958,11-07-1958,01-10-1959,-379,41,-1970,-2070
B25D0138,001,25DP0138,112070,484980,-420,01-01-1958,01-10-1959,26-01-1971,-378,42,-1970,-2070
B25D0138,001,25DP0138,112070,484980,-420,01-01-1958,26-01-1971,14-01-2013,-353,67,-1970,-2070


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25D0138,001,30-07-1958,38,-3,-417,,,,,,
B25D0138,001,12-08-1958,32,-9,-411,,,,,,
B25D0138,001,26-08-1958,37,-4,-416,,,,,,
B25D0138,001,11-09-1958,36,-5,-415,,,,,,
B25D0138,001,23-09-1958,39,-2,-418,,,,,,
B25D0138,001,29-09-1958,28,-13,-407,,,,,,
B25D0138,001,21-10-1958,36,-5,-415,,,,,,
B25D0138,001,31-10-1958,38,-3,-417,,,,,,
B25D0138,001,20-11-1958,37,-4,-416,,,,,,
B25D0138,001,28-11-1958,39,-2,-418,,,,,,
B25D0138,001,15-12-1958,19,-22,-398,,,,,,
B25D0138,001,22-12-1958,26,-15,-405,,,,,,
B25D0138,001,23-01-1959,30,-11,-409,,,,,,
B25D0138,001,05-02-1959,27,-14,-406,,,,,,
B25D0138,001,26-02-1959,35,-6,-414,,,,,,
B25D0138,001,12-03-1959,36,-5,-415,,,,,,
B25D0138,001,25-03-1959,33,-8,-412,,,,,,
B25D0138,001,09-04-1959,30,-11,-409,,,,,,
B25D0138,001,27-04-1959,38,-3,-417,,,,,,
B25D0138,001,15-05-1959,40,-1,-419,,,,,,
B25D0138,001,26-05-1959,41,0,-420,,,,,,
B25D0138,001,04-06-1959,44,3,-423,,,,,,
B25D0138,001,22-06-1959,51,10,-430,,,,,,
B25D0138,001,08-07-1959,52,11,-431,,,,,,
B25D0138,001,21-07-1959,56,15,-435,,,,,,
B25D0138,001,14-08-1959,45,4,-424,,,,,,
B25D0138,001,31-08-1959,51,10,-430,,,,,,
B25D0138,001,16-09-1959,54,13,-433,,,,,,
B25D0138,001,28-09-1959,56,15,-435,,,,,,
B25D0138,001,14-10-1959,54,12,-432,,,,,,
B25D0138,001,29-10-1959,48,6,-426,,,,,,
B25D0138,001,17-11-1959,47,5,-425,,,,,,
B25D0138,001,30-11-1959,43,1,-421,,,,,,
B25D0138,001,15-12-1959,48,6,-426,,,,,,
B25D0138,001,24-12-1959,39,-3,-417,,,,,,
B25D0138,001,18-02-1960,37,-5,-415,,,,,,
B25D0138,001,29-02-1960,40,-2,-418,,,,,,
B25D0138,001,17-03-1960,48,6,-426,,,,,,
B25D0138,001,31-03-1960,48,6,-426,,,,,,
B25D0138,001,20-04-1960,43,1,-421,,,,,,
B25D0138,001,29-04-1960,44,2,-422,,,,,,
B25D0138,001,18-05-1960,43,1,-421,,,,,,
B25D0138,001,31-05-1960,46,4,-424,,,,,,
B25D0138,001,20-06-1960,54,12,-432,,,,,,
B25D0138,001,30-06-1960,55,13,-433,,,,,,
B25D0138,001,18-07-1960,50,8,-428,,,,,,
B25D0138,001,28-07-1960,54,12,-432,,,,,,
B25D0138,001,23-08-1960,40,-2,-418,,,,,,
B25D0138,001,31-08-1960,36,-6,-414,,,,,,
B25D0138,001,13-09-1960,40,-2,-418,,,,,,
B25D0138,001,20-10-1960,33,-9,-411,,,,,,
B25D0138,001,02-11-1960,23,-19,-401,,,,,,
B25D0138,001,17-11-1960,26,-16,-404,,,,,,
B25D0138,001,29-11-1960,37,-5,-415,,,,,,
B25D0138,001,12-12-1960,38,-4,-416,,,,,,
B25D0138,001,21-12-1960,37,-5,-415,,,,,,
B25D0138,001,16-01-1961,39,-3,-417,,,,,,
B25D0138,001,30-01-1961,27,-15,-405,,,,,,
B25D0138,001,14-02-1961,43,1,-421,,,,,,
B25D0138,001,14-03-1961,42,0,-420,,,,,,
B25D0138,001,13-04-1961,37,-5,-415,,,,,,
B25D0138,001,15-05-1961,37,-5,-415,,,,,,
B25D0138,001,13-06-1961,39,-3,-417,,,,,,
B25D0138,001,26-06-1961,43,1,-421,,,,,,
B25D0138,001,12-07-1961,40,-2,-418,,,,,,
B25D0138,001,24-07-1961,39,-3,-417,,,,,,
B25D0138,001,17-08-1961,32,-10,-410,,,,,,
B25D0138,001,12-09-1961,25,-17,-403,,,,,,
B25D0138,001,12-10-1961,34,-8,-412,,,,,,
B25D0138,001,14-11-1961,30,-12,-408,,,,,,
B25D0138,001,18-12-1961,32,-10,-410,,,,,,
B25D0138,001,06-02-1962,37,-5,-415,,,,,,
B25D0138,001,28-03-1962,47,5,-425,,,,,,
B25D0138,001,16-04-1962,44,2,-422,,,,,,
B25D0138,001,07-05-1962,43,1,-421,,,,,,
B25D0138,001,29-05-1962,39,-3,-417,,,,,,
B25D0138,001,18-06-1962,49,7,-427,,,,,,
B25D0138,001,02-07-1962,54,12,-432,,,,,,
B25D0138,001,24-07-1962,54,12,-432,,,,,,
