Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,10-06-2017,,,,,,,,
Gegevens beschikbaar:,14-01-1974,tot:,18-12-2002,,,,,,,,
Datum: ,10-06-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B25D0587,001,25DP0020,118926,485399,-211,14-01-1974,14-01-1974,13-08-1986,-219,-8,-1434,-1534
B25D0587,001,25DP0020,118926,485399,-201,13-08-1986,13-08-1986,18-12-2002,-202,-1,-1434,-1534


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B25D0587,001,14-01-1974,137,145,-356,,,,,,
B25D0587,001,29-01-1974,140,148,-359,,,,,,
B25D0587,001,01-03-1974,142,150,-361,,,,,,
B25D0587,001,29-03-1974,160,168,-379,,,,,,
B25D0587,001,29-04-1974,163,171,-382,,,,,,
B25D0587,001,28-05-1974,175,183,-394,,,,,,
B25D0587,001,28-06-1974,193,201,-412,,,,,,
B25D0587,001,31-07-1974,181,189,-400,,,,,,
B25D0587,001,28-08-1974,201,209,-420,,,,,,
B25D0587,001,27-09-1974,178,186,-397,,,,,,
B25D0587,001,31-10-1974,166,174,-385,,,,,,
B25D0587,001,28-02-1975,124,132,-343,,,,,,
B25D0587,001,03-04-1975,112,120,-331,,,,,,
B25D0587,001,01-05-1975,125,133,-344,,,,,,
B25D0587,001,28-05-1975,140,148,-359,,,,,,
B25D0587,001,17-06-1975,148,156,-367,,,,,,
B25D0587,001,26-06-1975,156,164,-375,,,,,,
B25D0587,001,10-07-1975,158,166,-377,,,,,,
B25D0587,001,29-07-1975,159,167,-378,,,,,,
B25D0587,001,15-08-1975,168,176,-387,,,,,,
B25D0587,001,28-08-1975,190,198,-409,,,,,,
B25D0587,001,16-09-1975,185,193,-404,,,,,,
B25D0587,001,29-09-1975,170,178,-389,,,,,,
B25D0587,001,15-10-1975,157,165,-376,,,,,,
B25D0587,001,28-10-1975,162,170,-381,,,,,,
B25D0587,001,14-11-1975,155,163,-374,,,,,,
B25D0587,001,26-11-1975,147,155,-366,,,,,,
B25D0587,001,16-12-1975,140,148,-359,,,,,,
B25D0587,001,14-01-1976,135,143,-354,,,,,,
B25D0587,001,13-02-1976,122,130,-341,,,,,,
B25D0587,001,26-02-1976,147,155,-366,,,,,,
B25D0587,001,15-03-1976,128,136,-347,,,,,,
B25D0587,001,29-03-1976,132,140,-351,,,,,,
B25D0587,001,14-04-1976,130,138,-349,,,,,,
B25D0587,001,28-04-1976,148,156,-367,,,,,,
B25D0587,001,13-05-1976,150,158,-369,,,,,,
B25D0587,001,25-05-1976,160,168,-379,,,,,,
B25D0587,001,16-06-1976,168,176,-387,,,,,,
B25D0587,001,30-06-1976,183,191,-402,,,,,,
B25D0587,001,28-07-1976,151,159,-370,,,,,,
B25D0587,001,11-08-1976,183,191,-402,,,,,,
B25D0587,001,27-08-1976,187,195,-406,,,,,,
B25D0587,001,14-09-1976,174,182,-393,,,,,,
B25D0587,001,28-09-1976,171,179,-390,,,,,,
B25D0587,001,14-10-1976,162,170,-381,,,,,,
B25D0587,001,28-10-1976,164,172,-383,,,,,,
B25D0587,001,17-11-1976,168,176,-387,,,,,,
B25D0587,001,30-11-1976,148,156,-367,,,,,,
B25D0587,001,14-12-1976,157,165,-376,,,,,,
B25D0587,001,14-01-1977,139,147,-358,,,,,,
B25D0587,001,27-01-1977,132,140,-351,,,,,,
B25D0587,001,16-02-1977,150,158,-369,,,,,,
B25D0587,001,02-03-1977,154,162,-373,,,,,,
B25D0587,001,15-03-1977,152,160,-371,,,,,,
B25D0587,001,29-03-1977,144,152,-363,,,,,,
B25D0587,001,13-04-1977,143,151,-362,,,,,,
B25D0587,001,12-05-1977,150,158,-369,,,,,,
B25D0587,001,26-05-1977,160,168,-379,,,,,,
B25D0587,001,13-06-1977,166,174,-385,,,,,,
B25D0587,001,12-07-1977,182,190,-401,,,,,,
B25D0587,001,28-07-1977,177,185,-396,,,,,,
B25D0587,001,15-08-1977,183,191,-402,,,,,,
B25D0587,001,26-08-1977,176,184,-395,,,,,,
B25D0587,001,14-09-1977,186,194,-405,,,,,,
B25D0587,001,28-09-1977,177,185,-396,,,,,,
B25D0587,001,13-10-1977,180,188,-399,,,,,,
B25D0587,001,27-10-1977,178,186,-397,,,,,,
B25D0587,001,15-11-1977,141,149,-360,,,,,,
B25D0587,001,29-11-1977,154,162,-373,,,,,,
B25D0587,001,14-12-1977,151,159,-370,,,,,,
B25D0587,001,16-01-1978,132,140,-351,,,,,,
B25D0587,001,30-01-1978,133,141,-352,,,,,,
B25D0587,001,15-02-1978,142,150,-361,,,,,,
B25D0587,001,27-02-1978,132,140,-351,,,,,,
B25D0587,001,15-03-1978,132,140,-351,,,,,,
B25D0587,001,29-03-1978,138,146,-357,,,,,,
B25D0587,001,13-04-1978,140,148,-359,,,,,,
B25D0587,001,27-04-1978,134,142,-353,,,,,,
B25D0587,001,16-05-1978,149,157,-368,,,,,,
B25D0587,001,29-05-1978,160,168,-379,,,,,,
B25D0587,001,14-06-1978,170,178,-389,,,,,,
B25D0587,001,27-06-1978,167,175,-386,,,,,,
B25D0587,001,13-07-1978,163,171,-382,,,,,,
B25D0587,001,15-08-1978,167,175,-386,,,,,,
B25D0587,001,30-08-1978,165,173,-384,,,,,,
B25D0587,001,14-09-1978,153,161,-372,,,,,,
B25D0587,001,29-09-1978,135,143,-354,,,,,,
B25D0587,001,13-10-1978,143,151,-362,,,,,,
B25D0587,001,26-10-1978,140,148,-359,,,,,,
B25D0587,001,14-11-1978,122,130,-341,,,,,,
B25D0587,001,28-11-1978,117,125,-336,,,,,,
B25D0587,001,14-12-1978,95,103,-314,,,,,,
B25D0587,001,27-02-1979,114,122,-333,,,,,,
B25D0587,001,14-03-1979,112,120,-331,,,,,,
B25D0587,001,30-03-1979,117,125,-336,,,,,,
B25D0587,001,19-04-1979,120,128,-339,,,,,,
B25D0587,001,27-04-1979,123,131,-342,,,,,,
B25D0587,001,15-05-1979,126,134,-345,,,,,,
B25D0587,001,29-05-1979,128,136,-347,,,,,,
B25D0587,001,13-06-1979,125,133,-344,,,,,,
B25D0587,001,29-06-1979,130,138,-349,,,,,,
B25D0587,001,17-07-1979,133,141,-352,,,,,,
B25D0587,001,26-07-1979,134,142,-353,,,,,,
B25D0587,001,14-08-1979,132,140,-351,,,,,,
B25D0587,001,28-08-1979,143,151,-362,,,,,,
B25D0587,001,12-09-1979,141,149,-360,,,,,,
B25D0587,001,28-09-1979,143,151,-362,,,,,,
B25D0587,001,15-10-1979,126,134,-345,,,,,,
B25D0587,001,29-10-1979,133,141,-352,,,,,,
B25D0587,001,14-11-1979,115,123,-334,,,,,,
B25D0587,001,28-11-1979,124,132,-343,,,,,,
B25D0587,001,13-12-1979,114,122,-333,,,,,,
B25D0587,001,14-01-1980,107,115,-326,,,,,,
B25D0587,001,28-01-1980,114,122,-333,,,,,,
B25D0587,001,13-02-1980,113,121,-332,,,,,,
B25D0587,001,27-02-1980,119,127,-338,,,,,,
B25D0587,001,12-03-1980,110,118,-329,,,,,,
B25D0587,001,26-03-1980,106,114,-325,,,,,,
B25D0587,001,14-04-1980,108,116,-327,,,,,,
B25D0587,001,29-04-1980,112,120,-331,,,,,,
B25D0587,001,12-05-1980,112,120,-331,,,,,,
B25D0587,001,28-05-1980,116,124,-335,,,,,,
B25D0587,001,11-06-1980,133,141,-352,,,,,,
B25D0587,001,24-06-1980,128,136,-347,,,,,,
B25D0587,001,10-07-1980,118,126,-337,,,,,,
B25D0587,001,28-07-1980,123,131,-342,,,,,,
B25D0587,001,14-08-1980,130,138,-349,,,,,,
B25D0587,001,27-08-1980,136,144,-355,,,,,,
B25D0587,001,16-09-1980,132,140,-351,,,,,,
B25D0587,001,29-09-1980,135,143,-354,,,,,,
B25D0587,001,14-10-1980,123,131,-342,,,,,,
B25D0587,001,27-10-1980,120,128,-339,,,,,,
B25D0587,001,12-11-1980,107,115,-326,,,,,,
B25D0587,001,27-11-1980,104,112,-323,,,,,,
B25D0587,001,16-12-1980,93,101,-312,,,,,,
B25D0587,001,14-01-1981,87,95,-306,,,,,,
B25D0587,001,03-02-1981,103,111,-322,,,,,,
B25D0587,001,27-02-1981,105,113,-324,,,,,,
B25D0587,001,12-03-1981,94,102,-313,,,,,,
B25D0587,001,27-03-1981,101,109,-320,,,,,,
B25D0587,001,14-04-1981,110,118,-329,,,,,,
B25D0587,001,28-04-1981,107,115,-326,,,,,,
B25D0587,001,14-05-1981,117,125,-336,,,,,,
B25D0587,001,26-05-1981,116,124,-335,,,,,,
B25D0587,001,15-06-1981,123,131,-342,,,,,,
B25D0587,001,29-06-1981,121,129,-340,,,,,,
B25D0587,001,21-07-1981,121,129,-340,,,,,,
B25D0587,001,30-07-1981,126,134,-345,,,,,,
B25D0587,001,18-08-1981,124,132,-343,,,,,,
B25D0587,001,27-08-1981,128,136,-347,,,,,,
B25D0587,001,14-09-1981,126,134,-345,,,,,,
B25D0587,001,29-09-1981,130,138,-349,,,,,,
B25D0587,001,12-11-1981,100,108,-319,,,,,,
B25D0587,001,09-12-1981,83,91,-302,,,,,,
B25D0587,001,28-12-1981,88,96,-307,,,,,,
B25D0587,001,12-01-1982,101,109,-320,,,,,,
B25D0587,001,29-01-1982,92,100,-311,,,,,,
B25D0587,001,11-02-1982,95,103,-314,,,,,,
B25D0587,001,25-02-1982,92,100,-311,,,,,,
B25D0587,001,15-03-1982,97,105,-316,,,,,,
B25D0587,001,29-03-1982,90,98,-309,,,,,,
B25D0587,001,27-04-1982,100,108,-319,,,,,,
B25D0587,001,13-05-1982,102,110,-321,,,,,,
B25D0587,001,27-05-1982,97,105,-316,,,,,,
B25D0587,001,29-06-1982,102,110,-321,,,,,,
B25D0587,001,13-07-1982,102,110,-321,,,,,,
B25D0587,001,28-07-1982,115,123,-334,,,,,,
B25D0587,001,12-08-1982,118,126,-337,,,,,,
B25D0587,001,26-08-1982,105,113,-324,,,,,,
